group_id,,AbsTime,RelTime,Cycle,m15.881 (B_m15.881) (Corr),m16.214 (B_m16.214) (Corr),m17.016 (B_m17.016) (Corr),m17.055 (B_m17.055) (Corr),m17.554 (B_m17.554) (Corr),m18.062 (B_m18.062) (Corr),m18.632 (B_m18.632) (Corr),m18.723 (B_m18.723) (Corr),m18.781 (B_m18.781) (Corr),m18.970 (B_m18.970) (Corr),m19.474 (B_m19.474) (Corr),m19.540 (B_m19.540) (Corr),m19.943 (B_m19.943) (Corr),m20.050 (B_m20.050) (Corr),m20.820 (B_m20.820) (Corr),m21.049 (B_m21.049) (Corr),m22.916 (B_m22.916) (Corr),m25.355 (B_m25.355) (Corr),m28.034 (B_m28.034) (Corr),m28.765 (B_m28.765) (Corr),m28.793 (B_m28.793) (Corr),m28.859 (B_m28.859) (Corr),m29.028 (B_m29.028) (Corr),m29.746 (B_m29.746) (Corr),m30.017 (B_m30.017) (Corr),m31.721 (B_m31.721) (Corr),m31.772 (B_m31.772) (Corr),m31.998 (B_m31.998) (Corr),m33.037 (B_m33.037) (Corr),m33.886 (B_m33.886) (Corr),m33.999 (B_m33.999) (Corr),m35.387 (B_m35.387) (Corr),m36.737 (B_m36.737) (Corr),m36.797 (B_m36.797) (Corr),m37.058 (B_m37.058) (Corr),m37.290 (B_m37.290) (Corr),m37.626 (B_m37.626) (Corr),m37.777 (B_m37.777) (Corr),m38.042 (B_m38.042) (Corr),m38.476 (B_m38.476) (Corr),m39.038 (B_m39.038) (Corr),m41.053 (B_m41.053) (Corr),m43.045 (B_m43.045) (Corr),m44.025 (B_m44.025) (Corr),m45.024 (B_m45.024) (Corr),m46.016 (B_m46.016) (Corr),m47.040 (B_m47.040) (Corr),m50.011 (B_m50.011) (Corr),m51.019 (B_m51.019) (Corr),m53.035 (B_m53.035) (Corr),m55.029 (B_m55.029) (Corr),m57.076 (B_m57.076) (Corr),m59.074 (B_m59.074) (Corr),m61.061 (B_m61.061) (Corr),m63.040 (B_m63.040) (Corr),m69.062 (B_m69.062) (Corr),m72.947 (B_m72.947) (Corr),m73.077 (B_m73.077) (Corr),m75.075 (B_m75.075) (Corr),m76.948 (B_m76.948) (Corr),m78.068 (B_m78.068) (Corr),m81.035 (B_m81.035) (Corr),m83.112 (B_m83.112) (Corr),m88.113 (B_m88.113) (Corr),m89.096 (B_m89.096) (Corr),m91.049 (B_m91.049) (Corr),m93.069 (B_m93.069) (Corr),m94.059 (B_m94.059) (Corr),m95.054 (B_m95.054) (Corr),m96.054 (B_m96.054) (Corr),m203.008 (B_m203.008) (Corr),m203.980 (B_m203.980) (Corr),m205.084 (B_m205.084) (Corr),m205.968 (B_m205.968) (Corr),m218.001 (B_m218.001) (Corr),m328.554 (B_m328.554) (Corr),m329.556 (B_m329.556) (Corr),m329.885 (B_m329.885) (Corr),m330.895 (B_m330.895) (Corr),m332.034 (B_m332.034) (Corr),m332.690 (B_m332.690) (Corr),m355.145 (B_m355.145) (Corr),m356.248 (B_m356.248) (Corr),m357.165 (B_m357.165) (Corr),m358.143 (B_m358.143) (Corr),m358.713 (B_m358.713) (Corr),m359.096 (B_m359.096) (Corr),m371.191 (B_m371.191) (Corr),m372.285 (B_m372.285) (Corr),m373.171 (B_m373.171) (Corr),m374.177 (B_m374.177) (Corr),m375.156 (B_m375.156) (Corr),m429.204 (B_m429.204) (Corr),m431.181 (B_m431.181) (Corr),m445.239 (B_m445.239) (Corr),m445.875 (B_m445.875) (Corr),m447.210 (B_m447.210) (Corr),E/N_Act [Td],p-Drift_Act [mbar]
8,1797,44841.7506,1806.6416,1798,83.33335,166.774,583.7089,477.5222,166.774,8646.352,333.5479,337.7825,306.3495,220801.5,24759.65,32520.58,7268.79,18656.74,333.5479,10384050,82.32287,0,70.19567,48.6781,80.89468,48.21009,11151.45,29.47478,8690.682,49.76924,37.17749,197771.7,5184.617,133.9538,547.7211,9.662089,89.2974,115.6954,501146.4,25.97772,404.5201,738.4495,2951.809,65.09632,5228.102,318.7396,1215.778,145.9951,2078.868,104.2612,329.4499,61.65605,395.4557,552.2985,3023.757,277.3289,1060.87,268.7653,222.8199,252.4783,428.1356,261.6112,88.08707,498.073,116.6486,321.767,91.73282,65.85362,38.75857,182.2942,49.32058,82.19839,4447.005,283.398,14.00902,33009.17,490.6322,40.5262,62.94728,7.004507,704.7375,1784.84,26097.77,224.2202,93.76806,45377.87,3251.2,6756.204,2045.117,1024.482,1282.125,19739.81,2100.624,11577.92,1714.129,1313.984,38.02465,17.01096,21.01356,16.01032,18.01162,175.8356,2.790651
8,1798,44841.7506,1807.6416,1799,217.5879,83.38699,1000.648,500.3219,250.1623,9865.41,83.38699,333.5493,815.1455,223410,24155.92,32626.73,7445.617,17420.59,326.0568,10542010,164.6464,75.17451,70.19567,48.6781,32.35788,64.28011,11614.34,73.6872,7729.157,49.76944,49.56998,192401.2,5124.859,56.28103,733.5974,28.98643,62.50808,102.6591,443895,0,349.1639,748.9099,3231.054,75.29907,5206.184,257.6446,1254.896,88.86661,2204.206,161.37,356.2433,46.96451,458.0825,537.0297,2947.876,230.4523,1192.928,277.8344,223.6287,255.2186,506.5273,254.0739,55.19978,503.7037,145.0472,264.3065,59.51233,67.24539,36.60546,178.0712,71.74009,94.39134,4377.96,210.3075,12.36735,32577.3,485.051,48.34397,54.47292,7.004507,689.4294,1750.818,26177.57,209.4854,87.47882,45593.36,3087.296,6769.507,1914.036,981.9272,1339.116,19713.17,2087.422,11549.6,1754.009,1349.462,56.03621,26.01681,32.02071,26.01682,10.00645,175.8356,2.790651
8,1799,44841.7506,1808.6416,1800,83.38699,0,1167.423,500.3219,250.1623,9241.279,250.161,286.8056,500.3219,219902.3,22119.71,31120.76,6597.98,19063.91,250.161,9924801,42.60852,25.05817,122.0544,16.22603,16.17894,0,11462.28,73.68719,8579.125,49.76945,0,203430.9,5254.844,91.00546,559.4655,19.32418,72.78091,35.59855,534196.1,17.31662,449.0557,821.9162,3383.415,81.3699,5085.651,308.1122,1175.836,44.4331,2141.049,113.4689,312.078,92.2733,400.8899,515.5807,3294.417,262.7714,1069.527,277.1518,238.978,310.6245,381.2849,279.8888,123.049,388.4616,118.4562,235.1808,59.25198,68.96343,52.12478,173.6399,67.96822,89.00983,4455.352,240.2157,13.91522,31906.97,431.999,54.14454,61.33678,7.004507,686.7426,1722.217,25233.12,206.6525,74.53304,45252.92,3103.101,6795.939,1995.825,890.1322,1227.941,19389.07,1986.189,11359.06,1670.597,1301.794,91.92696,44.48986,30.0194,41.86296,23.71843,175.8837,2.789888
9,1893,44841.7517,1902.6416,1894,142.6699,101.465,1084.039,3001.969,166.7753,33541.12,258.9564,250.161,333.5479,11048.08,18190.33,61285.41,8616.739,37070.93,431.7556,19478710,82.32287,59.54598,210.5873,34.76554,97.07362,32.14006,19129.38,41.90946,17057.3,24.88462,12.3925,343429.2,2401.815,10.63317,980.873,9.662089,80.14095,88.99652,1092741,17.32219,184.7814,252.1773,1536.219,65.09605,2836.705,452.271,573.4218,104.3016,407.538,146,355.2401,35.96597,13.54613,37.51227,530.1466,342.9324,369.2061,760.4184,141.6692,210.8963,442.9332,345.7818,240.7512,777.6047,173.6817,88.05423,123.8664,121.7432,107.8313,164.0716,45.02573,43.29795,142.8365,13.70171,17.01095,52383.39,980.9028,223.173,98.90086,9.005811,1115.368,3249.696,59635.13,227.3205,235.5887,39148.4,2666.26,4450.231,1202.816,485.078,510.248,22442.3,1949.598,5730.156,1175.424,632.3647,690.8876,153.1185,307.0941,225.8303,161.2646,113.1342,2.806673
9,1894,44841.7517,1903.6416,1895,108.0889,83.33335,1615.315,4104.172,0,32900.95,250.161,166.774,917.261,4763.649,11091.15,33106.9,6353.047,28541.95,166.774,17494280,103.6271,25.05817,264.1612,0,0,48.21009,18535.86,14.73739,15677.22,12.44231,37.17749,303420.9,2340.149,31.89951,697.0726,9.662089,54.6424,26.69892,855837.5,96.77759,110.5731,128.9225,901.1187,52.90633,1510.599,222.9975,259.7082,107.9097,175.1686,153.0242,295.2351,65.24845,24.89454,25.45078,210.2215,147.1503,130.2785,500.4101,114.2711,94.46912,325.296,299.1833,138.3188,800.2135,213.034,46.61676,61.72069,103.6172,71.05792,178.4972,29.986,27.5531,76.60571,11.46284,19.01227,52050.8,970.8537,274.7539,130.9267,8.465742,1169.017,3604.832,62657.2,218.7859,238.2376,33330.69,2461.351,3615.91,923.9818,376.8149,368.4585,15428.03,1546.75,3549.539,760.646,391.9917,738.0377,175.1621,275.4799,207.8456,124.081,112.9806,2.810488
9,1895,44841.7517,1904.6416,1896,0,0,1280.458,4253.437,83.38699,30708.25,0,172.6377,367.9125,2873.353,10047.64,29017.68,7112.1,26706.25,166.7753,14023390,0,0,197.6655,23.72647,32.35788,14.59485,17245.5,58.94957,15456.59,37.32693,61.96248,249446.8,1998.526,10.62633,626.9871,0,53.5785,17.79928,663915.1,174.7488,76.55031,33.75095,670.8802,8.13699,1248.816,129.4822,152.1337,95.2141,103.2216,115.7678,124.2123,41.10403,19.91563,23.44512,157.6324,71.22028,110.7545,405.4839,69.4809,42.99076,97.1047,96.87305,108.6445,888.8087,213.5081,47.30472,27.92859,63.77478,36.85765,169.1436,13.99339,31.48926,44.58788,5.731421,13.59469,51125.71,975.7843,273.3695,121.5203,6.003236,1315.131,4027.493,64230.25,196.9783,253.1169,4327.312,667.531,532.2786,151.3239,57.03698,55.73919,1604.224,309.8,424.0404,135.8426,43.02776,763.7407,179.1717,232.5456,172.1255,124.9408,112.9806,2.810488
9,1896,44841.7518,1905.6416,1897,83.33335,83.38699,1438.435,5241.531,83.38699,29859.4,83.38699,206.3502,750.487,4098.419,9535.615,22767.72,5186.93,29438.19,166.774,13963210,82.32287,7.781736,350.741,32.45207,32.35788,0,19076.72,29.47478,15112.88,37.32693,12.3925,268351.7,2012.367,21.26634,876.8773,19.32418,53.5785,8.899638,626675.5,210.7586,115.4241,35.38232,349.6242,8.13699,1144.384,97.68785,237.7181,79.08468,103.8176,135.3672,170.212,21.12393,4.975706,4.689024,111.3153,84.01031,103.8796,305.3326,43.8826,29.3179,31.35847,54.00623,98.29762,818.2578,186.509,12.94906,27.15708,74.77063,40.91186,135.063,21.98965,19.68083,58.15796,11.46287,22.78814,51106.77,1020.981,261.4882,111.1615,10.96018,1219.823,3998.322,64585.78,205.0235,305.632,57.04482,39.29101,16.0103,6.48857,11.10089,12.00773,38.02455,15.00966,10.35041,2.453769,6.00322,632.4837,138.1951,236.3662,172.1556,98.81463,113.088,2.807817
9,1897,44841.7518,1906.6416,1898,83.38699,83.38699,1745.611,4796.638,0,28266.58,416.9363,83.38699,490.8777,14440.12,11218.25,22513.5,5669.734,27653.16,250.161,16314730,41.16143,50.10022,388.993,0,16.17894,0,18285.45,29.47478,17373.97,24.88462,39.6221,472868,1483.258,10.63317,1049.589,9.662089,31.02731,35.59855,604477.7,221.8542,55.85116,47.49504,490.5963,16.27398,1178.829,100.7082,118.8586,69.82354,89.00365,164.7954,169.9348,61.65596,222.5558,391.1491,93.11886,58.80744,54.66288,273.7759,25.59811,52.12078,38.77892,44.21476,86.46874,752.8451,166.2576,59.56601,19.75062,63.77481,25.09882,154.2022,15.00857,36.65546,415.9157,28.65717,25.82914,46463.04,797.8679,213.891,102.5828,4.000645,1437.444,4229.121,55811.04,206.367,224.1582,22.01418,13.00837,12.00774,3.001932,2.000644,6.00322,11.00708,2.001288,2.266913,1,4.001288,607.0166,142.1003,216.4765,141.2979,81.92824,169.9374,2.805147
9,1898,44841.7518,1907.6416,1899,0,0,1250.809,333.5479,83.38699,7242.281,166.774,333.5479,333.5493,218283.5,6661.132,10043.57,3325.927,11571.76,333.5479,8130132,0,25.05817,210.5879,48.6781,16.17894,0,12816.58,44.20269,10359.68,0,0,876041,1021.07,155.5981,1827.833,6.789287,8.929727,17.79355,237129.9,334.5018,63.12743,0,292.089,8.13699,868.4592,80.36426,66.03246,103.7688,36.64141,70.62617,63.58519,236.652,1540.65,1928.587,162.785,12.60153,35.95806,104.9413,36.56885,51.42097,12.138,14.23764,49.59313,626.2103,128.9487,371.7079,12.34411,19.63749,19.37925,112.6872,9.995278,60.88773,1624.106,105.2861,18.01161,35620.31,557.6429,56.03641,50.03252,6.652719,2360.476,5357.757,35928.57,211.4965,156.0935,10.81948,6.816893,8.004507,5.00322,12.00774,16.98751,1,1,4.002575,1,3.001932,426.8348,129.0879,58.03768,47.09287,48.03102,174.5662,2.805528
9,1899,44841.7518,1908.6416,1900,70.6835,0,2084.699,534.5277,0,5595.126,511.8867,416.9363,416.9349,217144.7,8733.304,8561.828,4141.327,12128.2,83.38699,7597858,41.13496,23.49203,244.7945,16.2156,16.17894,32.14006,14564.5,44.20269,10978.72,31.78621,37.17749,884831.2,928.4864,159.4917,1709.814,9.662089,19.88259,17.79928,221968.1,244.5043,25.51677,16.87541,327.9098,0,752.0502,23.60344,46.22287,90.80032,67.17603,70.62627,79.91939,230.5489,1428.635,1829.214,237.6147,25.20307,37.01939,118.2193,29.25499,58.63613,33.3795,18.16363,58.34517,630.5938,153.5697,406.4483,9.875289,15.39387,5.492469,103.5458,9.995278,56.98213,1606.493,87.88254,20.84155,35940.66,567.0688,73.04759,42.71518,5.002576,2306.522,5471.422,36274.97,228.3678,135.6632,12.00773,6.003863,16.01032,4.002575,5.00322,14.00903,7.003863,0,4.002575,4.001932,1.000644,448.3512,120.3832,60.03896,52.40104,23.01483,174.6137,2.804765
9,1900,44841.7518,1909.6416,1901,0,83.38699,1465.144,549.5072,0,5639.802,274.1021,250.161,226.3831,212317.2,6130.84,10407.94,3492.447,12080.63,416.9349,7556662,0,50.11634,262.1721,16.2156,16.17894,32.12972,14704.35,33.99387,11528.47,111.9808,12.3925,902468.4,1181.099,158.938,1804.718,0,26.78918,17.79928,240946.2,405.6826,25.51677,25.31325,349.0884,10.79105,726.0502,57.54754,33.01618,107.5747,48.85531,85.32864,90.77946,252.5064,1611.491,1951.861,186.9056,21.00256,19.97677,80.1145,51.19635,42.34806,29.5272,21.1909,32.0896,636.8594,165.2884,395.4843,4.936057,19.79211,12.9195,130.5004,13.99342,60.38033,1475.775,76.16559,19.74712,35811.75,516.2034,59.32755,47.51519,2.000644,2415.987,5720.393,36246.56,230.4489,138.0304,7.004507,3.001288,1,2.000644,10.00644,17.01096,2,2.001288,3.001288,5.002576,2.000644,385.9932,105.389,57.03702,43.02777,40.02587,174.4239,2.807817
9,1901,44841.7518,1910.6417,1902,0,0,1465.311,977.5211,83.33335,7440.079,333.5479,539.738,184.3634,207141.4,7392.428,8715.027,3518.904,13438.8,83.38699,7581493,41.16143,25.04205,280.7844,47.79074,32.35788,0,14831.31,0,10873.31,47.24198,24.78499,903684.8,945.527,121.5343,1638.098,0,17.85945,17.79928,225530.5,523.5099,34.02236,8.437703,353.2647,8.13699,715.4276,50.35411,33.01618,126.952,73.28292,64.74067,102.9245,239.6008,1560.331,2127.997,159.633,25.20313,56.77767,103.2279,43.8826,65.15094,24.276,27.24545,40.84129,670.9633,151.2775,412.0579,9.875289,24.19032,12.60829,112.7681,7.996223,49.20217,1466.985,79.92696,15.00967,35942.55,529.5314,56.52118,50.82209,7.004507,2388.377,5638.336,35952.81,262.3524,140.4751,10.00644,5.003236,7.003863,3.001288,4.001932,8.005167,3.001288,1,0,0,1,390.7928,89.38629,50.92357,44.02841,29.01871,174.5662,2.805528
9,1902,44841.7518,1911.6417,1903,0,83.38699,1584.365,633.2241,83.38699,5146.437,0,83.38699,333.5479,208874.8,7151.892,9337.523,2543.633,10385.12,250.161,7003736,0,50.11634,280.7835,32.44163,48.53682,32.14006,13744.29,0,11047.89,24.88462,55.49998,893148.8,1163.414,123.9645,1688.368,0,0,26.69319,202191.3,357.7301,8.50559,8.437703,316.4843,16.27398,881.104,43.16068,92.87101,72.09263,42.74841,42.26769,75.03248,274.2835,1645.435,2150.379,169.3419,29.40358,39.9534,91.29842,40.22567,63.40775,27.22175,12.10909,36.37424,664.1851,175.7583,438.448,2.468822,10.9956,15.07275,104.8728,11.99305,33.08842,1492.502,89.74793,30.0194,36534.07,538.899,62.76739,50.03244,3.47034,2305.402,5612.24,36314.87,259.2107,155.07,2.000644,4.001288,6.003863,6.00388,4.494437,9.005152,1,2.000644,1,1,0,368.891,106.4755,41.02657,32.39588,25.01615,174.59,2.805147
9,1903,44841.7518,1912.6417,1904,0,0,1584.361,860.9082,0,6239.005,166.774,166.774,258.4671,209835,7065.401,9121.688,3422.146,12174.86,83.38699,8358794,41.16143,50.11634,193.0381,48.66766,64.71575,16.07003,13809.97,7.167208,11170.74,49.76945,37.17749,891423.6,971.3228,88.33016,1734.131,9.662089,8.923983,17.79928,203035.1,535.563,68.04486,8.437703,322.4486,0,860.168,57.54742,85.84218,120.605,46.3385,70.62656,89.01779,292.2754,1631.716,2146.579,189.8502,8.409226,27.96745,77.51375,36.56891,55.37817,12.381,21.1911,40.84124,663.5225,163.6525,436.4894,7.406467,15.39384,10.76625,144.4793,5.997168,41.3297,1455.214,83.79269,19.77057,36190.51,511.7416,58.50692,57.7641,3.001288,2317.008,5796.932,36393.52,225.4003,164.4219,12.44551,10.00644,10.00644,3.001932,9.005795,14.00901,2.000644,1,0,1,4.002575,355.4226,92.05989,46.02972,46.88183,35.02258,174.6375,2.804384
10,2145,44841.7546,2154.6418,2146,0,0,929.801,334.3623,0,11281.33,416.9349,166.7753,333.5493,193372.3,22192.51,31611.63,7389.725,19765.22,190.0637,9722142,123.4843,50.11634,52.64676,48.66766,32.35788,25.29774,11631.1,16.6947,8805.064,24.88462,24.78499,220565.6,5538.949,66.95573,585.6924,19.31796,44.64863,35.59855,578295.3,0,298.7618,500.5223,3145.866,65.09619,5172.908,272.0886,1563.762,106.0494,2530.157,180.4748,319.4571,20.55193,501.0387,485.0248,2226.689,250.1101,1200.209,509.4263,199.3026,298.8014,149.6874,130.5165,141.6581,499.3197,149.0934,152.4462,86.40947,52.77899,62.44468,148.9283,41.9803,90.53201,4566.151,258.4958,13.00837,32949.68,478.7782,47.0305,41.0265,4.001932,706.5931,1719.459,27723.21,208.9016,85.2274,15663.82,1648.243,1906.273,442.4127,157.0926,183.5729,3333.404,682.4448,2083.896,420.0479,265.49,5.002576,1,2,1,5.002576,175.9565,2.790269
10,2146,44841.7546,2155.6418,2147,246.9037,83.38699,750.4857,348.2058,0,12539.39,500.3233,767.5851,540.061,197266.9,22781.01,36349.08,6451.536,20291.51,583.7102,10635460,205.8085,0,176.5866,32.45207,16.17894,80.35014,10946.79,29.47478,8569.939,24.88462,12.3925,202308.2,5454.419,74.43217,487.5364,19.32418,53.57836,44.49834,481346.5,8.655525,411.7607,526.6234,3252.088,24.41097,4963.402,435.4903,1435.87,103.4957,2420.576,83.10999,308.7084,60.07033,438.7942,492.8437,2416.675,312.3903,1118.991,617.1492,160.3326,299.7563,157.7716,181.7433,142.8543,479.3134,104.6821,210.8883,53.31126,39.58423,55.98467,131.3906,56.77035,59.93447,4787.227,233.8244,13.74323,33028.93,481.0024,48.32822,45.02925,10.69374,701.688,1682.984,27494.41,186.9658,98.35638,15113.96,1521.801,1664.925,387.1274,155.5797,198.3772,3181.941,637.9099,2045.79,426.2592,236.3886,1,3.000644,0,1,1,175.9805,2.789888
10,2147,44841.7547,2156.6418,2148,0,0,1123.289,341.6912,0,9420.943,166.774,500.3219,500.3219,206150.3,24399.8,36881.06,6695.651,20974.83,260.9101,11614210,123.485,50.11634,83.83721,0.8239783,0,32.12972,10792.59,29.47478,8430.628,12.43431,0,196123.8,5619.328,31.89951,451.9967,9.662089,68.01958,53.39783,486505.8,0,372.7887,663.5924,2747.365,48.82194,4719.662,302.5475,1599.63,97.12354,2293.985,144.1956,326.4782,97.62237,391.8853,500.7122,2529.837,273.9143,1044.329,554.5358,215.1291,213.8905,138.5091,99.41544,161.3387,508.4991,125.8813,187.197,71.00782,60.5019,54.72297,169.8534,62.47083,87.50328,4570.265,235.3015,11.00708,32469.66,455.4134,47.93726,46.02988,2.000644,610.4587,1607.125,26978.83,185.6218,91.10639,14329.26,1577.601,1674.246,374.6298,163.0802,166.3739,3137.222,595.4514,2076.265,400.0779,197.795,4.002575,1,1,3.000644,1,176.0287,2.789125
10,2148,44841.7547,2157.6418,2149,0,83.33335,841.5286,259.2814,83.38699,11437.47,166.774,65.14608,333.5479,197235.7,26267.69,33984.66,8593.638,20363.59,416.9363,11677430,123.4843,25.05817,122.8427,48.6781,0,0,11238.28,19.94729,8874.141,0,24.77702,202729,5764.855,42.96196,646.3458,0,48.25889,74.86472,517561.8,0,259.9203,603.2181,3208.036,48.82207,5083.248,325.6431,1535.861,89.07748,2199.807,203.0182,281.4609,41.10386,429.0039,496.8225,2591.927,341.7588,1077.025,509.362,218.8284,261.8417,183.0143,161.6116,167.6742,472.4486,91.85519,188.6539,90.99982,59.3765,42.0053,172.5541,49.89864,92.83868,4577.875,211.6757,12.00773,31783.78,489.3909,52.96421,52.03378,5.636439,641.5373,1624.148,25595.87,203.6524,84.95372,13559.74,1545.37,1583.557,352.3888,145.1645,163.6422,2992.104,540.0325,1929.276,413.8585,248.296,2,7.004507,5.002576,6.003863,3.517889,175.9805,2.789888
10,2149,44841.7547,2158.6418,2150,83.38699,83.33335,416.9349,383.0604,214.7883,10218.38,333.5479,416.9363,1167.426,203025,28139.4,32906.3,7664.42,22035.66,333.5479,11115890,41.16143,0,87.60749,16.22603,16.17894,70.55747,10865.65,58.94957,8181.365,24.87662,0,201491.4,5359.188,63.75431,558.3534,0,71.43795,45.54111,473268.5,0,387.5067,697.1343,3330.4,56.95906,4757.012,305.666,1567.24,63.47585,2241.257,181.4862,330.8058,83.21162,408.8115,622.3834,2652.86,235.591,1008.485,546.585,199.0869,238.3439,163.1177,99.90041,155.4241,421.7472,113.7858,163.8073,85.44497,41.78339,51.67828,135.0304,53.53757,73.21882,4488.656,222.9499,15.00967,31492.87,474.5709,49.03191,52.89371,1,648.9491,1596.391,25644.01,214.7401,84.86795,13166.38,1455.575,1562.528,390.8405,148.144,170.5872,2913.881,545.1131,1990.917,376.2249,221.3259,4.001288,2.000644,1,3.001288,1,175.7642,2.793321
10,2150,44841.7547,2159.6418,2151,0,83.33335,868.7258,514.4912,0,12002.98,159.1193,583.7103,581.7545,203920.3,23319.28,38159.81,6959.347,22174.01,166.774,10685670,123.4843,75.17451,175.4892,0,64.71575,48.21009,11434.19,20.60932,8294.187,24.88462,24.78499,205897,5341.299,63.79918,514.8174,0,35.71891,83.43425,539804.5,8.655525,310.2245,596.5964,3179.485,56.95893,5417.799,295.7729,1345.432,77.68354,2164.956,177.2329,361.434,81.12437,384.3571,560.7428,2664.42,320.4233,1110.424,543.0793,176.3175,242.6589,176.0027,173.455,129.5558,466.8516,89.75694,152.8006,103.4018,48.24334,45.52123,182.7,65.96918,90.6552,4759.542,249.8871,9.005795,33391.28,502.6394,54.55124,39.61935,3.001288,728.4556,1778.519,27251.72,199.8579,82.0789,13279.3,1538.286,1596.319,400.7957,145.1748,139.4805,2897.336,610.3652,1964.734,368.0805,170.3369,1,5.002576,1,3.001288,1,175.6919,2.793703
10,2151,44841.7547,2160.6418,2152,83.33335,0,667.0972,333.5479,0,12872.69,250.161,83.38699,787.9446,207003,24707.97,34250.24,7525.774,20272.66,235.0145,11037700,0,0,87.74458,32.45207,32.35788,32.14006,10820.87,44.21217,9123.056,24.88462,19.07282,207440.8,5026.215,40.8297,362.2901,19.32434,62.50808,72.86594,545164.4,0,316.6031,624.7307,3427.228,32.54796,5481.935,345.7593,1511.508,135.2344,2277.135,153.024,258.7097,56.51789,369.1733,547.8786,2688.913,269.5495,1082.347,462.9343,270.3951,338.3096,156.9653,153.0205,148.8028,487.1736,126.7208,189.8869,80.87375,50.57983,58.14637,126.3266,45.97845,98.4048,4839.401,270.1928,11.0071,32971.24,455.911,50.03241,54.63691,8.005151,716.9088,1775.062,26569.97,207.2033,87.07244,12825.61,1423.174,1560.165,374.8417,162.0696,160.8467,2846.041,578.4742,1894.74,398.5388,226.3062,7.003864,4.002575,3.001304,3.000644,2.001288,175.7879,2.792177
10,2152,44841.7547,2161.6418,2153,83.38699,83.38699,250.161,333.5479,0,11651.23,500.3274,583.7103,1173.612,197348.8,24481.56,32594.46,5596.179,21324.63,250.161,11015990,41.16143,50.11634,159.9976,0,32.34747,19.83644,11596.61,14.73739,8341.743,24.88462,24.78499,209763.8,5573.331,158.7506,557.7003,28.98627,53.5785,71.19711,535523.5,0,379.3002,769.5389,2936.677,40.01746,5160.954,339.7503,1234.761,153.1367,1968.07,202.5461,337.8051,51.37991,448.9289,424.8089,2665.9,224.6638,1004.286,465.4544,201.587,270.2799,149.4268,112.0097,106.5139,422.662,108.9867,137.9186,65.8195,46.18163,56.31306,161.0543,43.97933,81.38353,4687.608,242.6358,14.00903,32641.43,513.1468,38.54067,58.03771,4.002575,744.9945,1834.155,26614.14,188.2924,96.07014,12579.96,1452.725,1480.962,394.5057,141.7415,159.4052,2777.68,559.7448,1902.736,381.8044,201.4984,7.00388,4.001932,1,0,3.001932,175.86,2.791032
10,2153,44841.7547,2162.6418,2154,0,83.33335,687.4582,437.7817,83.33335,11929.12,333.5479,333.5479,679.3108,195347.2,25806.69,34446.16,7991.43,23137.07,170.8456,10968400,82.32287,50.11634,107.0076,16.22603,0,6.275033,11546.6,14.73739,8516.833,52.85551,0,210374.2,5170.712,116.9655,547.0036,28.98627,44.64878,53.39797,539222.2,17.31662,304.3612,722.282,3207.876,24.41097,5476.114,363.8885,1476.068,82.51894,2154.773,160.9441,350.2503,65.20848,474.0219,480.1434,2798.67,236.9729,978.4071,474.6295,219.1888,276.7984,148.6923,130.3807,131.7324,534,106.533,172.3051,79.00277,57.17735,41.78662,148.7655,64.03258,98.543,4763.204,227.569,12.87549,32642.26,483.6411,47.03055,57.03699,3.853399,731.5607,1718.673,26504.7,190.3432,87.8855,12640.74,1505.731,1573.837,362.5258,140.9287,181.9116,2822.238,559.0374,1873.509,406.259,195.4384,10.00644,6.637083,6.003863,4.001932,11.00708,175.9081,2.790269
10,2154,44841.7547,2163.6418,2155,30.29293,125.0805,637.1314,83.38699,144.6243,9912.549,83.38699,250.161,411.3975,200918,26897.88,35194.65,6680.512,17686.23,333.5479,11749260,82.32287,75.17451,105.2938,0,0,0,11602.86,14.73739,8837.455,49.76924,12.3925,202941.4,4552.606,74.43253,552.3811,19.32418,57.08397,106.7958,454585,8.655525,379.4494,684.3529,3112.06,32.54796,4937.899,303.3597,1349.219,165.0378,2163.166,120.8489,298.3579,54.07943,417.7895,563.1918,2632.258,235.3226,1096.122,477.2286,168.6108,234.2263,114.7369,126.4603,142.6948,446.2253,105.6297,172.4679,58.61541,35.18596,45.40345,160.0189,49.97669,97.42051,4612.794,268.3246,9.920445,32098.47,465.0161,47.03049,42.80115,8.560211,710.6783,1756.207,26309.62,229.4244,83.49554,12778.27,1533.537,1454.893,364.4035,159.6137,184.6391,2790.522,524.0745,1875.263,398.8168,206.9258,14.00901,10.00644,14.00837,13.00837,7.004507,175.86,2.791032
