,AbsTime,RelTime,Cycle,m15.007 (B_m15.007) (Corr),m15.970 (B_m15.970) (Corr),m16.978 (B_m16.978) (Corr),m17.009 (B_m17.009) (Corr),m18.017 (B_m18.017) (Corr),m18.887 (B_m18.887) (Corr),m18.939 (B_m18.939) (Corr),m19.007 (B_m19.007) (Corr),m19.440 (B_m19.440) (Corr),m19.735 (B_m19.735) (Corr),m20.007 (B_m20.007) (Corr),m21.006 (B_m21.006) (Corr),m26.996 (B_m26.996) (Corr),m27.985 (B_m27.985) (Corr),m28.988 (B_m28.988) (Corr),m29.972 (B_m29.972) (Corr),m30.984 (B_m30.984) (Corr),m31.964 (B_m31.964) (Corr),m32.970 (B_m32.970) (Corr),m33.003 (B_m33.003) (Corr),m33.965 (B_m33.965) (Corr),m36.636 (B_m36.636) (Corr),m36.913 (B_m36.913) (Corr),m37.001 (B_m37.001) (Corr),m37.661 (B_m37.661) (Corr),m37.748 (B_m37.748) (Corr),m38.000 (B_m38.000) (Corr),m38.998 (B_m38.998) (Corr),m41.003 (B_m41.003) (Corr),m41.998 (B_m41.998) (Corr),m43.010 (B_m43.010) (Corr),m43.974 (B_m43.974) (Corr),m44.978 (B_m44.978) (Corr),m45.958 (B_m45.958) (Corr),m46.988 (B_m46.988) (Corr),m49.971 (B_m49.971) (Corr),m50.992 (B_m50.992) (Corr),m53.004 (B_m53.004) (Corr),m55.007 (B_m55.007) (Corr),m57.031 (B_m57.031) (Corr),m59.022 (B_m59.022) (Corr),m60.022 (B_m60.022) (Corr),m60.999 (B_m60.999) (Corr),m61.997 (B_m61.997) (Corr),m62.984 (B_m62.984) (Corr),m69.034 (B_m69.034) (Corr),m71.042 (B_m71.042) (Corr),m73.022 (B_m73.022) (Corr),m74.020 (B_m74.020) (Corr),m75.009 (B_m75.009) (Corr),m76.008 (B_m76.008) (Corr),m77.003 (B_m77.003) (Corr),m78.012 (B_m78.012) (Corr),m79.012 (B_m79.012) (Corr),m81.009 (B_m81.009) (Corr),m83.048 (B_m83.048) (Corr),m85.052 (B_m85.052) (Corr),m87.020 (B_m87.020) (Corr),m88.040 (B_m88.040) (Corr),m89.024 (B_m89.024) (Corr),m90.913 (B_m90.913) (Corr),m91.012 (B_m91.012) (Corr),m92.999 (B_m92.999) (Corr),m94.004 (B_m94.004) (Corr),m95.015 (B_m95.015) (Corr),m96.018 (B_m96.018) (Corr),m97.048 (B_m97.048) (Corr),m103.036 (B_m103.036) (Corr),m105.016 (B_m105.016) (Corr),m109.055 (B_m109.055) (Corr),m111.074 (B_m111.074) (Corr),m117.052 (B_m117.052) (Corr),m143.096 (B_m143.096) (Corr),m145.080 (B_m145.080) (Corr),m149.010 (B_m149.010) (Corr),m203.904 (B_m203.904) (Corr),m204.919 (B_m204.919) (Corr),m205.907 (B_m205.907) (Corr),m206.995 (B_m206.995) (Corr),m217.894 (B_m217.894) (Corr),m223.026 (B_m223.026) (Corr),m224.030 (B_m224.030) (Corr),m225.006 (B_m225.006) (Corr),m226.981 (B_m226.981) (Corr),m228.961 (B_m228.961) (Corr),m266.950 (B_m266.950) (Corr),m281.024 (B_m281.024) (Corr),m282.023 (B_m282.023) (Corr),m282.999 (B_m282.999) (Corr),m286.948 (B_m286.948) (Corr),m299.016 (B_m299.016) (Corr),m329.784 (B_m329.784) (Corr),m330.790 (B_m330.790) (Corr),m331.836 (B_m331.836) (Corr),m340.985 (B_m340.985) (Corr),m341.976 (B_m341.976) (Corr),m342.979 (B_m342.979) (Corr),m355.034 (B_m355.034) (Corr),m356.089 (B_m356.089) (Corr),m357.041 (B_m357.041) (Corr),m358.038 (B_m358.038) (Corr),m358.992 (B_m358.992) (Corr),m359.986 (B_m359.986) (Corr),m371.055 (B_m371.055) (Corr),m372.078 (B_m372.078) (Corr),m373.044 (B_m373.044) (Corr),m374.041 (B_m374.041) (Corr),m375.033 (B_m375.033) (Corr),m376.015 (B_m376.015) (Corr),m429.048 (B_m429.048) (Corr),m430.055 (B_m430.055) (Corr),m431.052 (B_m431.052) (Corr),m432.050 (B_m432.050) (Corr),m433.036 (B_m433.036) (Corr),m445.069 (B_m445.069) (Corr),m446.076 (B_m446.076) (Corr),m447.060 (B_m447.060) (Corr),m448.057 (B_m448.057) (Corr),m449.050 (B_m449.050) (Corr),E/N_Act [Td],p-Drift_Act [mbar],group_id
1146,44843.8896,1146.0004,1147.0,2421.041,333.5479,539.1931,1167.425,41123.17,3891.488,5353.816,25820850.0,1361825.0,20215.8,75110.87,37527890.0,1103.412,299.99,40102.92,23413.73,316.9837,372601.0,3087.737,9504.649,708.6905,134.7079,229.9028,3240757.0,1370.836,701.1813,5609.305,10799.73,1019.832,234.6012,3190.072,195.3765,8863.407,295.4071,621.0627,96.75227,508.2294,622.469,3844.829,791.6485,2988.1059999999998,131.1546,902.6919,85.2639,307.3167,412.3541,254.5351,477.4883,61.37843,329.6215,27.76796,594.5765,140.6394,135.0017,283.9254,155.7706,77.82774,103.6561,451.7491,198.4179,112.0202,190.0424,56.77244,95.96439000000001,4731.401,251.6997,128.6064,82.04125,23.8727,47.2727,37.91182,98.91208,44.63283,21.676070000000003,75.6064,54192.14,556.0493,15.994670000000001,37.05531,44.02851,127.5217,37.50092,58.147290000000005,39.02525,73.04777,83.94551,356.0513,79.06359,293.6805,319.8149,106.0803,929.0862,33943.84,153.1806,98.06421,29.26895,27.32232,85233.84,3241.316,5356.499,699.5885,362.3278,78.05074,13692.83,1281.98,7209.887,895.1518,510.3371,81.05264,213.1028,72.04685,62.0404,22.0142,9.005794999999999,69.48255,26.79855,35.866929999999996,18.01161,6.113308999999999,175.9084,2.791032,254
1147,44843.8896,1147.0004,1148.0,1893.192,416.9349,667.0464,1334.2079999999999,38818.19,3673.1890000000003,5675.901999999999,25825880.0,1339886.0,16995.18,75013.45,38177220.0,976.9274,141.1718,39221.91,24743.24,198.1437,380721.3,3715.532,10670.73,716.2351,175.909,244.5647,3211512.0,1521.526,738.1759,5793.024,10715.24,939.9339,216.2836,3098.053,136.3779,8302.841,247.1148,511.6536,65.88436,428.2921,737.8257,3597.617,677.6397,2716.45,124.9981,691.02,59.80653,325.6356,390.0444,202.8722,401.6009,56.526509999999995,306.1129,14.33182,649.6954,137.8822,94.43451999999999,287.7548,160.716,78.21463,115.8913,406.9149,161.7478,97.48631,207.2267,82.49314,98.36494,4695.427,232.5632,105.0574,130.9113,34.11412,61.94375,38.27328,88.42568,44.64653,30.01523,58.154819999999994,54150.11,510.8031,28.018079999999998,36.023340000000005,36.02333,141.3246,24.49236,65.04244,43.02805,78.05105999999999,81.05283,345.0273,69.04486,304.9935,333.6242,120.3624,1037.213,34243.5,148.5228,106.0765,28.018240000000002,38.32949,85626.91,3291.4990000000003,5330.915,797.9821,398.082,86.05608000000001,13825.15,1295.8310000000001,7361.86,849.4861,521.6043,90.55076,350.4524,88.05757,95.06185,19.0123,16.00972,124.0914,42.02727,54.035030000000006,21.01355,11.0071,175.9084,2.791032,254
1148,44843.8896,1148.0004,1149.0,2143.658,833.8713,750.4828,1167.4189999999999,39217.08,5107.412,5493.601,26057350.0,1322500.0,19025.92,72354.39,37207000.0,796.9015,253.7721,39749.3,24047.98,172.6266,382781.3,3264.0040000000004,10020.51,820.6753,202.5177,256.2054,3108436.0,1375.161,821.1245,5674.065,10204.61,1009.377,282.9064,3340.612,227.2027,8355.483,263.7043,382.3972,71.02898,353.6777,589.5601,3854.1679999999997,766.4909,2750.0029999999997,150.3804,751.6251,82.23403,296.9076,430.8874,195.2813,442.3181,47.601290000000006,318.4894,25.55099,687.9984,140.6497,121.6726,294.2273,174.2487,87.26142,124.9049,489.5331,187.8755,80.77903,204.7342,90.06059,103.1048,4784.919,231.7869,96.07930999999999,110.8023,23.879920000000002,35.86206,43.05746,83.55481999999999,34.99308,29.78257,62.339209999999994,53642.51,519.1728,22.944470000000003,47.030429999999996,38.02115,169.2142,45.506240000000005,66.04293,60.0393,84.05492,109.0826,319.8269,62.040440000000004,321.1602,311.1688,106.3311,1016.7919999999999,34247.82,145.727,127.2964,47.03053,60.039080000000006,87419.63,3290.434,5687.227,789.1179,476.4264,86.64233,14067.64,1222.631,7473.354,855.6325,497.8533,101.8791,1013.2310000000001,227.3802,158.1695,31.95813,21.01355,272.259,98.97109,122.1022,32.0207,22.01418,175.9324,2.790651,254
1212,44843.8903,1212.0005,1213.0,2105.223,667.0987,1033.846,667.1,37034.74,3886.902,5478.293000000001,25448730.0,1217042.0,15802.44,70982.15,35786760.0,1232.103,230.1281,38471.93,25866.23,264.1917,425695.9,3474.823,7302.732,1011.1419999999999,199.3779,238.7451,3063100.0,1209.173,749.5772,5310.496999999999,10458.19,961.0336,397.0131,3197.6459999999997,171.7334,8346.143,287.8876,517.1318,61.71641999999999,452.0803,754.0902,3329.98,564.0037,2240.1020000000003,135.3815,693.6826,70.00556,309.8863,353.1509,157.7379,225.4855,52.726369999999996,260.0974,37.26276,551.4816,118.5765,86.58596999999999,160.9061,129.7698,49.526540000000004,106.6665,415.4353,198.9303,118.0546,192.3809,64.03591,81.25243,4041.732,202.6867,81.93536,100.7923,11.93995,39.12216,23.92073,60.125009999999996,33.63568,28.59125,54.669309999999996,48349.66,512.7613,23.014860000000002,87.96378,40.85456,422.7026,79.75516999999999,111.5763,67.043,129.8871,28.776390000000003,212.8204,59.03828000000001,94.06148,68.29453000000001,65.15942,982.5656,31170.76,122.0982,339.9029,103.0674,84.21894,7016.231,726.08,1043.9589999999998,183.2442,327.8233,70.04208,895.1643,156.268,590.9066,86.05598,57.28715,13.00837,11869.43,1276.732,1020.8739999999999,198.1317,55.17646,2842.574,501.399,921.6501,171.2181,101.0661,176.0766,2.787599,255
1213,44843.8903,1213.0005,1214.0,1878.4379999999999,634.36,917.261,1618.7320000000002,43966.79,4378.062,4943.106,26194390.0,1223560.0,17669.12,72792.6,38463940.0,937.3334,252.5307,39541.59,25012.18,198.0657,409604.1,3052.2129999999997,7901.486999999999,1036.754,140.6533,176.8479,3120094.0,1258.701,692.2762,5702.911,10106.27,1060.445,469.2308,3236.426,184.451,8116.084,253.7278,564.1367,65.46251,423.138,708.4321,3519.577,589.9368,2550.937,138.3269,708.5413,81.20594,311.1433,421.0871,197.9447,459.8186,45.16661,281.5002,36.74771,624.1031,140.6399,81.1148,246.2254,115.7267,73.11064,105.1268,454.1764,195.426,103.8126,163.2001,90.31115,80.75999,4168.041,228.9523,106.8528,87.27786,29.050309999999996,39.122279999999996,25.515420000000002,67.50163,42.23318,26.590220000000002,74.44328,50137.91,526.9664,34.131440000000005,61.94659,40.02597,439.3944,77.40211,139.6111,92.24337,131.895,65.04227,213.9723,52.0337,193.2298,203.8321,70.0456,1030.5810000000001,31640.69,149.1704,398.2572,108.0782,99.22896999999999,51337.94,2774.6220000000003,4325.907999999999,564.2872,623.8056,109.6644,7392.719,850.8294,4039.466,569.2825,283.8652,55.03584,11919.62,1250.019,1040.298,179.2269,74.04819,3065.17,492.7601,916.6336,210.2846,95.06595,175.86,2.791032,255
1214,44843.8904,1214.0005,1215.0,1816.641,416.9363,1000.6489999999999,701.4618,41749.85,5113.14,6257.946999999999,25256880.0,1242727.0,17926.62,71010.35,36451890.0,920.169,299.9921,38895.86,24902.62,161.5078,403361.6,3561.7670000000003,8167.022,1131.372,215.5336,265.2723,3118525.0,1602.8329999999999,713.6158,5791.97,10664.19,990.9164,459.1488,3343.498,175.7733,8166.376,256.1023,590.3181,77.16843,380.8154,610.1379,3766.607,702.3242,2456.5820000000003,117.1853,764.197,67.28245,313.5728,429.3039,201.4123,407.0785,59.501630000000006,283.3959,19.54949,581.6705,118.5847,121.6725,190.0789,157.7603,73.11098,97.65262,464.0644,145.8015,95.20831,190.4463,64.04294,80.76009,4298.087,209.3606,103.6151,76.36823000000001,34.16742,42.38241,38.08627,94.41532,27.847440000000002,30.97385,68.62749000000001,49618.46,518.904,24.82074,89.06233,35.022690000000004,495.7831,75.33033,108.5188,82.64357,131.1481,49.03185,210.1582,68.04425,200.3398,221.6328,67.82542,932.338,31032.04,133.5456,422.389,98.06795,105.8781,55883.49,2832.82,4754.9490000000005,586.2319,766.8108,127.1093,8375.918,872.5532,4454.542,568.6144,322.9933,60.03906,11827.37,1268.312,1096.7,187.3174,65.04227,3113.7659999999996,488.7788,872.0403,199.0067,92.85722,175.8119,2.791795,255
1215,44843.8904,1215.0005,1216.0,2108.1479999999997,500.2697,533.8721,500.3219,39401.57,3712.328,4862.467000000001,25972110.0,1243114.0,17779.01,69787.42,35544760.0,1114.493,105.8789,36951.75,24725.57,211.3528,407367.3,3773.538,9293.278,965.7643,128.6385,218.6944,3037816.0,1086.58,714.9616,5936.0109999999995,10544.35,895.5472,468.2555,3315.228,150.354,8025.053000000001,240.7213,530.9716,77.16843,497.7481,720.4738,3609.7340000000004,669.9633,2356.295,148.4355,820.5597,66.26508000000001,314.4737,456.763,176.2761,430.1743,87.88704,350.7187,17.198179999999997,570.8904,113.9113,106.1041,220.284,135.99,66.56995,110.4078,456.4947,214.8518,95.21526,184.0841,64.29311,98.48787,4597.186,252.4578,162.7205,95.99928,40.93699,53.143640000000005,16.50672,76.06079,34.993159999999996,36.93056,82.58606999999999,53476.82,534.6874,25.12566,82.86663,31.84875,453.1683,66.04306,112.1268,82.63985,136.8982,78.05105,215.3654,59.03859,201.3406,205.5898,68.04446999999999,1139.895,33899.07,153.184,379.1321,90.48085999999999,109.075,53406.84,2815.9359999999997,4351.656,558.0693,671.5943,120.8316,7960.939,819.3065,4319.210999999999,511.318,304.9668,60.03911,10871.99,1190.254,1009.97,205.8573,70.7333,2954.711,497.4113,814.9472,175.6785,85.05551,175.8119,2.791795,255
1216,44843.8904,1216.0005,1217.0,2033.266,693.1552,1000.5930000000001,783.5472,37033.3,4358.156,5112.313,26130090.0,1292444.0,20838.24,74363.96,38414060.0,1337.279,229.4039,39137.83,24986.73,127.0646,421732.8,3734.8179999999998,8730.116,1019.675,205.71,353.6979,3138020.0,1296.528,715.0781,5227.112,10379.46,1079.622,427.3225,3299.58,135.5453,7923.298000000001,265.5482,644.405,72.02372,378.5086,683.1915,3548.4770000000003,576.5369,2369.762,121.0777,737.3672,67.28233,287.7348,382.7479,122.5368,407.9479,35.7009,282.2219,17.19823,615.0067,145.7563,113.5514,208.0579,116.0162,54.24334,119.6586,456.4727,190.8805,118.6061,201.4303,56.03762,80.80615,4442.404,241.338,98.89043000000001,101.2427,25.58558,40.75238,33.48899,99.81846999999999,27.753190000000004,19.06084,84.91225,53140.47,523.2492,19.01228,84.05490999999999,33.02135,385.4029,67.37219,105.4903,71.04630999999999,107.0774,49.031890000000004,234.2782,40.02587,203.3377,200.3097,59.21825,1099.002,33634.52,134.1351,340.1875,100.0689,106.6164,50865.34,2653.946,4155.8640000000005,544.642,608.4637,119.1127,7639.897,881.0658,3981.935,541.2374,347.6669,76.34644,8894.485999999999,1028.749,832.0622,188.2435,67.09828,2297.034,391.6439,789.2242,143.1336,79.12189000000001,175.86,2.791032,255
1217,44843.8904,1217.0005,1218.0,1559.279,500.2683,831.4309,1570.359,41179.68,4321.811,5621.61,26206640.0,1298010.0,19412.38,72683.89,36821690.0,1006.115,263.3532,39095.07,24780.07,330.239,428355.2,4222.187,9774.056,1047.4080000000001,223.0915,282.8882,3153882.0,1302.849,686.6227,5787.22,10847.83,1094.366,524.4395,3345.117,195.3002,7275.456999999999,263.4969,511.6323,82.31289,365.5612,685.5543,3643.5440000000003,614.5538,2457.702,62.498540000000006,833.2278,78.4962,231.3362,401.5192,147.6727,402.3195,50.57635,312.685,25.79727,630.0002,162.3025,122.4118,231.1447,139.8339,54.24361,119.6588,423.8064,171.6727,84.34768000000001,179.5917,58.03909,67.01772,4550.724,193.6562,78.16747,76.80434,35.81988,51.679159999999996,32.00652,85.22408,28.955609999999997,10.721689999999999,55.832440000000005,52769.21,521.9155,21.77187,54.03511999999999,48.82857,363.5468,70.37398,93.47129,68.61437,98.8065,72.04686,259.4603,55.03581,200.3105,224.3092,71.04642,1105.743,33335.32,140.0611,335.9912,69.04484000000001,100.3623,48391.12,2676.78,3787.634,513.9174,515.1254,82.6634,7242.5,816.3777,3941.812,508.9109,298.049,66.04296,6304.12,866.2491,683.2466,137.9677,45.97518,1590.9129999999998,322.2977,498.7055,114.0345,62.048080000000006,175.9321,2.789888,255
1218,44843.8904,1218.0005,1219.0,1754.231,750.4884,784.0345,917.2582,37928.86,3906.615,5271.37,26716800.0,1322891.0,17204.27,75505.11,36007710.0,1010.2330000000001,176.4646,38436.88,25063.08,364.6821,430603.3,3815.24,9903.552,792.5833,170.8224,141.478,3228038.0,1338.145,839.8163,5992.394,10451.06,1171.531,420.4234,3007.054,218.1833,7575.031999999999,291.0648,570.4271,77.16843,456.4616,608.048,3607.888,579.2337,2329.494,113.2654,740.5886,57.69438,302.0642,404.3357,194.0658,420.5772,44.62617,312.6361,17.198179999999997,618.9919,140.6402,110.8568,221.4688,138.5397,54.2435,94.87111,453.1185,203.2517,115.4915,174.8136,69.84376,80.85235,4286.174,225.3263,102.0255,71.5677,25.5856,40.75237,41.57481,88.26158000000001,39.814859999999996,25.01729,69.79082,51735.03,551.8632,22.772479999999998,59.89836,35.820170000000005,260.6252,43.98166,82.45661,55.03573000000001,85.78349,56.59915,206.0124,49.03176,212.7149,218.3776,84.77409,1069.127,32518.49,143.5694,235.7444,62.039669999999994,73.04753000000001,48086.36,2606.7889999999998,3656.407,527.3628,440.3252,81.0528,7043.686,757.8663,3815.11,500.5384,297.6674,54.035030000000006,3965.711,602.7158,439.0432,91.03581,40.97188,1101.1889999999999,257.0024,364.9945,100.0027,33.02912,175.9081,2.790269,255
1219,44843.8904,1219.0005,1220.0,1725.079,971.9838,250.1623,1832.3110000000001,39017.37,3758.598,5531.0830000000005,26763860.0,1305490.0,17294.53,71479.81,37570980.0,1059.2069999999999,225.9919,39246.77,25374.87,351.4726,431452.5,3793.32,9685.449,870.3489,259.2071,202.4947,3183100.0,1237.144,740.7356,5374.816,10306.46,1116.356,385.3918,3254.305,235.3889,7338.6759999999995,213.2804,519.3679,46.300940000000004,443.5824,725.689,3413.202,704.6405,2259.0370000000003,136.716,824.8659,56.068630000000006,296.5641,398.6603,127.8694,340.8513,50.57647,344.3265,17.198179999999997,618.9499,154.4386,108.8716,205.811,133.5178,72.70544,112.8987,461.9884,220.823,83.56028,184.0271,59.83725,92.62488,4295.718,223.4213,95.41704,94.16441,23.87987,52.16302,36.678490000000004,80.93189,20.76772,30.918029999999998,49.59851,50195.73,526.6727,25.01618,46.889759999999995,35.82011,203.592,42.02726,63.447680000000005,40.593109999999996,94.79658,41.02308,223.3919,59.03833,186.2655,210.3538,76.04955,1110.003,31307.18,141.6523,168.3232,40.23692,53.30803,47087.37,2608.2,3365.066,481.6138,342.1088,82.66314,6965.774,762.3384,3765.9190000000003,488.8233,268.561,58.037690000000005,2255.291,407.0892,281.4902,69.02139,26.01681,665.7534,152.8449,232.1436,63.04094,36.023270000000004,175.86,2.791032,255
1220,44843.8904,1220.0005,1221.0,1417.2920000000001,555.046,1000.6519999999999,583.7089,38779.61,3867.009,5331.705,26397220.0,1341479.0,18707.61,72420.52,35769330.0,1072.813,245.7065,40572.88,24585.33,184.9336,436757.8,4060.974,10191.7,1110.238,251.8411,300.6424,3242382.0,1277.9660000000001,744.447,5593.227,10201.83,1054.608,388.2938,2970.29,208.0217,7424.068,244.0059,527.1522,66.87918,463.5171,563.5405,3673.805,655.7143,2140.232,113.1037,807.9462,48.59284,271.9447,368.993,225.7016,342.1031,62.4768,359.4362,30.90302,684.4009,123.6929,133.9457,228.0486,138.0764,54.814530000000005,113.1273,418.3368,186.791,114.1938,181.2513,67.84091,94.54874000000001,4648.6990000000005,247.7766,94.46061,85.83228000000001,28.997040000000002,42.24232,45.15045,92.72292,38.613170000000004,29.78264,60.903240000000004,53944.31,521.8967,32.02067,31.02008,36.023309999999995,150.1753,48.03119,48.031220000000005,40.026,49.766709999999996,58.81946,209.0401,55.966069999999995,208.6974,206.3437,81.23208000000001,1127.795,34027.08,120.6126,147.3222,46.02993,40.025909999999996,46669.68,2583.17,3294.5440000000003,419.3496,326.1237,60.03886,6736.243,781.9907,3763.384,450.8457,254.869,64.04156,1348.7060000000001,275.5429,175.8541,50.03243,17.06567,389.131,86.90809,171.0938,47.030409999999996,32.02065,175.8359,2.791414,255
1221,44843.8904,1221.0005,1222.0,2005.375,917.2059,500.2683,1283.873,40200.94,3645.611,7456.526,27132650.0,1350693.0,17282.49,73361.06,37186070.0,1181.76,194.112,39412.96,25643.62,232.5865,441317.6,3868.151,10544.36,984.9526,248.8073,274.1155,3315678.0,1446.9189999999999,787.8014,5854.273,10093.79,945.2416,427.3026,3066.2870000000003,178.0942,7460.544,292.9465,592.351,41.15318,473.4807,615.2332,3770.335,678.7432,2315.185,124.9976,958.6028,78.48295,296.565,338.3047,172.5938,359.5599,41.65104,309.7047,34.3966,718.2466,88.25041,94.63381,208.8655,144.7715,56.601859999999995,116.173,441.5306,220.0145,98.88034,190.7287,64.04324,84.74566999999999,4435.543,230.0108,89.13238,99.4968,35.81872,25.94134,22.32594,101.9142,19.30656,29.78261,63.97076,52976.21,514.1736,16.01032,30.0194,46.0299,154.4242,25.01615,47.43704,42.02724,52.03338,56.755559999999996,223.0896,49.031940000000006,202.301,184.9364,72.22678,1147.381,33411.01,121.0906,119.3889,40.02532,46.029270000000004,46129.46,2591.019,3161.853,445.219,285.5756,58.03767,6784.09,773.1678,3671.647,487.7758,287.4145,49.03178,846.1458,184.2304,149.9842,36.90668,20.01298,256.0084,63.8774,109.0786,33.967240000000004,22.01354,175.7876,2.791414,255
1222,44843.8905,1222.0005,1223.0,1834.533,725.4044,914.8179,1084.038,36220.64,4021.192,4611.061,26518620.0,1360033.0,16742.28,78043.46,36561530.0,1132.437,219.8919,41541.05,25931.42,259.1605,440278.3,3883.6440000000002,9723.167,1037.173,187.3626,204.9989,3310140.0,1433.891,633.5677,5579.9490000000005,10306.09,960.6213,372.1171,3267.4840000000004,224.5441,6921.854,304.7654,535.4766,87.45411999999999,444.4407,701.8517,3635.258,665.2308,2182.362,124.9974,757.5978,48.59296,248.9413,369.652,221.9376,365.5563,63.30761999999999,368.1967,40.12918,586.8193,109.4941,83.79744000000001,204.3915,150.8266,77.82785,92.61766,420.01,191.9713,117.5522,199.9634,62.040369999999996,94.59506999999999,4449.794,205.6652,103.9093,90.7696,39.23137,47.132690000000004,33.48897,85.4283,40.07432,28.59135,63.97473000000001,52637.04,544.9995,24.773770000000003,38.88459,40.025890000000004,162.1981,26.016779999999997,45.02861,30.01942,52.03368,62.54055,230.102,63.97121,183.963,212.6528,72.22681,1188.7830000000001,32840.71,150.5673,120.2409,33.02133,44.02859,46440.09,2559.425,3143.921,385.7131,280.312,56.0363,6908.265,777.7075,3733.29,515.3155,292.0366,48.03102,842.7171,183.2405,120.097,40.00242,24.0155,230.4176,77.05013000000001,114.0855,28.010309999999997,20.02073,175.7876,2.791414,255
1279,44843.8911,1279.0005,1280.0,1417.5870000000002,500.2697,583.7103,1473.2939999999999,38118.52,4408.437,6117.236,25962450.0,1232698.0,17163.43,69963.98,36527590.0,1085.5439999999999,310.682,39909.81,26372.59,290.61,514754.3,3674.985,8335.286,859.957,181.3638,159.1621,3190318.0,1210.0410000000002,702.2431,5199.026,9287.2,796.2632,282.9066,2699.265,190.7655,6738.08,342.0987,509.7538,77.16826,473.4986,662.82,3168.966,682.4166,2827.344,147.9773,687.4216,48.5929,190.3637,419.9923,168.9303,283.1077,47.60134,356.5037,29.39156,551.2396,118.5867,97.33802,173.5286,165.6507,48.47631,101.4027,341.4822,179.136,113.4478,193.6522,76.7636,85.97684,4051.511,193.1052,121.7034,75.05865,30.702740000000002,37.65768,33.488,75.76817,39.81985,23.82603,64.02929,48120.12,485.0239,19.0123,70.04559,45.029140000000005,409.2151,74.09159,129.1468,77.05026,139.1613,23.01483,194.3127,43.02785,80.05235,46.014179999999996,56.03645,1217.81,31601.25,126.1047,300.6522,64.37,92.05995,4920.286,566.3134,814.0179,124.0997,305.8784,57.951609999999995,552.7756,116.9229,399.1848,71.04612,47.186859999999996,12.00773,10362.52,1152.174,940.4234,163.0584,74.04812,2432.575,422.5081,837.7543,157.172,103.4348,175.8825,2.786836,256
1280,44843.8911,1280.0005,1281.0,1500.976,833.8726,693.8094,1917.921,38021.3,3258.969,5137.92,26740970.0,1265230.0,17557.16,71794.17,36132500.0,813.8472,229.4057,39343.12,24509.25,268.2676,489541.4,3716.449,8790.38,1277.086,205.3246,270.4879,3134338.0,1186.5710000000001,625.1853,5354.418000000001,9818.21,962.4532,259.5353,2960.1059999999998,171.6841,6729.477,246.1131,470.4953,72.02381,451.8246,726.1394,3425.7859999999996,541.2789,2801.2690000000002,128.9037,761.1046,59.80406,230.0645,397.4973,223.1037,417.5231,50.57636,357.2474,22.9309,643.7156,115.8195,98.92226,276.7828,193.487,89.61971,109.6501,396.6882,211.5393,102.4015,209.1609,50.03363,78.23637,4072.6620000000003,185.3618,113.7558,72.84937,27.47672,48.26612,33.489020000000004,91.58714,42.2331,29.78257,74.4435,49084.84,536.4674,22.47543,80.05233,26.01687,412.6387,73.04755,118.2192,84.32088,138.1603,69.52190999999999,204.8863,54.035169999999994,230.0954,224.4028,72.04706,1247.969,30666.55,127.1234,337.3438,92.87311,98.03278,62603.93,2891.49,4928.212,637.7526,691.6487,122.2189,9054.74,982.1916,5033.754,624.9578,373.2357,64.20576,9597.621,1131.9189999999999,870.8931,160.3733,69.04471,2287.714,414.266,789.8615,184.8276,84.4221,175.7622,2.788743,256
1281,44843.8911,1281.0005,1282.0,1334.1970000000001,529.9634,750.4842,1417.588,40350.21,3253.35,4771.036,26518080.0,1252363.0,16045.66,67690.22,37359480.0,1045.863,160.8859,39610.16,25126.39,211.3541,481450.1,3433.3459999999995,8462.442,1195.03,202.3419,198.0907,3133009.0,1363.7,832.5352,5471.168000000001,10095.44,910.6369,249.7749,2841.655,133.6446,6773.945,291.1562,525.58,87.93991,424.9951,638.8123,3623.12,612.8705,2929.6690000000003,114.3167,944.1162,41.11699,200.1013,328.7042,171.3116,504.9054,50.472840000000005,356.9267,20.32207,596.3398,118.5867,87.24056999999999,230.6871,203.3864,75.46921999999999,114.9231,469.4761,263.3674,100.9827,183.1612,64.04295,60.50851,4249.965,204.4848,165.3911,101.0106,22.17316,40.7524,33.25233,104.245,48.21008,19.06084,88.97936999999999,48761.19,506.2162,16.47159,66.04292,41.69119,375.8139,67.04363000000001,128.2512,71.04638,139.8953,76.52637,211.8658,60.03901,253.534,261.5338,69.04504,1290.4660000000001,31319.48,145.079,339.7179,87.96354000000001,92.06007,77284.26,3169.9440000000004,5746.726,786.3619,729.2828,132.1084,11724.41,1176.162,6343.165,726.0261,433.5089,80.05212,8126.590999999999,1004.725,750.5079,160.8436,62.52156,2047.94,365.5189,679.6161,142.115,64.04156,175.642,2.790651,256
