,AbsTime,RelTime,Cycle,m17.009 (B_m17.009) (Corr),m18.018 (B_m18.018) (Corr),m18.887 (B_m18.887) (Corr),m18.940 (B_m18.940) (Corr),m19.015 (B_m19.015) (Corr),m19.454 (B_m19.454) (Corr),m19.739 (B_m19.739) (Corr),m20.008 (B_m20.008) (Corr),m21.009 (B_m21.009) (Corr),m27.001 (B_m27.001) (Corr),m28.991 (B_m28.991) (Corr),m29.975 (B_m29.975) (Corr),m30.986 (B_m30.986) (Corr),m31.974 (B_m31.974) (Corr),m32.973 (B_m32.973) (Corr),m33.005 (B_m33.005) (Corr),m33.969 (B_m33.969) (Corr),m37.015 (B_m37.015) (Corr),m37.642 (B_m37.642) (Corr),m37.692 (B_m37.692) (Corr),m38.002 (B_m38.002) (Corr),m39.002 (B_m39.002) (Corr),m41.006 (B_m41.006) (Corr),m42.002 (B_m42.002) (Corr),m43.017 (B_m43.017) (Corr),m43.975 (B_m43.975) (Corr),m44.994 (B_m44.994) (Corr),m45.962 (B_m45.962) (Corr),m46.993 (B_m46.993) (Corr),m50.999 (B_m50.999) (Corr),m53.013 (B_m53.013) (Corr),m55.014 (B_m55.014) (Corr),m57.037 (B_m57.037) (Corr),m59.027 (B_m59.027) (Corr),m60.025 (B_m60.025) (Corr),m61.016 (B_m61.016) (Corr),m62.992 (B_m62.992) (Corr),m69.041 (B_m69.041) (Corr),m71.050 (B_m71.050) (Corr),m73.028 (B_m73.028) (Corr),m75.023 (B_m75.023) (Corr),m77.009 (B_m77.009) (Corr),m78.018 (B_m78.018) (Corr),m81.019 (B_m81.019) (Corr),m83.058 (B_m83.058) (Corr),m88.050 (B_m88.050) (Corr),m89.043 (B_m89.043) (Corr),m90.924 (B_m90.924) (Corr),m91.019 (B_m91.019) (Corr),m93.009 (B_m93.009) (Corr),m94.015 (B_m94.015) (Corr),m95.026 (B_m95.026) (Corr),m96.028 (B_m96.028) (Corr),m97.059 (B_m97.059) (Corr),m103.044 (B_m103.044) (Corr),m117.061 (B_m117.061) (Corr),m149.025 (B_m149.025) (Corr),m203.960 (B_m203.960) (Corr),m204.933 (B_m204.933) (Corr),m205.922 (B_m205.922) (Corr),m217.913 (B_m217.913) (Corr),m223.045 (B_m223.045) (Corr),m225.025 (B_m225.025) (Corr),m281.052 (B_m281.052) (Corr),m283.022 (B_m283.022) (Corr),m286.981 (B_m286.981) (Corr),m329.810 (B_m329.810) (Corr),m330.843 (B_m330.843) (Corr),m331.863 (B_m331.863) (Corr),m341.023 (B_m341.023) (Corr),m355.128 (B_m355.128) (Corr),m356.139 (B_m356.139) (Corr),m357.085 (B_m357.085) (Corr),m358.077 (B_m358.077) (Corr),m359.037 (B_m359.037) (Corr),m371.124 (B_m371.124) (Corr),m372.129 (B_m372.129) (Corr),m373.085 (B_m373.085) (Corr),m374.076 (B_m374.076) (Corr),m375.062 (B_m375.062) (Corr),m429.098 (B_m429.098) (Corr),m430.094 (B_m430.094) (Corr),m431.090 (B_m431.090) (Corr),m432.082 (B_m432.082) (Corr),m445.108 (B_m445.108) (Corr),m446.110 (B_m446.110) (Corr),m447.100 (B_m447.100) (Corr),m448.091 (B_m448.091) (Corr),m449.089 (B_m449.089) (Corr),E/N_Act [Td],p-Drift_Act [mbar],group_id
1084,44843.8277,1084.0005,1085.0,1250.813,36220.66,3641.796,4988.404,28099300.0,1646042.0,16784.11,70679.6,37219860.0,1147.095,40859.58,26750.54,230.515,520708.4,3105.232,6311.476,943.8369,3478816.0,667.0706,1246.511,5600.729,9946.178,858.587,268.3253,2651.17,238.0445,6030.645,267.9158,615.7938,471.8433,708.8098,3383.695,612.8448,2674.998,156.2357,481.0337,212.2963,370.8022,199.1403,551.5224,197.5828,698.9261,143.4637,337.3315,183.8171,401.4422,71.80251,112.4039,204.81,81.78355,104.3802,4825.191,248.5791,125.1366,40.5731,55.5361,82.36536,53716.4,519.6962,16.3074,44.02856,454.2394,146.726,266.5259,275.9005,332.1979,1346.5539999999999,34299.2,161.0285,463.3655,88679.02,3446.5209999999997,7078.749,962.7095,1001.3860000000001,14249.07,1294.387,7711.823,896.0304,498.8539,12303.36,1360.64,1047.8110000000001,237.4708,3127.922,552.2328,979.92,199.3983,100.2372,175.9808,2.790651,206
1085,44843.8277,1085.0005,1086.0,1250.807,39258.66,3998.44,5427.081999999999,28087960.0,1723308.0,15956.84,73318.73,36588710.0,729.9717,39611.48,25758.53,224.5291,509947.2,3502.947,6743.523,888.3762,3512917.0,782.0792,1377.529,5498.28,10251.52,1069.421,298.5332,2578.795,188.7744,5862.254,194.6091,574.309,465.9416,632.1859,3654.5429999999997,569.0657,2910.393,124.9887,535.2569,290.3235,337.6063,219.9043,608.6639,257.0092,594.3992,107.5411,307.5764,142.1105,448.9231,90.53827,95.68326,236.2162,77.7265,91.91001999999999,4949.44,250.8234,145.0811,45.37992,68.93601,61.05706,53602.37,549.1715,14.00905,44.02861,498.0773,113.0991,213.1402,313.7475,370.6552,1269.866,33866.47,137.1443,498.8939,105459.0,3590.303,8078.664000000001,1081.397,1058.425,17864.86,1531.2979999999998,9433.533000000001,1032.0510000000002,665.5078,11184.62,1267.927,1017.612,193.1149,2929.494,487.7133,916.0497,183.0853,96.20345999999999,175.9808,2.790651,206
1086,44843.8277,1086.0005,1087.0,1983.388,39721.58,3910.538,5307.423000000001,28020580.0,1692699.0,19107.56,75050.53,36198660.0,863.4365,39915.73,26675.76,181.8107,513949.5,3683.4709999999995,7511.981,930.7507,3531104.0,796.3004,1240.975,5577.715,10696.77,887.6322,385.9969,2845.0440000000003,216.2456,5672.98,271.5981,565.8423,408.7505,565.2236,3585.672,695.1843,2825.836,123.7224,563.9362,241.9359,395.8249,219.9041,479.833,228.6426,655.9301,132.3585,313.6302,176.458,445.8011,92.69421,98.74866,178.3853,79.6662,96.4958,5127.752,256.5887,170.0157,43.63435,49.45388,84.90109,53578.5,568.0156,20.012929999999997,40.72953,449.7913,134.4905,238.3634,305.5935,334.2592,1319.185,34083.05,145.1017,459.3182,102770.8,3507.655,7729.83,1079.325,947.329,17130.21,1454.8470000000002,9153.403,1016.2589999999999,630.7309,9837.711,1119.478,913.6952,185.2515,2503.101,432.3598,804.5768,179.1503,73.04739000000001,175.9808,2.790651,206
1087,44843.8277,1087.0005,1088.0,1283.71,36682.82,3241.01,4846.916,28451740.0,1712666.0,17698.25,76737.05,36461200.0,907.337,39372.38,26586.95,184.9066,516378.6,3355.9440000000004,7420.124,985.7959,3579976.0,702.9041,1105.562,5817.879,10933.38,966.6577,366.9702,2552.562,139.9287,5605.988,230.2731,538.1667,442.3692,758.3503,3751.741,600.8209,2688.7290000000003,121.0825,564.1347,271.2206,438.2689,205.0007,584.5064,233.6172,656.8878,132.3587,307.182,160.2741,440.7884,116.8952,104.8142,226.6169,107.9452,80.60168,5097.077,261.9922,138.0624,45.31171,67.06232,69.18494,54026.84,496.3583,29.0188,34.02199,392.4995,102.3834,230.3672,298.6906,360.1396,1401.095,33449.91,151.1018,410.5441,100205.6,3461.458,7299.254,984.0212,937.4989,16636.49,1497.602,8943.159,945.7179,570.5508,7438.954000000001,908.1096,751.9567,156.1615,1831.491,356.9453,626.8917,154.1627,86.0561,176.0049,2.790269,206
1088,44843.8277,1088.0005,1089.0,800.1567,34305.1,3286.3,5127.437,28535320.0,1722568.0,18155.84,72594.22,36736860.0,1025.694,39821.95,25139.62,330.1913,522569.6,3799.9629999999997,7598.283,1265.9489999999998,3565599.0,882.419,1254.058,6176.505999999999,10555.48,929.9677,289.7794,2773.507,175.4952,5868.095,300.7497,570.8748,441.2158,741.2261,3873.3109999999997,608.6176,2550.429,173.6219,624.2435,253.3961,430.2924,176.8741,435.1862,274.5198,692.9463,129.5045,232.5713,123.5993,441.5418,97.00549000000001,111.9662,210.3764,81.56999,102.0417,4897.992,253.117,147.5983,47.12523,50.9524,74.43293,53716.47,519.4578,32.4272,44.55232,339.9143,93.06482,237.4229,231.4296,340.8982,1368.1470000000002,33929.0,152.0798,298.3477,98447.48,3485.3109999999997,7040.68,938.4346,776.1407,16015.51,1460.9029999999998,8612.408000000001,993.605,568.4972,4978.624,728.24,525.0115,104.0679,1360.421,265.5177,439.2472,77.98818,49.102090000000004,176.0049,2.790269,206
1089,44843.8277,1089.0005,1090.0,969.3793,36172.69,5064.795,5781.772,27757050.0,1735675.0,20876.72,70085.09,38453040.0,1264.86,40364.03,26493.35,250.8982,526925.2,3604.18,7606.541,1066.315,3676625.0,713.3073,1308.115,5942.448,9912.687,820.1238,256.3723,2731.94,152.6497,5240.516,205.3215,466.1776,485.8968,619.2133,3705.509,618.3632,2601.821,156.0686,566.2961,263.8874,311.1455,146.5818,495.1199,271.4158,586.741,150.2945,279.2121,167.0913,381.2031,69.13325999999999,115.0726,203.9082,86.98154,118.1601,5049.017,273.7447,131.1029,48.87063,58.09421999999999,72.91058000000001,53350.44,493.1837,19.0123,44.64618,245.9148,68.04433,240.5041,266.567,370.5785,1326.3429999999998,33929.61,148.1697,234.4238,96161.55,3428.1059999999998,6689.104,874.9686,693.207,15812.48,1326.2720000000002,8457.605,975.2409,556.7228,3009.3909999999996,512.9642,379.0571,101.0661,818.3378,201.9491,289.5994,94.06123000000001,48.082240000000006,176.0049,2.790269,206
1090,44843.8277,1090.0005,1091.0,750.4856,37826.06,3624.263,5311.547,28305920.0,1740150.0,18412.65,75311.67,38956870.0,639.2182,38688.25,25952.26,350.9883,529664.7,3412.285,7765.904,1083.471,3449831.0,696.1481,1175.36,5389.521,9641.127,907.092,338.0519,2764.676,171.7307,5554.646,216.3557,559.5192,487.119,677.9998,3900.788,623.1833,2664.408,133.289,644.841,230.8828,430.79,166.4982,434.61,262.8381,678.6633,162.6912,271.6928,140.9037,427.6593,92.69447,122.0877,217.3039,71.45009,107.4353,4833.608,250.9143,109.6625,35.05747,52.29867,58.15393,53379.47,581.0829,27.470879999999998,37.02401,187.3244,73.04764,227.4256,277.9626,339.8747,1378.029,33315.38,158.1805,162.2053,95202.78,3371.344,6500.986999999999,897.303,549.9564,15557.59,1357.645,8383.09,946.7646,571.5426,1804.7910000000002,351.9143,227.3795,47.030559999999994,499.6441,142.985,185.2415,56.03629,29.01877,175.9324,2.790651,206
1091,44843.8277,1091.0005,1092.0,1167.421,34955.24,3994.202,5045.081,28228360.0,1716683.0,18628.85,77925.94,38024950.0,839.3261,39566.95,25201.34,284.8939,538471.9,3308.758,7400.828,1101.114,3504881.0,663.5757,1090.7160000000001,5637.988,10625.94,905.1954,311.6107,2906.7259999999997,178.0914,5522.625,258.1905,489.7039,485.7728,667.2161,3775.465,588.7518,2561.98,170.1819,566.4496,281.9293,381.4438,186.4517,481.5623,219.1179,667.5778,135.2024,244.9884,136.6456,416.762,99.16109,118.8504,183.159,90.04544,106.35,4864.582,222.0532,123.231,33.216640000000005,67.43712,61.64331,52339.17,573.0424,24.015520000000002,38.623090000000005,135.147,56.03643,225.5504,282.9985,315.335,1383.4279999999999,33559.7,126.0583,149.1597,94028.9,3526.171,6163.974,859.2821,513.738,14994.36,1441.08,8235.051,933.6041,541.2299,920.5581,201.0904,158.184,38.97829,269.5381,89.90215,127.0075,29.01874,21.01357,175.9567,2.791032,206
1092,44843.8278,1092.0005,1093.0,917.2664,36087.84,2777.656,4141.655,28588200.0,1751440.0,19465.56,75590.73,36220030.0,978.2898,39947.69,25767.45,356.609,541443.3,3489.87,7916.214,1039.81,3641992.0,687.183,1083.215,5922.573,10282.33,769.6555,380.7961,2577.436,178.0913,5603.098000000001,329.6534,630.0742,443.0975,611.8912,3584.756,580.7642,2369.573,113.2711,525.0251,263.5716,409.2896,182.5616,460.4972,233.913,623.3144,131.0337,250.6431,160.6708,416.6741,103.6577,101.0663,167.4813,84.77743000000001,126.0446,4896.7570000000005,227.802,96.5949,41.88898,40.46223,70.18465,52882.68,518.1699,20.012929999999997,35.02267,134.1465,46.49113,266.5673,282.7833,311.2967,1367.6979999999999,33611.81,171.2114,128.0311,93120.73,3425.423,6117.606,833.3044,503.5688,14971.14,1317.523,7942.601,1023.827,492.1936,538.9442,174.808,93.06063,38.0246,168.205,50.03246,83.05407,31.02007,13.00837,175.8843,2.791414,206
1093,44843.8278,1093.0005,1094.0,930.1284,34157.58,3272.47,5248.419,28480760.0,1719820.0,17009.61,70319.87,37504300.0,919.1528,40166.55,26932.82,193.7289,535563.3,3613.2659999999996,7983.456,1069.531,3539452.0,610.0283,1109.718,5487.465,10019.92,1044.22,276.9796,2631.132,165.422,5322.328,305.0957,540.0695,577.0245,678.3557,3738.208,644.1453,2521.237,136.7066,541.7198,267.5731,433.7823,176.7944,490.3659,227.7075,562.3091,153.1153,235.0732,168.8016,414.4832,105.6282,98.1561,193.5263,64.0321,90.33243,5095.714,235.4044,128.8595,52.54597,58.07063,76.76335,53685.59,525.0085,18.01164,39.02533,122.1237,50.03252,246.5433,264.8901,355.0081,1374.955,34016.23,159.1957,138.709,91066.38,3454.013,5890.661,810.0402,466.4286,14696.88,1392.441,7894.153,948.7126,529.183,535.6129,141.1289,92.06015,32.02065,161.1971,56.036269999999995,71.04626,23.01484,15.009689999999999,175.8363,2.792177,206
1168,44843.8286,1168.0005,1169.0,1700.649,37500.83,4240.642,4418.619000000001,27955930.0,1693100.0,17247.44,76626.68,37117460.0,830.4901,41310.94,24650.48,235.8332,518403.7,3557.409,7155.418000000001,1081.9589999999998,3517210.0,725.7003,1127.06,5586.007,10040.71,782.8436,331.1761,2392.51,190.812,4898.612,237.089,551.5403,420.2919,580.3607,3560.2,654.7259,2270.897,86.93655,509.6569,234.4718,373.5995,190.5139,432.4877,178.1139,669.4877,140.5244,263.5271,164.3876,414.8198,84.07185,106.4362,197.2567,66.03316,76.80785,4482.7,250.4832,84.76313,48.87057,41.960770000000004,68.62171,52735.48,538.2916,27.939940000000004,29.769209999999998,310.303,98.06775999999999,176.4558,190.2784,241.0834,1330.22,33562.62,123.1028,256.5161,66157.91,3010.363,4740.755999999999,719.1075,566.1826,10243.91,1067.1580000000001,5430.107,701.5547,407.2191,5102.8859999999995,756.5982,586.4615,115.0827,1351.558,278.5781,473.6216,106.073,45.02919,175.2358,2.7986619999999998,207
1169,44843.8286,1169.0005,1170.0,1334.1989999999998,35057.64,4558.23,4854.785,28071570.0,1739409.0,16407.1,75618.49,38394200.0,1019.7710000000001,40314.14,25952.29,158.4913,506371.9,3665.298,7959.672,962.7827,3523532.0,617.927,1318.59,5809.0419999999995,10208.4,785.9869,241.4826,2429.0679999999998,197.3381,4983.014,236.7666,728.4611,373.6656,646.3681,3701.591,525.9782,2174.894,97.64738,460.047,229.6966,390.7959,149.2459,428.4272,204.3938,573.7194,120.144,251.3924,123.5995,430.2657,75.94534,119.3369,196.6745,85.62139,106.2114,4633.734,237.4925,109.2712,33.162079999999996,35.96631,58.15384,52695.79,544.1511,17.01098,52.03383,345.9474,95.28481,188.2191,210.4756,230.2928,1289.139,33192.5,142.1557,243.4487,62553.23,3086.113,4694.445,620.4067,546.1898,9868.562,1057.76,5218.206,649.2313,396.4878,4352.42,645.0841,480.4181,110.0756,1155.807,256.8789,368.8592,86.17329000000001,61.039590000000004,175.2597,2.79828,207
1170,44843.8287,1170.0005,1171.0,1485.1770000000001,36628.06,3854.7070000000003,6515.774,27960620.0,1757479.0,19187.95,70569.65,35908180.0,952.1836,40595.68,25409.58,205.2337,511172.6,4208.457,8331.707,1218.6860000000001,3481324.0,666.8358,1221.785,5682.045,9976.313,797.2984,303.5774,2513.37,182.1664,5168.799,282.7698,513.723,472.6985,597.6229,3705.555,479.5609,1987.5539999999999,105.7339,439.9499,201.9273,297.8114,152.4114,398.918,236.5793,639.686,148.9035,209.6324,141.4632,389.6497,97.00551999999999,123.4895,182.1446,96.0487,72.44667,4656.512,231.715,116.7851,24.43526,53.855959999999996,60.47999,52896.51,540.0819,27.01744,37.023990000000005,255.5861,104.1305,198.0988,196.2344,227.4051,1277.751,33341.32,151.1608,232.7763,59898.31,2866.241,4379.897,577.6478,460.2317,9169.54,1014.062,5059.776,628.274,368.5596,3370.742,549.8187,384.0698,96.06273,972.1349,214.3051,332.6276,89.69141,50.032379999999996,175.2353,2.797899,207
1171,44843.8287,1171.0005,1172.0,984.1972,33166.79,4387.561,5662.019,28112790.0,1767754.0,20008.21,71789.26,38874600.0,773.6929,41159.68,26490.7,199.3005,508468.8,3546.5679999999998,8445.625,1052.9089999999999,3565355.0,793.3538,1329.0079999999998,5622.308000000001,10654.85,741.3344,187.2453,2355.215,178.0913,4598.754,176.9175,575.4344,441.6152,604.6947,3594.7709999999997,551.1867,1994.9289999999999,115.2924,433.3992,223.2908,372.2803,175.9229,321.4102,198.5873,605.1589,106.1409,219.6842,151.352,414.4383,97.00565,130.941,198.4941,88.04448000000001,106.3503,4633.159000000001,250.6169,105.6603,38.398179999999996,52.18168,48.84936,52656.43,533.9951,26.93151,41.02662,256.6218,73.11786,209.1397,187.2088,238.4571,1330.779,33334.1,138.3415,184.2599,57877.02,2974.795,4105.474,601.4468,425.6065,9067.613000000001,973.8287,4862.215999999999,632.2166,353.9204,2411.936,383.1833,291.597,65.04214,674.3238,179.2832,248.6699,68.04415999999999,42.027159999999995,175.2592,2.797517,207
1172,44843.8287,1172.0005,1173.0,1300.651,34804.57,2783.35,4729.267,28707380.0,1769452.0,17822.81,74253.22,37329970.0,945.968,39657.05,26129.01,271.3759,521139.5,3759.761,8585.466,1118.017,3551560.0,742.7564,1218.242,5830.851,10103.81,733.1548,243.3974,2117.173,152.6494,4611.98,270.588,705.873,472.9728,608.2789,3672.922,475.3947,2035.65,85.92976,625.716,186.8863,391.4111,143.0351,406.4287,227.7447,699.3234,106.0976,199.2989,126.0714,343.1946,95.06914,109.4685,192.846,92.04664,100.4419,4608.042,218.3895,119.1764,48.87045,53.94446,60.157509999999995,52549.8,513.6022,28.346459999999997,34.02138,204.2483,77.14052,171.2148,224.3847,207.9781,1301.435,33664.75,135.1284,154.8776,57601.2,2834.542,3952.387,544.183,371.4524,8902.687,921.3892,4941.352,642.0992,331.5438,1410.8410000000001,306.6876,209.7739,56.036319999999996,472.1343,117.0802,194.259,43.02787,25.78223,175.2831,2.797136,207
1173,44843.8287,1173.0005,1174.0,1033.547,34519.37,4701.715,5582.34,27767410.0,1797844.0,19292.93,71726.31,36814870.0,945.8629,39774.04,25141.45,211.3218,517697.4,3696.067,8835.364,981.347,3551294.0,849.2059,1423.195,5515.874,10375.98,749.448,296.6793,2322.9770000000003,159.0846,4503.167,270.9649,619.6578,446.3582,609.4857,3732.821,454.2744,1934.368,80.27681,441.0535,153.7396,336.026,124.9223,383.0222,230.7525,579.8107,146.0605,240.6588,105.0403,370.1856,97.24118,106.1278,217.2722,78.0393,92.17915,4586.76,256.2241,99.83237,36.652840000000005,35.96631,47.19135,52635.66,508.827,24.015539999999998,43.02431,162.0682,52.03021,204.1911,204.6799,200.9636,1333.266,33206.2,138.1419,125.1038,56933.68,2766.546,3845.2909999999997,541.2994,322.4796,8860.056999999999,945.4525,4817.6,671.1614,339.0378,871.2372,180.8372,142.1329,38.02458,263.5248,82.27232,110.7515,39.02518,21.01357,175.3309,2.796373,207
1174,44843.8287,1174.0005,1175.0,1334.1989999999998,33775.79,4952.995,5771.278,27600470.0,1774292.0,17715.8,71797.5,38385220.0,688.2003,39584.79,25694.27,140.9496,527042.2,3472.031,8752.261,956.1334,3505507.0,778.3196,1116.5510000000002,5971.874,10223.01,702.9457,270.0239,2168.431,161.9689,4623.844,159.2257,554.3062,453.0271,645.8492,3648.6290000000004,458.0828,1990.8020000000001,91.98806,436.9854,190.4598,358.7836,167.6889,326.5702,227.8673,601.5219,129.5911,235.64,133.4875,414.2572,99.16109,133.6413,199.4726,98.78437,97.73383000000001,4529.827,250.7418,102.643,43.63443,37.4649,60.480109999999996,52611.34,503.4322,22.014229999999998,53.03459,138.0084,53.03451,211.2416,209.3926,198.2989,1317.128,32959.25,153.3166,108.0743,56114.18,2842.8579999999997,3634.38,549.9319,318.3117,8632.67,917.2469,4622.504,558.3314,319.5246,512.5033,128.7121,79.05135,37.02394,177.2226,60.038959999999996,68.04411999999999,31.020059999999997,12.00773,175.2831,2.797136,207
1175,44843.8287,1175.0005,1176.0,1148.367,35050.75,3699.012,5815.018,27690480.0,1786417.0,16768.93,74700.59,38421600.0,672.1578,40264.43,25974.54,277.3621,532902.0,3856.216,8845.728000000001,988.8394,3436093.0,680.9107,1127.568,5957.63,10243.87,770.5497,248.759,2215.39,146.2663,4671.503,258.7858,575.7721,427.2196,594.2488,3946.966,487.9418,1792.9660000000001,111.3789,472.122,190.5739,352.6468,168.9527,368.4099,210.2451,637.2659,107.541,214.8942,139.0396,365.8594,68.98016,135.7253,192.804,82.04134,92.20204,4598.7970000000005,258.3356,86.64676999999999,50.61594,44.95794,59.558119999999995,52571.59,512.0991,19.01225,50.03182,112.1892,57.037,192.0954,198.3022,205.3322,1294.901,33629.95,147.1033,81.55331,53712.54,2875.32,3574.6009999999997,524.9937,298.4649,8238.646999999999,852.4705,4617.848,583.8903,356.1517,338.0095,79.05145,58.06896999999999,21.01352,111.0837,30.01942,61.039640000000006,15.00901,16.01032,175.2114,2.79828,207
1176,44843.8287,1176.0005,1177.0,1084.0410000000002,32655.53,3090.265,5135.91,28189630.0,1783037.0,18382.73,75931.25,37370250.0,931.8381,39590.99,26829.18,290.5688,531866.6,3764.937,8119.736999999999,1103.9,3562161.0,711.7862,1056.83,5771.855,10002.28,769.4619,285.9791,2427.417,159.0101,4768.561,264.3064,592.5062,456.7591,554.5127,3798.656,479.8872,1833.308,74.21209,481.9888,271.3267,303.2919,170.8119,386.3501,216.0854,641.0207,121.2858,264.0132,119.2345,396.6609,97.00565,99.64073,193.1871,64.03243,111.5504,4560.563,250.7065,74.84468000000001,41.88898,47.791109999999996,50.01226,52408.24,504.0938,27.01744,35.54642,132.1149,53.031009999999995,186.1352,183.2593,210.7709,1309.045,33452.37,156.1714,78.05014,52109.1,2720.8509999999997,3351.8790000000004,512.2216,258.3051,7870.315,957.6661,4369.604,600.699,292.6643,284.4754,97.72776,91.05955,21.01359,106.0695,46.029790000000006,54.0344,19.01227,14.00905,175.2353,2.797899,207
1177,44843.8287,1177.0005,1178.0,1167.425,32493.0,2642.98,5416.884,27914740.0,1795696.0,16923.44,72797.98,37752750.0,548.6217,39916.4,26729.4,211.3222,536422.1,4176.968,8744.586,1199.298,3567013.0,704.6445,1141.693,6070.445,9849.163,756.5667,242.3447,2286.269,226.0926,4252.375,258.3741,456.7393,436.2501,668.6156,3850.7670000000003,479.7096,1697.785,85.91592,455.1222,271.0924,332.8951,128.8003,325.0851,201.5311,607.1503,122.686,215.0747,86.51926999999999,392.2324,71.39845,112.0963,186.1598,80.77537,91.548,4802.313,227.5335,104.0706,26.30335,41.960770000000004,40.53504,53029.27,561.9097,14.517170000000002,31.55953,105.0835,47.030559999999994,191.2615,190.2712,190.2531,1383.741,33906.75,152.0336,99.06794000000001,51413.91,2801.508,3470.873,443.2215,274.5766,7629.057,792.5002,4276.451,590.5409,333.9742,419.1574,122.0873,76.04936,27.893,154.847,47.48387,77.05017,27.01742,15.00966,175.2831,2.797136,207
1178,44843.8287,1178.0005,1179.0,1000.6519999999999,35356.16,4859.742,4530.931,27569260.0,1775662.0,20545.21,70659.31,34832010.0,753.8525,40296.41,25445.74,198.1144,548983.2,3891.0640000000003,8745.242,1196.298,3531881.0,669.9512,1089.719,5715.35,10239.89,604.4745,263.0046,2135.778,127.2077,4493.468,211.5545,540.0302,418.1217,715.2571,3877.047,467.3007,1684.849,70.30597,458.8463,201.314,323.1946,160.2155,337.7529,207.4277,553.581,139.2307,206.9497,126.6506,365.841,105.8981,133.6656,172.4269,76.03118,111.9351,4676.984,256.4534,91.78269,31.4167,46.45657,55.82771999999999,52566.42,531.3633,20.44289,47.58552,152.1851,47.22588,189.2363,192.5164,183.2556,1352.497,33860.4,154.0989,122.0943,49820.66,2752.2470000000003,3356.8979999999997,478.2005,297.619,7506.834,816.2924,4146.399,536.1369,319.7472,736.3668,148.1445,138.1377,40.89363,219.0402,73.04733,116.0837,42.02728,19.01231,175.2831,2.797136,207
1239,44843.8295,1239.0006,1240.0,1751.142,34250.14,4153.001,4234.885,28855680.0,1627958.0,17606.28,64855.03,36869330.0,774.805,42358.58,26687.08,187.3052,616272.1,3593.6890000000003,7103.7480000000005,1219.045,3496327.0,619.069,976.9581,4816.603,9407.68,803.6619,175.8692,2405.413,113.8285,4327.528,245.2585,498.4129,506.1323,724.1474,3276.792,596.0276,1755.755,117.1773,382.4212,146.4062,324.2848,131.0152,236.3507,166.4434,587.1696,124.0861,170.0416,74.15934,314.0564,68.98148,112.1283,193.745,61.89905,116.8128,4357.063,227.9306,79.11242,31.41682,31.47056,57.51791,53883.59,543.6088,24.01555,52.03385,513.4781,131.7503,257.5173,67.23907,35.02274,1434.779,35013.07,151.1761,408.7729,1633.934,249.2794,566.1628,110.9081,368.9286,154.1815,42.02722,120.0935,33.020720000000004,24.038970000000003,16692.8,1606.8470000000002,1394.705,274.3476,3812.048,578.1907,1151.298,241.52,119.9997,175.401,2.792177,208
1240,44843.8295,1240.0006,1241.0,1029.312,35011.81,4722.3009999999995,6391.984,27449640.0,1676654.0,19326.53,69175.12,38357510.0,892.7348,40464.17,25944.79,306.721,564625.7,3578.219,7508.889,1158.427,3467158.0,557.909,1091.69,5482.686,10173.99,798.6072,174.1711,2280.049,131.3199,4611.215,277.172,515.759,437.343,696.1307,3456.485,689.7806,1511.6129999999998,89.83525,420.3445,213.7883,310.0559,163.0013,496.0466,190.009,699.8717,139.3385,282.5298,116.1832,341.4917,60.57787,112.0959,185.294,82.82313,84.36268000000001,4637.168,227.721,113.0177,38.398179999999996,52.45101,73.27391,52560.36,541.6927,22.6631,39.025420000000004,556.9561,131.1721,285.6801,286.5093,342.9139,1391.79,33935.77,141.1548,537.983,78394.77,3138.05,7238.427,974.4802,1125.975,13364.42,1179.048,7574.420999999999,869.2667,561.8275,16010.07,1552.3870000000002,1397.765,241.8153,3985.68,595.7161,1226.336,237.8934,111.0872,175.4249,2.791795,208
1241,44843.8295,1241.0006,1242.0,1610.422,34375.19,3786.18,4107.785,28773470.0,1701650.0,16938.26,73591.58,36940340.0,837.4734,39847.65,25904.99,198.1142,550597.8,3438.0759999999996,8052.297,1125.953,3516693.0,761.0898,1316.408,5507.519,9873.541,795.5056,223.5466,2288.366,177.259,4346.837,213.8793,496.7044,435.7887,634.8847,3652.975,657.9833,1767.307,89.27848,446.5644,218.637,314.498,190.8943,627.2752,243.757,613.3317,110.2989,347.3478,118.6552,343.6942,86.22707,132.7414,215.4993,82.04133,81.86985,4506.742,209.7535,148.8043,28.45785,55.44294,82.57865,52484.84,548.794,25.01616,27.525579999999998,528.6752,150.1828,258.6019,340.3569,420.8433,1480.81,33849.02,161.1183,599.2585,133997.2,3949.942,10644.32,1379.995,1408.43,23984.03,1888.1979999999999,12728.15,1307.817,825.9957,15575.21,1531.276,1333.631,257.4641,3876.7540000000004,632.6268,1158.348,217.2479,134.1097,175.4969,2.790651,208
