,AbsTime,RelTime,Cycle,m15.030 (B_m15.030) (Corr),m15.992 (B_m15.992) (Corr),m17.030 (B_m17.030) (Corr),m18.015 (B_m18.015) (Corr),m18.908 (B_m18.908) (Corr),m18.965 (B_m18.965) (Corr),m19.036 (B_m19.036) (Corr),m19.474 (B_m19.474) (Corr),m19.600 (B_m19.600) (Corr),m19.923 (B_m19.923) (Corr),m19.941 (B_m19.941) (Corr),m20.031 (B_m20.031) (Corr),m21.029 (B_m21.029) (Corr),m26.017 (B_m26.017) (Corr),m27.025 (B_m27.025) (Corr),m28.004 (B_m28.004) (Corr),m29.014 (B_m29.014) (Corr),m29.737 (B_m29.737) (Corr),m30.013 (B_m30.013) (Corr),m30.647 (B_m30.647) (Corr),m30.694 (B_m30.694) (Corr),m30.737 (B_m30.737) (Corr),m31.546 (B_m31.546) (Corr),m31.700 (B_m31.700) (Corr),m31.893 (B_m31.893) (Corr),m32.026 (B_m32.026) (Corr),m32.981 (B_m32.981) (Corr),m33.198 (B_m33.198) (Corr),m33.246 (B_m33.246) (Corr),m33.297 (B_m33.297) (Corr),m33.338 (B_m33.338) (Corr),m33.992 (B_m33.992) (Corr),m36.012 (B_m36.012) (Corr),m37.031 (B_m37.031) (Corr),m38.027 (B_m38.027) (Corr),m39.022 (B_m39.022) (Corr),m40.024 (B_m40.024) (Corr),m41.033 (B_m41.033) (Corr),m42.005 (B_m42.005) (Corr),m43.011 (B_m43.011) (Corr),m43.994 (B_m43.994) (Corr),m45.022 (B_m45.022) (Corr),m45.986 (B_m45.986) (Corr),m46.996 (B_m46.996) (Corr),m47.993 (B_m47.993) (Corr),m50.000 (B_m50.000) (Corr),m51.019 (B_m51.019) (Corr),m51.939 (B_m51.939) (Corr),m52.030 (B_m52.030) (Corr),m53.021 (B_m53.021) (Corr),m54.023 (B_m54.023) (Corr),m55.035 (B_m55.035) (Corr),m55.934 (B_m55.934) (Corr),m56.058 (B_m56.058) (Corr),m57.064 (B_m57.064) (Corr),m57.937 (B_m57.937) (Corr),m58.043 (B_m58.043) (Corr),m59.050 (B_m59.050) (Corr),m60.019 (B_m60.019) (Corr),m61.027 (B_m61.027) (Corr),m62.025 (B_m62.025) (Corr),m63.022 (B_m63.022) (Corr),m64.025 (B_m64.025) (Corr),m65.033 (B_m65.033) (Corr),m66.044 (B_m66.044) (Corr),m67.054 (B_m67.054) (Corr),m68.044 (B_m68.044) (Corr),m69.061 (B_m69.061) (Corr),m70.074 (B_m70.074) (Corr),m71.074 (B_m71.074) (Corr),m72.056 (B_m72.056) (Corr),m73.039 (B_m73.039) (Corr),m73.961 (B_m73.961) (Corr),m74.035 (B_m74.035) (Corr),m75.034 (B_m75.034) (Corr),m75.948 (B_m75.948) (Corr),m76.030 (B_m76.030) (Corr),m77.033 (B_m77.033) (Corr),m77.966 (B_m77.966) (Corr),m78.037 (B_m78.037) (Corr),m79.016 (B_m79.016) (Corr),m80.027 (B_m80.027) (Corr),m81.024 (B_m81.024) (Corr),m82.019 (B_m82.019) (Corr),m83.076 (B_m83.076) (Corr),m83.937 (B_m83.937) (Corr),m84.072 (B_m84.072) (Corr),m85.075 (B_m85.075) (Corr),m85.947 (B_m85.947) (Corr),m87.043 (B_m87.043) (Corr),m87.930 (B_m87.930) (Corr),m89.055 (B_m89.055) (Corr),m90.031 (B_m90.031) (Corr),m91.043 (B_m91.043) (Corr),m92.038 (B_m92.038) (Corr),m93.038 (B_m93.038) (Corr),m94.041 (B_m94.041) (Corr),m95.047 (B_m95.047) (Corr),m96.046 (B_m96.046) (Corr),m96.995 (B_m96.995) (Corr),m98.034 (B_m98.034) (Corr),m99.019 (B_m99.019) (Corr),m101.940 (B_m101.940) (Corr),m102.939 (B_m102.939) (Corr),m103.942 (B_m103.942) (Corr),m105.036 (B_m105.036) (Corr),m105.931 (B_m105.931) (Corr),m107.013 (B_m107.013) (Corr),m108.031 (B_m108.031) (Corr),m109.031 (B_m109.031) (Corr),m112.011 (B_m112.011) (Corr),m117.933 (B_m117.933) (Corr),m118.934 (B_m118.934) (Corr),m119.941 (B_m119.941) (Corr),m123.936 (B_m123.936) (Corr),m126.896 (B_m126.896) (Corr),m127.028 (B_m127.028) (Corr),m143.894 (B_m143.894) (Corr),m147.060 (B_m147.060) (Corr),m149.042 (B_m149.042) (Corr),m151.019 (B_m151.019) (Corr),m152.992 (B_m152.992) (Corr),m178.916 (B_m178.916) (Corr),m179.883 (B_m179.883) (Corr),m202.934 (B_m202.934) (Corr),m203.943 (B_m203.943) (Corr),m204.937 (B_m204.937) (Corr),m206.991 (B_m206.991) (Corr),m209.010 (B_m209.010) (Corr),m216.916 (B_m216.916) (Corr),m217.911 (B_m217.911) (Corr),m220.922 (B_m220.922) (Corr),m221.921 (B_m221.921) (Corr),m223.055 (B_m223.055) (Corr),m224.055 (B_m224.055) (Corr),m225.030 (B_m225.030) (Corr),m227.006 (B_m227.006) (Corr),m228.981 (B_m228.981) (Corr),m230.920 (B_m230.920) (Corr),m234.917 (B_m234.917) (Corr),m266.986 (B_m266.986) (Corr),m267.979 (B_m267.979) (Corr),m268.968 (B_m268.968) (Corr),m281.040 (B_m281.040) (Corr),m282.043 (B_m282.043) (Corr),m283.014 (B_m283.014) (Corr),m284.016 (B_m284.016) (Corr),m284.995 (B_m284.995) (Corr),m286.968 (B_m286.968) (Corr),m299.025 (B_m299.025) (Corr),m329.420 (B_m329.420) (Corr),m329.843 (B_m329.843) (Corr),m330.865 (B_m330.865) (Corr),m331.906 (B_m331.906) (Corr),m341.006 (B_m341.006) (Corr),m342.008 (B_m342.008) (Corr),m342.984 (B_m342.984) (Corr),m355.109 (B_m355.109) (Corr),m356.125 (B_m356.125) (Corr),m357.099 (B_m357.099) (Corr),m358.063 (B_m358.063) (Corr),m359.039 (B_m359.039) (Corr),m360.005 (B_m360.005) (Corr),m360.984 (B_m360.984) (Corr),m371.073 (B_m371.073) (Corr),m372.073 (B_m372.073) (Corr),m373.056 (B_m373.056) (Corr),m374.047 (B_m374.047) (Corr),m375.039 (B_m375.039) (Corr),m376.027 (B_m376.027) (Corr),m377.022 (B_m377.022) (Corr),m429.097 (B_m429.097) (Corr),m430.086 (B_m430.086) (Corr),m431.070 (B_m431.070) (Corr),m432.055 (B_m432.055) (Corr),m433.042 (B_m433.042) (Corr),m434.017 (B_m434.017) (Corr),m445.061 (B_m445.061) (Corr),m446.062 (B_m446.062) (Corr),m447.039 (B_m447.039) (Corr),m448.036 (B_m448.036) (Corr),m449.029 (B_m449.029) (Corr),E/N_Act [Td],p-Drift_Act [mbar],group_id
2747,44842.0272,2747.0016,2748.0,1650.8129999999999,30180.24,2373.014,39007.04,2260.271,2472.486,30896700.0,10268.85,10968.86,2918.8909999999996,3021.83,26237.99,39402.78,420.7941,732.4304,7667.4130000000005,28182.09,202.4494,4849284.0,635.235,461.4824,697.8551,328.0325,881.286,562.9615,3795372.0,37309.7,5194.531,4309.92,3653.5229999999997,2825.002,12173950.0,325.5674,803069.9,620.2461,5140.334,329.6587,1342.5020000000002,993.4498,4958.014,5532.7480000000005,13120.4,32239.46,563.378,377.2322,1733.181,510.0753,150.1085,922.294,857.631,130.7189,963.9863,159.9714,428.5465,1164.944,49.31373,184.4385,1360.6970000000001,891.1948,739.3272,97.12626999999999,737.5415,87.1178,125.7816,200.9432,457.2583,258.5558,451.2092,191.6358,270.0977,89.44781,2182.78,263.7762,706.685,543.569,181.0685,339.1167,527.9843,174.0712,178.9996,372.8878,212.5962,1184.25,235.5849,218.7425,60.44656,76.71514,124.9587,55.43091,95.31551,61.82434,154.8239,189.1588,317.1875,134.937,97.76162,8228.017,2623.702,164.726,438.9681,233.0274,79.93697,150.058,57.669540000000005,107.0777,94.91266999999999,439.2719,75.80615,398.471,241.487,52.85335,25.25595,25.008470000000003,115.4722,137.8683,58.15016,99.63773,72.27699,74.15754,123.8031,73.4346,85.46258,38.66063,14.0656,966.7856,17293.61,264.5391,188.8023,89.85146,50.01686,55.035709999999995,886.7316,53.14388,902.1592,137.1558,234.393,105.7327,201.67,181.7424,70.81170999999999,592.8297,117.8726,469.5946,760.5867,176.3415,1920.567,278.3,379.4196,1047.39,130.5829,449.6135,285734.8,186.2982,4924.045999999999,2644.893,406.2289,453.6609,283906.3,12154.03,71301.9,6882.4619999999995,13948.47,1741.412,546.748,8588.655,924.1987,61760.43,2622.9309999999996,3983.659,569.947,178.2628,93615.84,2360.146,6265.775,1121.607,367.1458,88.19789,525.9051,137.1081,1324.839,261.5316,184.2196,175.33,2.7948470000000003,29
2748,44842.0272,2748.0016,2749.0,2382.58,27032.92,2094.469,35110.2,2385.999,1917.912,30424980.0,9559.634,10133.49,2558.9610000000002,2321.5,25219.14,41870.19,181.2754,416.1366,7561.880999999999,27969.36,186.0303,4977314.0,789.9589,509.9959,625.8843,235.2547,1012.179,555.4074,3640110.0,39982.56,5514.314,4394.090999999999,3573.836,2737.704,12530450.0,304.7333,813191.5,753.8414,5504.858,270.334,1462.825,1003.6039999999999,5007.839,5805.87,11638.12,31589.24,523.6529,351.3487,1548.517,571.6709,144.8415,1036.0439999999999,897.4367,203.7285,1015.3860000000001,164.6032,302.4801,1007.8589999999999,65.75166,137.4722,1389.217,972.2509,778.5362,100.862,876.7969,60.11561999999999,164.3033,224.4468,501.242,253.0412,522.2047,212.6914,379.9656,111.0392,2215.685,316.1739,786.3859,530.0193,188.0977,330.1267,494.5021,196.3308,231.2275,377.7413,247.7809,1168.414,276.5988,212.565,58.110240000000005,76.02699,132.0025,72.41033,111.8029,61.27245,159.4799,214.5613,320.2318,89.97346,120.7078,8517.61,2333.045,192.8965,395.9502,215.4351,88.064,148.5725,42.69234,72.15778,91.07565,441.2645,66.41337,353.9294,238.9342,53.50733,29.71285,29.663190000000004,103.4313,121.7766,54.6168,98.27814000000001,70.34499,85.87046,115.1463,61.219390000000004,78.30376,36.9356,14.13621,983.8392,17016.11,274.5469,174.2901,87.05713,53.03434,53.03436,887.0079,48.0312,723.0862,124.1616,170.2217,120.573,185.6019,206.8358,53.03436,603.4431,106.4212,456.238,764.6117,168.4238,1972.264,258.5149,429.4073,1092.251,165.1926,460.6708,282448.7,190.3111,5063.972,2061.314,315.8549,390.2808,282967.0,12044.75,70339.52,7072.553000000001,13210.62,1704.543,462.31,8447.681,854.484,61956.32,2616.849,4013.147,539.2439,165.8961,66596.42,2550.649,4493.601,807.6887,275.5381,79.05136,372.9238,109.0712,885.5143,217.1849,145.2681,175.3061,2.795228,29
2749,44842.0272,2749.0016,2750.0,2001.31,29920.58,2770.2059999999997,36480.43,2418.25,2777.203,29878890.0,10685.79,11247.34,1822.8010000000002,2407.984,24069.48,39615.64,521.1696,929.7028,7113.517,27792.96,263.1167,4801586.0,784.9374,506.2439,676.2242,264.1361,899.7926,506.1318,3672988.0,39565.0,5246.04,4645.899,3357.508,3032.6479999999997,12701970.0,320.6596,805506.8,655.3649,4784.154,325.6072,1582.289,874.9339,5009.710999999999,5592.043000000001,12145.05,31697.53,473.0516,261.4303,1610.346,602.9686,130.5996,1007.453,850.9554,134.432,939.2401,120.4732,392.5484,867.9117,49.31373,107.3489,1455.705,825.2693,718.3721,118.3218,797.389,86.02561999999999,141.3057,228.7467,556.5315,222.3844,549.3227,170.3191,326.522,86.36346,1940.443,301.6882,796.5147,430.2404,217.7768,346.1258,514.9587,204.3133,235.0064,380.3413,286.5078,1122.442,221.4232,244.6705,46.003859999999996,82.51346,118.08,82.00976999999999,135.0471,59.77163,163.7907,190.571,329.4695,79.51735,109.3638,8253.114,2382.136,228.2001,371.6938,224.1626,77.0563,130.8858,68.64645,98.79247,93.22089,463.9916,66.69994,390.7585,231.6378,78.3243,26.06824,49.327659999999995,151.298,117.8633,71.61216999999999,107.8913,86.58785,53.61829,120.3041,62.16245,77.14012,34.40704,17.07961,967.8929,16880.91,276.1498,158.1983,56.03634,53.222080000000005,65.83974,881.014,44.02848,552.662,117.5677,165.6906,90.05917,161.2041,171.7347,81.05289,558.9718,132.0252,486.0502,813.5534,160.525,1927.4170000000001,267.5745,386.8431,1115.4389999999999,163.105,452.0081,285441.6,196.3163,5043.673,1706.101,282.3167,304.716,288883.0,12027.93,70262.3,6973.2519999999995,12325.07,1536.0639999999999,481.5361,8493.074,896.7954,61869.56,2639.365,3871.384,557.2587,169.9963,41974.81,2410.647,3032.9809999999998,532.8016,212.2925,61.03954,237.4039,72.37518,614.1534,147.1289,99.0646,175.3535,2.793703,29
2750,44842.0272,2750.0016,2751.0,1997.747,29845.35,2217.101,38881.62,2014.664,2135.022,31187480.0,10904.58,8472.369,2104.405,2047.067,22443.56,40011.82,423.8028,791.2346,7029.068,29709.72,191.7337,4881025.0,567.22,443.2941,728.3629,247.0585,683.4891,478.7982,3873810.0,39151.53,5198.1720000000005,4325.07,3253.828,2642.9120000000003,12646090.0,407.6327,793527.8,717.7105,4626.897,165.9329,1269.1,1135.286,4570.536,5398.021,11871.16,32923.05,495.7519,306.3136,1654.7779999999998,600.6474,116.8752,1045.882,799.3997,195.4025,1008.7589999999999,116.8472,464.6204,1016.299,44.7065,163.2732,1260.4660000000001,911.7255,744.6901,74.91676,704.8763,88.0702,156.775,219.2635,535.2206,212.1153,578.4488,220.6542,252.7079,80.49583,2239.567,312.5166,656.8563,440.293,181.7304,380.6495,389.348,172.3894,210.2116,441.3109,251.8401,1162.6989999999998,229.84,224.6198,45.9661,96.54254,124.9303,66.97919,149.4583,50.78448,149.2343,196.5176,247.779,95.45624000000001,116.6137,8160.661,2324.271,160.5229,397.3192,224.4018,94.99416,132.1434,79.02972,119.1665,65.14229,448.8651,63.66457,433.4597,257.8162,60.334340000000005,17.82766,33.760329999999996,132.6688,141.7375,55.219719999999995,99.33406,80.42668,56.48695,81.40738,61.26876,79.90671999999999,33.27268,26.12186,1023.319,16853.4,260.9997,104.9509,41.026579999999996,51.03309,44.028529999999996,898.1677,55.94258000000001,356.2328,65.04256,135.1361,77.05037,129.6802,176.6699,51.03308,542.8945,123.0086,443.9426,768.9781,179.2381,1929.116,279.6842,394.9295,1038.513,172.499,451.4112,285968.3,177.2581,5062.125,1390.264,237.4272,265.7967,285790.8,12267.66,68314.02,7070.531999999999,11869.39,1434.6770000000001,462.2132,8319.198,957.9317,61455.95,2725.712,4008.47,540.1645,186.239,23955.44,1996.233,1897.6889999999999,381.0244,126.6442,44.16916,164.1806,66.04285,337.0786,109.384,80.05207,175.2578,2.795228,29
2751,44842.0272,2751.0016,2752.0,1406.6779999999999,28395.97,1806.355,41489.32,1894.7879999999998,2918.5759999999996,29937630.0,9287.021999999999,10257.9,2312.067,1834.527,22807.36,43429.86,339.8922,840.9979,7080.5830000000005,28986.59,235.9803,4787462.0,530.9039,622.0306,727.8345,353.2654,998.2417,564.7387,3703084.0,39879.38,4655.123,4523.2970000000005,3542.4840000000004,2961.804,12493190.0,390.9439,796124.8,653.7237,4691.696,271.528,1574.3339999999998,1005.938,4835.302,5675.781,12012.02,31966.93,470.9437,362.8225,1731.675,572.5677,96.84389,972.2518,895.3715,160.2112,975.4606,141.1561,414.2151,900.9583,63.00674,153.1703,1414.4170000000001,843.7003,713.9593,86.79485,617.0646,78.85678,170.9959,199.2072,557.9788,232.3413,509.2052,183.4289,246.7841,69.32686,2133.667,294.8418,688.0001,476.4928,190.5751,278.6525,486.6849,177.6288,177.9758,341.0427,270.1104,1069.74,245.2799,238.3854,59.55731,69.09731,115.2162,45.61499,98.34249,47.765440000000005,160.1449,144.2085,287.5391,109.8369,116.2859,8428.698,2247.7670000000003,152.1491,358.2594,196.6679,102.6918,138.645,85.63117,94.09765,66.50805,455.8614,53.06665,458.487,242.9783,31.57633,28.22137,42.661609999999996,110.7152,113.6539,72.30654,103.5034,98.43236999999999,56.48226,118.6397,55.18363000000001,82.99343,32.2645,12.83719,969.2294,16590.23,242.4223,129.1918,58.037780000000005,53.03436,38.352909999999994,904.0707,43.02794,320.594,66.63723,105.4552,63.04108000000001,135.1362,178.2308,74.15759,588.8967,142.1733,466.7232,773.7249,159.6222,1978.691,265.5467,373.7492,1052.337,128.1133,451.5425,285502.2,214.3998,5115.217000000001,1137.663,188.563,242.3342,287020.2,11977.97,67337.65,7023.234,10726.93,1393.965,406.3529,8130.194,895.1682,60855.05,2612.8579999999997,3841.578,524.6654,154.1593,14062.18,1474.1660000000002,1161.381,239.4091,96.57864000000001,29.59722,103.0672,51.03307,226.3566,81.39661,56.03624,175.3535,2.793703,29
2752,44842.0272,2752.0016,2753.0,1493.642,28583.77,1904.394,38941.83,2495.614,1667.753,30740380.0,9514.369,10350.73,2017.104,2184.361,28162.22,42228.8,407.8704,712.1102,7402.594,28730.41,191.7341,4952342.0,808.9525,590.8633,575.8484,425.1714,860.1393,623.6826,3781753.0,39905.84,5350.683000000001,3954.329,3369.2929999999997,2339.275,12566920.0,456.1028,791736.3,807.8177,4758.861,278.6581,1256.77,864.1627,4483.318,5570.062,11359.59,32548.57,459.4918,345.0028,1809.7779999999998,554.5499,142.3911,1090.021,741.133,239.1773,982.3818,173.2251,382.3667,985.8463,65.75166,153.1231,1290.948,959.0186,695.7648,92.82162,858.4617,65.40138,146.8642,206.7323,574.4329,219.0768,468.2303,147.2522,229.6752,104.5087,2118.7929999999997,253.2768,751.8876,441.2871,204.1946,360.3466,480.0268,177.4025,162.5783,392.7979,264.3633,1005.465,204.1388,211.3015,48.19823,65.16599000000001,99.00165,58.3269,135.6188,67.67211999999999,174.8684,163.6404,286.2799,97.2674,105.8789,8206.465,2344.865,189.6292,351.2274,191.5336,97.3091,160.8833,73.52745999999999,97.0317,82.38241,442.6517,55.89362,436.7378,274.4972,64.7317,25.25585,35.94397,113.629,127.9051,83.66515,102.2982,69.79136,43.541920000000005,102.9175,72.42857,85.39594,35.28925,18.084310000000002,969.7877,16487.12,227.9579,133.1419,53.55048000000001,62.04026999999999,65.04231999999999,900.982,41.02655,289.6072,75.33018,104.0828,74.04469,112.2637,178.3289,51.03304,527.2596,104.0717,438.3597,802.3044,161.3461,1820.227,259.7942,360.6994,986.0388,159.4735,428.7115,288280.8,185.3113,5046.125,1038.126,212.3757,210.4456,282084.4,12086.77,65908.43,6883.07,10617.29,1281.116,363.3087,7696.045999999999,879.7659,58970.77,2579.3289999999997,3751.373,490.1805,161.2917,11984.44,1348.74,1100.7,234.623,83.05399,36.023309999999995,91.05933,33.99069,188.2776,71.99989000000001,50.03243,175.2817,2.7948470000000003,29
2847,44842.0283,2847.0016,2848.0,1642.5079999999998,33186.59,2577.864,34686.66,1917.9260000000002,3169.063,30995210.0,5447.353,6690.408,1722.483,1250.813,20668.09,33629.29,296.1221,651.7244,8033.004,26848.27,233.8198,5256380.0,734.6856,583.3198,717.7704,302.7983,802.6993,434.4144,3890837.0,38582.61,5559.771,4815.298,3776.24,2792.3070000000002,13107640.0,344.4021,565517.2,461.6531,3585.295,177.7617,993.5391,746.7069,2828.228,6136.376,12276.0,34029.6,477.1562,367.8191,1740.0539999999999,596.7105,100.4284,779.0623,561.1503,132.1989,609.1099,148.6365,224.304,418.392,36.98526,120.1248,741.1246,690.9564,437.3549,69.27694,446.079,50.18155,59.7315,124.0544,145.3773,66.73284,271.4424,67.58601,136.412,32.428340000000006,367.082,182.5876,394.5937,218.8816,232.9578,340.6531,363.035,201.5112,208.4788,159.5142,174.7438,351.911,111.0371,92.65968000000001,41.16131,45.3483,49.500690000000006,37.00797,77.06883,43.17686,99.13524,125.5524,152.8472,63.054590000000005,60.4707,6405.821,1707.346,116.0325,84.08714,85.50247,73.3866,130.8793,37.872890000000005,74.2565,49.454609999999995,427.5745,43.35481,320.2681,112.4953,26.83985,5.9425360000000005,24.92807,116.5421,99.62243000000001,56.68765,84.62366,122.3502,14.12163,25.585060000000002,27.5917,11.36885,24.623739999999998,10.55701,799.9437,13757.48,197.8474,51.37709,42.02731,29.01874,40.02597,836.3608,39.02525,153.8437,41.02653,91.05939000000001,40.02599,65.21457,49.50077,23.76533,23.01489,9.005794999999999,10.00644,259.5106,68.23971999999999,72.04691,23.01489,31.231109999999997,25.01618,57.033730000000006,475.2577,277269.3,242.4943,3146.599,140.1466,47.030559999999994,42.02721,70.04555,16.0103,111.0727,37.751,77.83988000000001,25.01613,16.0103,0.0,11.546510000000001,16.0103,5.001932,15.00901,5.002576,6.00322,6957.089,892.6888,685.293,148.1479,62.95494,15.009670000000002,51.5881,24.01422,124.0958,32.020720000000004,29.01875,175.5933,2.789888,30
2848,44842.0284,2848.0016,2849.0,1917.912,31864.01,2418.2529999999997,37335.5,2619.721,2305.552,30876070.0,6776.2,7703.354,2211.729,2229.485,22663.45,35881.33,298.1129,627.972,8005.823,27294.82,132.7386,5272405.0,763.5701,678.2761,754.3766,151.3992,679.0975,664.8149,3799896.0,38729.02,5273.486,4211.979,3447.05,2685.3940000000002,12008620.0,297.8611,699026.7,574.942,3978.198,196.1039,1224.985,927.692,4349.446,5968.715999999999,13818.83,33111.37,524.1962,391.2299,1490.7839999999999,611.667,116.2132,760.5812,610.5919,121.7965,668.6854,127.5981,289.6825,702.6153,61.642140000000005,172.8315,1027.382,838.4347,616.9613,67.24108000000001,491.0218,35.84388,77.30264,165.3943,220.022,172.5957,295.9431,131.1133,160.6874,64.77251,449.4248,193.4888,517.2534,262.9108,241.1108,293.4965,409.3741,185.0693,246.3658,156.8108,163.027,331.4557,129.2596,119.464,26.63376,48.27095,75.42962,36.953790000000005,105.8554,60.038940000000004,99.95234,153.2357,163.6247,63.05471,66.00227,7205.416,1985.713,132.8708,85.94289,117.1013,64.24899,133.2629,51.48539,61.8159,43.812290000000004,448.6676,43.81731,400.9998,173.9562,37.89168,14.85636,14.710870000000002,131.4168,105.23,64.21981,104.047,87.62868,11.76805,47.681309999999996,35.635220000000004,20.157510000000002,20.16524,8.037474000000001,833.1705,16881.33,266.7708,66.21511,27.01745,31.020090000000003,39.38497,857.9091,35.02277,149.1672,31.020120000000002,68.04437,40.85465,68.66960999999999,55.03575,25.0161,27.01747,9.005794999999999,23.49953,496.2086,104.4424,142.5651,42.02729,49.03183,37.023990000000005,115.0108,475.7963,277956.3,275.6152,3579.2129999999997,88.0573,35.28843,25.016189999999998,1565.3770000000002,260.5335,326.7825,62.681369999999994,73.04753000000001,30.01935,23.01491,26.016820000000003,15.009689999999999,69.04491999999999,22.0142,20.00937,9.005811,2.0,3019.3520000000003,504.935,358.4428,69.0449,28.01813,12.00773,39.025240000000004,14.00905,76.04935,39.025209999999994,26.01677,175.0189,2.799043,30
2849,44842.0284,2849.0016,2850.0,1712.539,29824.77,1678.0179999999998,36958.29,1917.601,2002.941,31760430.0,8877.754,8407.489,1998.7,1062.862,23836.25,37593.44,330.4218,627.5381,7516.4619999999995,28933.31,176.9852,5250080.0,714.8786,535.5602,785.3649,126.8806,661.748,574.7839,3822689.0,37185.38,5076.645,3949.238,2851.298,2755.257,12512910.0,296.9744,747108.1,568.8436,4393.174,234.0068,1250.883,747.5609,5803.323,5863.420999999999,13308.19,31792.71,467.3081,309.4341,1685.392,621.1729,82.31728000000001,837.2358,587.4216,118.5372,728.3821,125.5778,292.6733,678.588,32.87573,204.5565,1420.566,827.0771,710.8267,70.97681,544.4152,21.50633,87.84385999999999,127.5003,192.7104,147.0856,369.4584,117.0034,206.3483,52.43478,505.9075,181.6918,459.0793,304.3965,195.2937,348.9898,492.4057,270.0619,260.4105,178.4397,205.7604,365.177,131.8518,138.3723,12.95748,48.271229999999996,97.28889000000001,44.31577,94.59451999999999,28.70406,129.3075,174.1924,188.9369,79.96235,73.90888000000001,7924.279,2345.487,153.2769,95.26647,163.5981,47.70126,123.8046,82.29971,89.30688,46.04407,463.3388,28.673029999999997,375.8442,203.9326,58.46565,20.7989,14.7109,109.2584,117.1016,58.7585,80.59284,89.24167,17.652079999999998,60.47393,35.59447,27.28523,24.08802,9.042171000000002,936.8575,19933.65,240.3167,62.04035,21.01357,32.0207,42.86374,863.2234,33.7876,99.07599,24.01559,57.22464,38.02463,76.04961999999999,50.03253,30.01585,31.020120000000002,9.005794999999999,26.01689,496.4268,119.1036,143.1633,51.03306,51.02969,42.02726,104.5638,463.8095,281398.1,230.4432,4578.437,59.1286,29.018790000000003,22.014229999999998,3212.094,460.6041,404.373,68.04419,69.04482,42.253890000000006,12.29699,49.7504,11.00708,141.1396,45.02917,30.08192,13.00837,15.228570000000001,1254.2160000000001,289.5993,201.8207,56.03635,18.01164,7.004507,22.01418,22.01354,40.02592,14.14975,12.00774,174.8759,2.801332,30
2850,44842.0284,2850.0016,2851.0,2528.511,29179.01,2075.255,36731.75,2655.067,2022.156,31258640.0,8723.054,11088.26,1715.96,1776.2279999999998,21638.34,39084.08,339.893,836.7128,7352.969,28561.61,276.2809,5089471.0,571.6789,637.4695,771.1366,233.506,940.2663,601.8334,3770645.0,37069.59,5256.781999999999,3538.829,3335.4709999999995,2412.013,12093440.0,400.821,769368.9,666.2833,4124.313,279.0707,1044.7269999999999,981.5131,6766.188,6012.633000000001,12467.49,32431.63,496.274,346.9854,1680.244,501.8987,86.35551,795.3524,690.5894,68.38701,761.4113,112.5189,348.7806,752.3169,45.2042,160.3109,1476.3220000000001,929.2059,866.6938,78.44859,523.7993,23.14451,84.33017,138.5733,165.8414,112.8506,341.5733,121.5189,228.5444,72.09206999999999,433.7998,193.3675,517.9523,321.8231,190.2522,301.0751,495.1486,191.8406,209.1033,185.3053,175.4585,406.4783,162.1242,121.076,26.6338,65.80733000000001,95.92598000000001,50.81157,128.4661,46.368190000000006,117.2016,141.7003,161.5525,65.54952,92.68404,8287.009,2362.576,146.5443,85.25069,135.6893,62.43586,150.3476,54.174409999999995,73.54764,44.25861,445.3759,38.78233,361.429,227.2526,44.93456,14.85636,23.53743,93.23353,111.8233,46.46022,70.98531,70.82299,17.652060000000002,55.82205,19.894370000000002,18.1902,21.17352,9.042156,921.308,20355.0,279.6573,54.12901,28.0181,28.1901,42.809090000000005,854.1605,31.02008,69.04486999999999,20.01291,52.06518,44.0285,60.03898,55.03592,24.0155,30.0194,14.00903,25.01613,512.0911,103.0712,154.1921,29.018759999999997,45.02917,32.83382,102.2699,457.0812,284808.1,222.4206,4582.475,38.02465,26.01684,13.008389999999999,3281.518,457.9618,392.1663,85.53223,52.033809999999995,19.01228,11.726289999999999,47.030440000000006,17.01096,163.1825,40.823240000000006,28.01813,12.97712,11.00708,518.4675,132.1009,122.0872,38.02453,16.557579999999998,6.003863,16.01035,10.00647,36.32032,10.00644,17.68282,174.8759,2.801332,30
