,AbsTime,RelTime,Cycle,m15.007 (B_m15.007) (Corr),m15.970 (B_m15.970) (Corr),m16.978 (B_m16.978) (Corr),m17.009 (B_m17.009) (Corr),m18.017 (B_m18.017) (Corr),m18.887 (B_m18.887) (Corr),m18.939 (B_m18.939) (Corr),m19.007 (B_m19.007) (Corr),m19.440 (B_m19.440) (Corr),m19.735 (B_m19.735) (Corr),m20.007 (B_m20.007) (Corr),m21.006 (B_m21.006) (Corr),m26.996 (B_m26.996) (Corr),m27.985 (B_m27.985) (Corr),m28.988 (B_m28.988) (Corr),m29.972 (B_m29.972) (Corr),m30.984 (B_m30.984) (Corr),m31.964 (B_m31.964) (Corr),m32.970 (B_m32.970) (Corr),m33.003 (B_m33.003) (Corr),m33.965 (B_m33.965) (Corr),m36.636 (B_m36.636) (Corr),m36.913 (B_m36.913) (Corr),m37.001 (B_m37.001) (Corr),m37.661 (B_m37.661) (Corr),m37.748 (B_m37.748) (Corr),m38.000 (B_m38.000) (Corr),m38.998 (B_m38.998) (Corr),m41.003 (B_m41.003) (Corr),m41.998 (B_m41.998) (Corr),m43.010 (B_m43.010) (Corr),m43.974 (B_m43.974) (Corr),m44.978 (B_m44.978) (Corr),m45.958 (B_m45.958) (Corr),m46.988 (B_m46.988) (Corr),m49.971 (B_m49.971) (Corr),m50.992 (B_m50.992) (Corr),m53.004 (B_m53.004) (Corr),m55.007 (B_m55.007) (Corr),m57.031 (B_m57.031) (Corr),m59.022 (B_m59.022) (Corr),m60.022 (B_m60.022) (Corr),m60.999 (B_m60.999) (Corr),m61.997 (B_m61.997) (Corr),m62.984 (B_m62.984) (Corr),m69.034 (B_m69.034) (Corr),m71.042 (B_m71.042) (Corr),m73.022 (B_m73.022) (Corr),m74.020 (B_m74.020) (Corr),m75.009 (B_m75.009) (Corr),m76.008 (B_m76.008) (Corr),m77.003 (B_m77.003) (Corr),m78.012 (B_m78.012) (Corr),m79.012 (B_m79.012) (Corr),m81.009 (B_m81.009) (Corr),m83.048 (B_m83.048) (Corr),m85.052 (B_m85.052) (Corr),m87.020 (B_m87.020) (Corr),m88.040 (B_m88.040) (Corr),m89.024 (B_m89.024) (Corr),m90.913 (B_m90.913) (Corr),m91.012 (B_m91.012) (Corr),m92.999 (B_m92.999) (Corr),m94.004 (B_m94.004) (Corr),m95.015 (B_m95.015) (Corr),m96.018 (B_m96.018) (Corr),m97.048 (B_m97.048) (Corr),m103.036 (B_m103.036) (Corr),m105.016 (B_m105.016) (Corr),m109.055 (B_m109.055) (Corr),m111.074 (B_m111.074) (Corr),m117.052 (B_m117.052) (Corr),m143.096 (B_m143.096) (Corr),m145.080 (B_m145.080) (Corr),m149.010 (B_m149.010) (Corr),m203.904 (B_m203.904) (Corr),m204.919 (B_m204.919) (Corr),m205.907 (B_m205.907) (Corr),m206.995 (B_m206.995) (Corr),m217.894 (B_m217.894) (Corr),m223.026 (B_m223.026) (Corr),m224.030 (B_m224.030) (Corr),m225.006 (B_m225.006) (Corr),m226.981 (B_m226.981) (Corr),m228.961 (B_m228.961) (Corr),m266.950 (B_m266.950) (Corr),m281.024 (B_m281.024) (Corr),m282.023 (B_m282.023) (Corr),m282.999 (B_m282.999) (Corr),m286.948 (B_m286.948) (Corr),m299.016 (B_m299.016) (Corr),m329.784 (B_m329.784) (Corr),m330.790 (B_m330.790) (Corr),m331.836 (B_m331.836) (Corr),m340.985 (B_m340.985) (Corr),m341.976 (B_m341.976) (Corr),m342.979 (B_m342.979) (Corr),m355.034 (B_m355.034) (Corr),m356.089 (B_m356.089) (Corr),m357.041 (B_m357.041) (Corr),m358.038 (B_m358.038) (Corr),m358.992 (B_m358.992) (Corr),m359.986 (B_m359.986) (Corr),m371.055 (B_m371.055) (Corr),m372.078 (B_m372.078) (Corr),m373.044 (B_m373.044) (Corr),m374.041 (B_m374.041) (Corr),m375.033 (B_m375.033) (Corr),m376.015 (B_m376.015) (Corr),m429.048 (B_m429.048) (Corr),m430.055 (B_m430.055) (Corr),m431.052 (B_m431.052) (Corr),m432.050 (B_m432.050) (Corr),m433.036 (B_m433.036) (Corr),m445.069 (B_m445.069) (Corr),m446.076 (B_m446.076) (Corr),m447.060 (B_m447.060) (Corr),m448.057 (B_m448.057) (Corr),m449.050 (B_m449.050) (Corr),E/N_Act [Td],p-Drift_Act [mbar],group_id
2498,44843.9052,2498.0009,2499.0,3720.27,500.3233,1250.812,3118.446,75868.01,6423.156999999999,6895.233,25913200.0,3688697.0,25033.79,107096.5,46317520.0,623.9269,339.2826,51756.12,29415.89,314.552,236204.9,4900.008,12329.87,830.0771,205.0083,298.7771,3493322.0,2562.8070000000002,1107.211,8233.222,10690.73,2286.062,463.1606,8018.524,200.3563,11228.44,295.1666,728.6737,36.01178,158.3847,94.50175,5264.085999999999,2134.976,6452.155,269.5145,11431.59,264.4755,364.0173,867.4662,398.6041,653.6352,110.0643,3560.0820000000003,132.1463,946.8569,182.1376,164.9346,191.0142,567.0579,188.6839,175.7652,688.2881,1866.0410000000002,104.3559,211.0487,120.684,84.6999,3550.7259999999997,160.5291,148.8367,421.7003,56.28846,164.8683,78.14159000000001,445.8643,137.5304,95.68653,93.71337,168423.4,1187.559,56.036480000000005,92.06015,94.06904,419.8534,72.04697,131.137,30.80116,12.22663,20.012929999999997,145.1644,38.16536,56.03638,7.004507,45.02785,801.6296,92437.55,164.2104,75.04835,24.0155,19.01227,1937.246,331.8511,268.5988,49.03181,51.03315,16.01034,1072.516,201.5755,390.4958,90.05877,62.040380000000006,20.012929999999997,10887.03,1193.647,966.0157,189.9019,61.03957,7358.251,935.807,1967.527,353.4402,185.2452,113.4148,2.7940840000000002,269
2499,44843.9052,2499.0009,2500.0,2379.509,641.3657,1000.648,3559.002,76738.09,5620.188,6580.023,26599250.0,3689667.0,26856.42,94681.11,43660910.0,811.4342,160.7544,51932.42,29984.96,351.7054,241453.1,4532.338,11156.36,686.8748,251.4557,159.1627,3452020.0,2829.958,1125.0919999999999,8090.4,10789.14,2452.201,519.2036,8507.898000000001,244.9553,11163.89,411.3803,699.8351,36.01186,153.3673,53.49335,5069.255999999999,1865.665,6561.496999999999,260.77,11200.01,374.8814,335.331,942.4462,379.0145,704.1886,148.7552,3628.219,134.0374,922.6736,185.0556,149.2186,194.2397,612.3083,179.3233,141.19,612.5912,1901.5870000000002,113.7314,237.698,154.112,104.398,3452.619,192.1276,178.2899,421.9373,71.64001,164.8681,73.35145,441.5331,131.5495,91.21467,83.74906999999999,170008.7,1105.393,67.04018,86.05624,78.05096999999999,416.299,71.04639,133.1494,26.829829999999998,13.00837,39.0218,148.3539,50.173159999999996,65.18308,15.00901,51.0331,834.9315,92442.91,161.9179,61.039719999999996,30.01945,16.01032,8752.746,953.4625,705.1834,129.1061,53.53467,22.0142,4739.644,600.8893,1519.729,241.4561,124.0922,24.0155,9984.493,1167.639,885.9864,170.0779,62.04018000000001,6760.5419999999995,927.5297,1784.29,293.7808,167.0332,113.1891,2.793703,269
2500,44843.9052,2500.001,2501.0,2386.002,500.3232,944.2954,3568.46,80724.62,5590.829000000001,5491.6669999999995,26392170.0,3694636.0,24898.94,101772.4,42060730.0,818.1096,176.4646,51895.04,29658.74,568.0151,245720.9,4114.188,10248.55,622.2151,144.0041,221.0598,3385633.0,2372.3979999999997,1042.917,7715.732,10792.18,2396.587,471.1421,8375.148000000001,238.5189,10933.26,405.138,644.5726,55.48483,241.9877,56.317780000000006,5176.36,1886.457,6055.781999999999,262.9328,11620.7,297.3067,331.6969,941.205,426.0173,685.593,133.8793,3696.281,149.0526,864.8962,146.3053,187.0721,205.9703,614.7099,217.1125,156.9721,594.3566,1751.904,84.76932,279.4726,160.3196,91.88614,3386.987,212.214,181.6118,391.0339,36.879220000000004,198.6899,70.16767,422.2755,127.9291,99.07417,92.04574000000001,168528.0,1206.306,62.97844,67.0437,83.05441,362.6967,63.04113,129.1395,22.0142,11.00708,48.03117,158.1724,49.028220000000005,86.05288,19.01162,50.032509999999995,877.4366,91554.58,166.9465,61.305440000000004,19.01227,17.01096,21086.79,1743.5529999999999,1474.9560000000001,216.3241,113.0739,16.01035,11987.05,1124.07,3472.784,511.5638,276.7578,51.033120000000004,7610.258000000001,1009.387,725.2971,139.2023,57.037,5274.821,754.9697,1373.005,266.2734,144.5613,113.0445,2.793703,269
2501,44843.9053,2501.001,2502.0,3088.458,416.9349,833.8739,3540.1,74074.59,4334.479,5023.84,26907620.0,3744564.0,25150.82,103624.0,44606570.0,758.5554,211.7572,50990.0,29006.67,343.4495,250034.6,4822.75,9904.417,739.8049,284.6057,158.265,3488602.0,2316.319,1064.999,7861.944,10518.1,2769.961,477.4792,8763.998,184.4549,10574.44,412.1198,665.3967,46.30086,153.4022,56.317859999999996,4962.499,1964.131,6427.036,231.7018,11719.13,290.1617,380.4206,921.4044,416.469,714.5888,133.7865,3756.0,150.855,937.5464,206.8384,138.6135,209.2612,552.1467,177.0382,158.4157,650.8943,2006.3570000000002,122.1422,264.3225,138.0937,68.94149,3364.697,195.9085,180.1835,429.6268,47.753859999999996,153.4335,97.63931,419.6978,123.0991,101.266,90.72831,169906.8,1122.484,68.98238,73.25086999999999,89.0742,308.4137,48.03114,105.0836,30.0194,6.003236,60.03901,147.1513,47.03053,94.20226,24.48455,70.04543000000001,880.7905,92171.41,176.9788,51.03315,20.01291,22.0142,31894.41,2260.665,2257.334,306.6948,125.6979,33.30284,18543.08,1541.336,5226.414000000001,647.1219,351.7592,65.04212,5226.575,776.6393,534.4775,128.1056,50.03256,3553.08,574.6738,993.4049,206.2329,104.0681,113.3338,2.793703,269
2502,44843.9053,2502.001,2503.0,3042.724,642.0146,930.7801,2937.473,77360.87,4060.59,6797.329000000001,26576540.0,3711497.0,23295.36,99423.15,44266620.0,1197.849,193.2846,52719.04,29917.08,488.7145,252238.9,4488.21,9566.26,485.8607,215.5325,221.0596,3412396.0,2413.1839999999997,1127.2069999999999,7670.3,10724.9,2800.4629999999997,441.6502,9480.582,216.2576,10097.3,340.58,667.8464,36.01178,148.4191,46.93156,5148.831,1991.1770000000001,5819.424,292.9949,11347.59,295.3258,348.4424,961.9514,386.0226,776.9263,124.9541,3752.9509999999996,136.904,938.3664,162.8844,146.0072,273.4322,537.7306,155.8405,121.5947,656.1589,1977.755,121.0716,240.1379,134.0913,95.91023,3397.1040000000003,164.3974,180.8977,472.5476,59.69987,194.0729,96.84215999999999,411.3835,124.3137,100.4607,76.76991,169239.2,1191.921,77.89448,66.10564000000001,91.06339,254.4156,50.03249,95.91046999999999,25.57899,8.005151,47.03046,155.1781,42.02715,83.27304000000001,33.02145,47.03048,864.8856,92331.87,177.2333,53.393930000000005,11.4413,11.00711,37780.04,2355.216,2446.686,352.9158,118.5847,28.018159999999998,22269.1,1637.957,6286.205,808.3099,397.2823,76.04944,3423.465,544.2039,401.9031,90.05502,41.026579999999996,2303.866,411.4136,640.9965,161.7051,66.04288000000001,113.5267,2.793703,269
2503,44843.9053,2503.001,2504.0,2216.1279999999997,500.3219,1014.166,3354.4320000000002,73121.7,4919.094,6076.6140000000005,26522380.0,3744987.0,25949.45,103933.0,40909260.0,1034.0,123.525,51155.75,30631.26,396.2411,256319.3,4307.965,9805.392,514.5728,250.5421,254.6361,3478536.0,2476.7270000000003,1373.3429999999998,8001.515,10958.01,3145.7740000000003,408.7149,9917.411,263.9399,9926.149,417.2798,699.7941,41.1564,123.5005,75.09069000000001,4962.8820000000005,2047.7279999999998,5670.418000000001,279.3708,11323.33,305.1683,297.6672,927.5372,403.9767,753.9078,76.527,3778.522,169.1176,894.0746,220.961,184.5798,210.0872,517.3887,160.5204,123.1707,644.3679,1852.399,116.5621,269.5281,134.0836,108.3369,3378.1820000000002,186.379,130.9322,434.2158,52.9236,202.6306,73.35732,495.3579,86.88011,119.344,88.406,169471.8,1176.617,61.0085,65.04223,82.21029,230.5208,43.76276,86.68185,15.009689999999999,14.00903,52.03373,181.3607,46.02985,77.26915,36.49245,58.537819999999996,931.4542,92868.11,148.9019,34.022059999999996,23.014870000000002,9.005794999999999,38686.48,2376.621,2445.452,342.3944,113.0776,33.02147,22699.71,1710.408,6244.674,805.8816,424.9228,62.65011,2212.948,373.0205,293.895,64.04154,27.01742,1455.214,284.2556,456.7384,110.8417,56.03634,113.251,2.792177,269
2504,44843.9053,2504.001,2505.0,3085.047,250.161,1185.178,3489.7729999999997,79225.77,4784.482,5859.831999999999,26905310.0,3751392.0,26004.9,101159.0,44693360.0,1312.001,145.1698,51704.39,30380.99,396.289,257486.0,4802.8009999999995,10200.03,649.4865,259.2076,185.6901,3439251.0,2461.551,1247.327,7733.004,10473.88,3248.008,441.6272,9692.448,270.3228,9344.818000000001,334.6804,666.5782,36.01178,199.2811,48.80149,5214.4259999999995,2043.0870000000002,5479.351,212.1709,11656.56,280.3469,323.3212,851.8943,440.1263,646.912,72.13410999999999,3851.81,126.2553,925.2426,182.0178,127.7988,254.8228,539.1041,174.6343,129.2451,614.208,1823.9129999999998,90.28446,238.0654,130.6977,84.69963,3445.938,180.6366,208.6961,443.2138,28.996979999999997,188.8974,96.26262,458.4047,118.2057,120.6465,95.53516,168757.2,1187.87,80.05249,71.04605,102.0899,201.2409,42.027190000000004,84.05479,17.79276,11.22583,81.05313000000001,141.217,30.066290000000002,85.49331,29.533440000000002,54.03515,953.2444,91250.55,132.8762,25.01611,16.01033,7.004507,36758.87,2452.996,2325.036,338.815,125.6797,30.0194,21431.95,1678.5770000000002,6239.139,777.538,416.2967,83.35113,1874.852,360.4918,241.4169,59.0382,29.28455,1225.221,256.1191,350.8164,110.2438,45.248090000000005,113.4733,2.790269,269
2553,44843.9059,2553.001,2554.0,4258.378,917.2623,634.8499,3773.028,76234.37,5370.3330000000005,4773.249,26698710.0,3512831.0,23298.9,96755.77,43483540.0,897.5168,148.9955,52086.21,32681.71,278.9227,367757.9,6570.798000000001,20077.25,954.6173,184.785,173.7212,3341200.0,1603.408,939.9465,6558.522,9609.245,1716.172,110.4067,7357.4890000000005,195.2751,5134.314,335.075,615.3338,19.27867,183.9716,19.99171,2949.985,983.3528,545.3069,79.63654,8587.021,185.7659,132.707,159.6899,223.0816,154.5471,84.67963,2392.075,100.3235,887.3824,209.4553,71.44019,82.51614000000001,117.9093,104.0652,49.57435,562.2059,1073.305,130.2187,186.1786,90.00665,82.72977,2023.892,118.2446,96.07925,247.8696,42.6428,61.612559999999995,54.22041,246.2964,21.71987,69.09604,46.525529999999996,175433.3,1233.251,67.15319000000001,48.48468,86.40805999999999,139.9315,32.02073,50.02885,12.00774,6.003236,11.00708,63.04081,19.01166,35.022729999999996,6.00322,18.01164,1258.556,96890.45,169.221,27.01745,9.005827,8.130232000000001,31.015829999999998,13.00774,23.014860000000002,13.32872,18.01101,5.002576,8.004522999999999,5.001932,9.005794999999999,7.00322,5.002576,9.005167,1232.508,248.4588,202.0096,53.03445,22.01422,764.3572,170.2097,273.3117,64.12753000000001,41.02649,113.6535,2.7841650000000002,270
2554,44843.9059,2554.001,2555.0,3002.993,833.8741,1051.789,4421.399,77020.74,4616.431,6371.485,26121610.0,3638137.0,24425.33,95617.23,46872930.0,703.3437,272.522,50510.7,30931.38,318.5001,272143.3,5325.385,17824.85,825.1628,265.6098,200.2506,3445362.0,2473.969,1019.803,7657.566999999999,9957.64,2312.14,139.362,8468.866,228.9568,9395.169,401.3473,673.6049,5.14454,238.7657,29.378090000000004,4372.152,1395.297,2230.848,164.0461,10322.91,149.5041,270.9361,318.6808,248.2405,358.7122,80.32741999999999,3002.812,77.39234,815.7162,151.7479,105.8298,122.886,299.3082,130.0085,110.8833,571.4504,1339.9270000000001,101.8662,155.1858,108.026,84.69955999999999,2970.007,187.7655,105.5873,302.5837,56.648430000000005,88.02537,68.5733,301.9985,28.9599,81.00924,64.17057,154443.7,1112.27,56.03637,68.0443,76.04609,235.0052,62.040259999999996,97.00098,13.1022,11.00647,4.001932,88.05769000000001,34.8663,45.02917,9.005794999999999,44.02859,830.4871,82815.68,179.461,34.02132,15.00966,17.01101,199.5305,46.02995,60.633109999999995,17.01096,25.01548,5.00322,107.0738,24.015539999999998,54.035140000000006,15.00968,14.00903,5.00322,2879.647,482.6991,355.9174,76.04964,26.02461,1881.505,360.3765,564.9853,117.1698,67.04356,113.8195,2.7872169999999996,270
2555,44843.9059,2555.001,2556.0,3181.775,250.161,750.3783,2818.257,75790.12,5021.952,6437.3330000000005,25974210.0,3719304.0,27348.03,100536.5,45300660.0,826.8275,269.6952,50616.91,29898.04,465.3347,258142.8,5602.203,17548.03,737.6786,175.7862,318.3271,3308823.0,2528.993,1346.135,8035.798000000001,10425.85,1746.104,324.3352,8377.508,133.5706,10098.87,365.9579,719.1755,20.57816,277.8355,46.93148,4697.384,1353.924,5520.736999999999,264.3793,11232.94,213.0636,266.1314,573.3929,295.3947,481.1494,113.0538,3185.277,119.6266,876.2213,184.7755,132.8046,171.0283,347.0333,129.6026,124.1128,600.8613,1523.125,102.6449,206.4104,108.7074,87.94669,3157.1540000000005,177.5444,124.3827,358.465,47.75983,117.0621,63.78312,359.3136,48.709579999999995,100.8056,110.9152,159626.1,1123.6480000000001,59.03829,79.95845,82.05364,329.4339,59.03827,132.0861,32.020720000000004,9.005152,11.00712,121.2968,39.02519,35.01912,5.00322,38.0246,916.6274,86702.52,172.2266,50.02827,21.01354,16.00967,430.3966,86.05621,88.05766,27.01742,30.01935,10.00644,242.4403,58.034240000000004,106.8117,34.02199,19.01161,5.00322,6212.501,848.9882,639.8666,107.0846,55.03561,4145.917,575.6257,1134.1889999999999,240.1953,146.0341,113.6967,2.791414,270
2556,44843.9059,2556.001,2557.0,3173.676,782.8957,750.4842,3470.8709999999996,76598.77,4534.779,5002.951,26141450.0,3750572.0,24151.85,99517.91,43327040.0,648.09,272.5211,51245.71,29601.07,359.7039,259054.5,5101.7,16247.22,578.0385,283.5545,282.9572,3334783.0,2540.363,1165.178,8033.983,10350.23,2159.723,604.0211,8780.021,246.1605,9306.041,412.5705,728.7271,25.7227,189.3544,23.46272,4699.532999999999,1530.305,7643.346,303.815,12183.25,288.163,318.584,787.5141,291.4322,493.5601,86.27790999999999,3280.12,138.5722,1011.433,195.8068,140.9802,196.5475,541.0085,99.64307,120.433,564.8398,1533.118,91.35503,199.1714,159.9358,96.7031,3224.035,146.5958,145.9666,355.8227,53.60162,121.5959,84.52019,373.1958,94.56286999999999,75.05275999999999,92.09579000000001,167221.6,1134.594,55.035680000000006,80.63845,76.40154,410.2396,71.90273,141.0885,26.01679,11.00645,9.005794999999999,95.75014,29.292370000000002,39.71326,7.003863000000001,43.02793,883.3737,89491.74,160.2004,69.0451,22.01359,18.011589999999998,274.5605,76.35428,81.05309,17.01096,23.01482,16.10414,126.1088,42.02721,75.41637,14.00906,8.004507,6.003863,10659.44,1312.8339999999998,956.6522,172.1861,65.04224,7118.856,964.8643,1932.431,351.7317,183.1098,113.7639,2.7933209999999997,270
2557,44843.9059,2557.001,2558.0,4675.723,250.1073,968.3993,3189.277,79333.13,4273.049,6429.144,26353430.0,3724244.0,24478.68,97712.76,46452500.0,674.9513,219.5815,52110.46,29636.38,443.4267,257510.6,5178.179,15625.06,642.4797,164.2274,238.7453,3363331.0,2641.9570000000003,1096.264,7953.503000000001,9994.837,1913.405,888.2045,8153.856,265.1667,9791.332,355.2002,650.8828,51.445479999999996,172.8762,37.54542,4881.57,1459.2089999999998,8230.221,415.708,12322.68,339.0778,286.4885,834.9562,298.9084,569.5406,121.979,3465.445,97.68066,917.1164,182.104,143.6839,117.7033,475.5416,174.8185,135.6792,669.4705,1602.7679999999998,107.3811,223.9548,112.8575,89.23946,3443.2009999999996,178.463,132.816,375.7488,48.4928,149.1728,92.49393,344.6304,98.94719,75.05275999999999,100.0422,166514.4,1180.681,65.30026,84.05498,75.04494,425.4736,84.91518,147.1768,32.02003,13.00837,8.005168,133.9824,36.02328,44.02854,4.002575,41.023070000000004,978.4041,90524.21,152.1797,64.3614,22.405079999999998,24.0155,319.0874,86.05611,81.0528,29.0188,33.02148,12.007760000000001,175.2352,51.03315,73.04769,24.014879999999998,16.01032,8.559550999999999,14218.33,1428.469,1208.911,239.329,80.03658,9579.604,1146.124,2399.427,453.0046,214.3345,113.3448,2.79294,270
2558,44843.9059,2558.001,2559.0,2922.836,333.5479,885.0123,3502.315,73163.38,5524.222,7769.828,25526110.0,3689348.0,24070.38,95987.43,43732010.0,436.7329,181.463,51387.96,29032.85,516.6979,257851.3,5057.56,14607.54,624.0316,198.8913,247.5879,3328837.0,2487.744,1216.428,7706.3730000000005,10244.39,2022.0610000000001,1079.347,8354.747,265.2204,9718.17,330.5675,561.0286,30.867240000000002,148.6915,62.28528000000001,5348.757,1465.848,8603.78,363.5827,12340.73,289.2844,270.3573,896.2991,352.309,593.8276,130.9039,3162.218,126.1213,841.1292,190.2918,110.8572,163.2551,509.1414,139.4418,95.11731999999999,550.0227,1473.545,110.9496,212.9112,144.098,114.246,3279.453,189.9328,168.5871,416.9435,52.87719,164.365,84.75714,370.2089,113.6523,97.42715,103.8544,167915.1,1176.247,57.94392,111.5335,85.40397,507.8587,75.46342,148.9908,31.0201,9.005811,18.19144,147.5603,42.02722,56.380419999999994,4.001932,62.04036,950.1559,90556.52,164.2105,88.05743000000001,23.01425,30.01943,1325.6329999999998,221.3428,197.5102,55.03589,43.02782,23.01484,703.9751,165.036,255.2366,68.04408000000001,46.029740000000004,6.003236,15490.1,1501.955,1239.184,228.199,84.0547,10390.99,1172.737,2643.618,447.4098,227.165,113.5189,2.791032,270
2559,44843.9059,2559.001,2560.0,2754.4440000000004,416.9363,1000.6510000000001,3470.885,74959.69,5502.227,5337.427,25925240.0,3696687.0,25253.01,96843.85,43070980.0,762.8958,158.8182,51927.5,29633.21,384.5023,260892.6,4832.846,13925.36,633.5964,198.9391,235.6199,3401557.0,2800.809,1190.3980000000001,7768.885,10028.62,2009.539,1115.569,8566.35,210.3319,9756.796,341.7886,666.6361,0.0,129.5398,42.23834,4867.728,1763.9070000000002,8496.036,378.1563,11836.18,298.2587,303.8738,831.6827,294.5861,602.3361,102.6986,3472.796,131.854,913.6196,146.2415,162.231,141.0256,575.592,145.8915,122.1583,565.3111,1414.249,111.5334,239.439,122.0825,94.54874000000001,3117.1009999999997,195.6802,133.5409,382.2962,61.40565,147.4087,87.84737,362.1862,122.0949,81.74461,89.56918,166224.5,1192.1689999999999,75.60395,99.74865,63.39294,499.6699,75.32259,170.2287,25.01616,13.00773,26.01677,155.182,35.56986,72.04675,15.009670000000002,62.04028,979.8777,89574.2,172.9351,76.04951,34.41295,25.46171,4157.37,604.35,431.4447,73.04756,68.0443,21.01354,2184.999,383.3965,813.3643,131.5184,77.71467,23.014860000000002,13956.92,1444.725,1135.1760000000002,191.1676,82.05331,9456.719000000001,1097.399,2421.506,411.1479,224.348,113.3757,2.792177,270
2560,44843.9059,2560.001,2561.0,3338.887,166.774,1051.792,2836.986,72680.14,5695.481,5701.504,25760620.0,3671280.0,25544.11,97896.61,45585700.0,615.3279,257.0458,50755.97,30264.7,397.7133,261371.3,4883.983,12158.08,613.4916,307.9159,209.0916,3382213.0,2708.2990000000004,1092.286,7902.119000000001,10255.91,2339.187,985.0674,8429.396999999999,163.3982,9704.319,301.5837,798.6104,46.30086,228.4208,37.54527,5436.451999999999,1861.987,8437.396,281.5506,12019.91,328.2159,295.9985,960.0937,387.3722,713.4647,121.9793,3567.2290000000003,98.80060999999999,881.6992,179.3028,121.6726,221.3873,564.6326,174.7082,96.8957,663.4784,1552.2220000000002,75.65312,219.4983,100.0208,72.88094,3238.34,189.9252,169.4855,346.7059,47.759890000000006,164.683,97.50921,396.3791,118.2586,84.58296,130.5061,167052.3,1215.874,72.60202,102.0706,82.85826,421.7481,85.77129000000001,149.6844,28.018109999999997,8.005151,24.01547,158.0281,46.02982,68.05209,13.00773,47.03051,945.0916,90633.89,162.1983,74.04818,29.01875,19.01228,8537.359,974.5928,742.7088,135.4379,76.04944,22.01425,4818.8640000000005,601.8351,1499.148,264.119,125.0965,29.57378,10872.98,1166.454,955.2094,179.1262,67.04346,7200.124,918.5023,1850.836,374.0109,160.131,113.3931,2.79294,270
2561,44843.906,2561.001,2562.0,2336.4970000000003,333.5479,1583.386,2720.385,70863.71,5325.22,6622.017,25959270.0,3683426.0,25679.33,99398.48,44110000.0,866.5302,299.9903,51132.52,29496.14,292.0811,261321.3,4728.57,11359.63,544.6132,229.687,185.1549,3445576.0,2671.574,1191.397,8128.925,10403.03,2408.888,1183.16,8632.485,254.8569,8743.017,411.7953,714.7596,15.433620000000001,114.6088,46.93148,5393.745,1755.464,8309.595,290.5794,12153.61,389.1841,285.9099,1006.064,371.2889,692.6383,92.21722,3356.2709999999997,88.85784,956.2408,157.1962,108.1535,216.2039,542.1884,139.147,115.8733,569.1674,1472.6,119.9681,246.3392,138.094,84.69944,2994.441,189.6705,187.4846,371.9194,70.66723,151.3065,110.5097,380.7395,132.765,75.72259,112.8364,167505.5,1107.663,64.39348000000001,94.96831999999999,73.04785,373.5645,66.04304,136.019,26.01613,9.005794999999999,34.02199,143.1595,39.02519,95.40612,13.008389999999999,46.50665,858.825,90150.12,160.2044,60.038830000000004,22.0533,15.009689999999999,12944.27,1197.867,987.0167,149.1597,63.040890000000005,15.00971,7093.403,762.4326,2088.891,332.0793,189.3926,35.02263,7634.807,962.9124,717.5103,134.044,42.02373,5063.775,725.9241,1465.106,258.6642,136.0054,113.6155,2.791032,270
2562,44843.906,2562.001,2563.0,2922.816,250.161,1417.59,3452.1420000000003,69317.55,4285.049,6232.763000000001,26015520.0,3722200.0,26021.66,97597.16,44305920.0,1060.708,259.8722,51693.92,29767.88,449.1272,265778.0,4569.679,10964.35,504.6787,233.4947,279.8318,3260236.0,2611.798,1194.684,7913.149,9815.038,2629.191,1118.7,8507.721,225.0285,9350.767,371.8348,762.8283,20.57816,144.1077,65.70447,5235.067,2064.8979999999997,8340.937,391.0546,11769.57,375.3648,292.9135,927.641,427.6819,596.9407,99.55508,3355.385,154.0243,898.3392,176.5021,173.3629,188.7729,602.688,139.4336,103.656,561.7706,1537.885,80.71426,211.598,108.0728,86.66925,3032.585,168.8914,175.2389,334.4242,49.4596,146.2749,116.652,376.4972,147.4769,91.73111999999999,130.6503,168458.1,1187.404,73.95451,72.72700999999999,73.75118,308.2065,57.037130000000005,109.0972,23.01483,11.00708,38.02467,151.2078,39.02533,71.04626999999999,14.00905,43.02782,965.8047,89408.98,134.869,61.03966,19.01223,22.01355,15474.49,1459.756,1183.796,190.5907,87.54928000000001,17.00743,8672.030999999999,948.684,2676.105,388.1332,201.4341,41.76913,4737.3009999999995,698.4393,538.1495,114.0856,32.02854,3269.803,508.6735,943.0305,172.2038,79.37996,113.5034,2.791414,270
