group_id,,AbsTime,RelTime,Cycle,m15.881 (B_m15.881) (Corr),m16.214 (B_m16.214) (Corr),m17.016 (B_m17.016) (Corr),m17.055 (B_m17.055) (Corr),m17.554 (B_m17.554) (Corr),m18.062 (B_m18.062) (Corr),m18.632 (B_m18.632) (Corr),m18.723 (B_m18.723) (Corr),m18.781 (B_m18.781) (Corr),m18.970 (B_m18.970) (Corr),m19.474 (B_m19.474) (Corr),m19.540 (B_m19.540) (Corr),m19.943 (B_m19.943) (Corr),m20.050 (B_m20.050) (Corr),m20.820 (B_m20.820) (Corr),m21.049 (B_m21.049) (Corr),m22.916 (B_m22.916) (Corr),m25.355 (B_m25.355) (Corr),m28.034 (B_m28.034) (Corr),m28.765 (B_m28.765) (Corr),m28.793 (B_m28.793) (Corr),m28.859 (B_m28.859) (Corr),m29.028 (B_m29.028) (Corr),m29.746 (B_m29.746) (Corr),m30.017 (B_m30.017) (Corr),m31.721 (B_m31.721) (Corr),m31.772 (B_m31.772) (Corr),m31.998 (B_m31.998) (Corr),m33.037 (B_m33.037) (Corr),m33.886 (B_m33.886) (Corr),m33.999 (B_m33.999) (Corr),m35.387 (B_m35.387) (Corr),m36.737 (B_m36.737) (Corr),m36.797 (B_m36.797) (Corr),m37.058 (B_m37.058) (Corr),m37.290 (B_m37.290) (Corr),m37.626 (B_m37.626) (Corr),m37.777 (B_m37.777) (Corr),m38.042 (B_m38.042) (Corr),m38.476 (B_m38.476) (Corr),m39.038 (B_m39.038) (Corr),m41.053 (B_m41.053) (Corr),m43.045 (B_m43.045) (Corr),m44.025 (B_m44.025) (Corr),m45.024 (B_m45.024) (Corr),m46.016 (B_m46.016) (Corr),m47.040 (B_m47.040) (Corr),m50.011 (B_m50.011) (Corr),m51.019 (B_m51.019) (Corr),m53.035 (B_m53.035) (Corr),m55.029 (B_m55.029) (Corr),m57.076 (B_m57.076) (Corr),m59.074 (B_m59.074) (Corr),m61.061 (B_m61.061) (Corr),m63.040 (B_m63.040) (Corr),m69.062 (B_m69.062) (Corr),m72.947 (B_m72.947) (Corr),m73.077 (B_m73.077) (Corr),m75.075 (B_m75.075) (Corr),m76.948 (B_m76.948) (Corr),m78.068 (B_m78.068) (Corr),m81.035 (B_m81.035) (Corr),m83.112 (B_m83.112) (Corr),m88.113 (B_m88.113) (Corr),m89.096 (B_m89.096) (Corr),m91.049 (B_m91.049) (Corr),m93.069 (B_m93.069) (Corr),m94.059 (B_m94.059) (Corr),m95.054 (B_m95.054) (Corr),m96.054 (B_m96.054) (Corr),m203.008 (B_m203.008) (Corr),m203.980 (B_m203.980) (Corr),m205.084 (B_m205.084) (Corr),m205.968 (B_m205.968) (Corr),m218.001 (B_m218.001) (Corr),m328.554 (B_m328.554) (Corr),m329.556 (B_m329.556) (Corr),m329.885 (B_m329.885) (Corr),m330.895 (B_m330.895) (Corr),m332.034 (B_m332.034) (Corr),m332.690 (B_m332.690) (Corr),m355.145 (B_m355.145) (Corr),m356.248 (B_m356.248) (Corr),m357.165 (B_m357.165) (Corr),m358.143 (B_m358.143) (Corr),m358.713 (B_m358.713) (Corr),m359.096 (B_m359.096) (Corr),m371.191 (B_m371.191) (Corr),m372.285 (B_m372.285) (Corr),m373.171 (B_m373.171) (Corr),m374.177 (B_m374.177) (Corr),m375.156 (B_m375.156) (Corr),m429.204 (B_m429.204) (Corr),m431.181 (B_m431.181) (Corr),m445.239 (B_m445.239) (Corr),m445.875 (B_m445.875) (Corr),m447.210 (B_m447.210) (Corr),E/N_Act [Td],p-Drift_Act [mbar]
10,2102,44841.7541,2111.6418,2103,0,83.33335,1471.17,2370.373,166.774,50209.61,83.38699,676.7076,667.0959,16869.16,36136.21,226033.6,11181.35,52706.76,441.8547,24326540,41.16143,125.2908,157.5292,16.22603,48.53708,64.28011,17287.11,1.122575,14445.57,37.32693,61.96248,127947.2,13246.37,31.89951,445.3993,19.32418,71.43795,73.05714,1361852,0,299.4421,948.6764,5238.814,92.86048,6615.746,2032.39,3886.726,265.1263,5377.517,382.6084,522.5712,36.61825,152.1498,56.26844,3078.19,795.6529,4700.912,3208.786,415.2619,353.2619,286.9049,374.4984,740.3754,922.7203,169.0116,91.1702,286.5226,189.9588,261.4164,158.0405,163.1819,64.94685,312.0587,35.61252,20.9823,53359.49,968.9474,248.285,116.6956,5.558264,533.5364,1593.806,58854.46,224.4194,180.9655,16467.9,1791.705,2089.264,527.7984,164.9933,192.4677,13355.93,1510.689,4509.99,862.5552,460.105,7.003863,5.002592,4.001932,3.001288,4.002575,113.5191,2.791795
10,2103,44841.7541,2112.6418,2104,83.38699,0,796.4109,2715.165,83.38699,49756.33,166.774,668.8888,702.2758,15634.44,34973.08,226284.2,9075.272,49837.91,333.5479,24141410,0,0,99.77519,16.22603,16.17894,16.07003,17855.35,14.73739,13701.71,46.53716,49.57018,129176.2,12746.3,26.8529,428.8474,48.31045,71.43795,62.29776,1363429,0,472.2043,1003.441,4741.845,41.03466,6351.622,2118.55,3810.605,123.3444,5158.854,291.0941,507.7185,25.68991,185.8356,23.44512,2968.228,794.6632,4876.403,2977.424,381.8239,409.7478,299.7894,341.7975,702.1993,797.451,192.8371,165.689,321.4258,223.2905,309.6223,186.3315,184.5381,53.01517,222.0015,24.83628,15.80707,53404.97,926.4836,242.1184,114.0784,3.001932,541.9822,1585.423,58884.81,210.5394,173.9082,17556.39,1924.757,2178.871,534.5964,217.7552,205.2753,14710.11,1558.468,4859.854,960.6516,516.8751,10.00647,11.0071,11.83576,12.00773,10.00645,113.4224,2.791795
10,2104,44841.7542,2113.6418,2105,166.774,83.38699,1707.814,2334.873,166.774,48336.9,207.4903,640.2244,514.4953,12352.4,32076.16,236486.7,8028.048,49602.08,353.7432,23810840,164.6464,50.11634,78.49027,48.6781,70.40384,0,18309.52,0,14631.2,53.80327,37.17749,128546.3,13131.9,42.53267,462.3031,9.662089,190.805,65.66959,1386493,0,366.8077,787.6403,4994.658,113.9179,6451.854,2005.783,3616.944,178.1303,4890.058,230.2494,489.463,10.27597,149.3099,18.75617,2910.275,921.805,4421.649,2773.52,405.7941,394.6392,341.2377,425.4588,613.5892,830.0588,170.7981,121.7426,296.4273,208.8387,254.126,165.7213,156.5527,69.22926,293.6329,32.84377,20.01291,53606.7,901.6943,218.6137,122.4299,7.00388,574.0988,1669.251,59185.89,208.6595,179.7186,18142.84,1951.439,2230.042,544.0784,206.3349,234.7193,14953.79,1662.204,5080.495,988.2343,558.566,26.07936,16.0103,21.01356,21.01356,21.01354,113.5346,2.791414
10,2105,44841.7542,2114.6418,2106,83.38699,83.38699,1751.135,2257.015,83.38699,46517.54,333.5493,721.3328,556.3489,17519.55,35866.95,228254.3,11426.43,52713.71,166.774,24357370,86.10136,25.05817,181.5909,48.6781,88.44696,32.14006,17730.48,24.66786,14411.85,24.88462,24.78499,131488,12913.72,24.65151,438.5783,0,89.90797,44.49819,1372283,0,536.7955,1017.902,4882.604,105.7814,6552.29,2254.815,3559.788,136.114,4812.707,341.3866,533.7922,49.81435,120.8755,51.42366,2786.351,894.7862,4438.99,2511.404,336.3609,405.0657,346.0986,349.953,613.3207,830.4333,203.1756,147.6212,344.7121,196.3406,238.1293,178.4536,162.0962,44.17413,285.3038,24.83616,20.0129,53685.04,942.3171,228.6328,139.6688,7.004507,556.2748,1627.473,58540.43,198.5835,171.058,18341.72,1914.727,2266.655,580.313,216.8641,213.7553,15285.15,1661.056,5061.287,1021.398,558.4705,71.70274,30.33208,54.1131,47.03026,36.02326,113.3258,2.791795
10,2106,44841.7542,2115.6418,2107,234.0373,83.33335,1417.588,2454.244,0,51591.83,250.161,830.941,500.3219,12835.47,31920.45,235552.6,11459.51,51895.96,416.9363,24578110,123.4843,125.2908,122.8427,32.45207,16.17894,19.08316,17254.45,70.46349,14967.21,49.76924,24.78519,127137.2,12563.3,48.55537,425.4069,38.64836,105.9709,97.89645,1378954,0,434.1886,934.9672,5033.07,32.54796,6416.98,2033.509,3078.615,127.225,4491.292,323.6155,447.2454,35.96597,161.8746,65.6832,2857.888,965.7868,4311.599,2423.233,391.0834,369.8528,319.5067,395.7317,522.6198,826.8502,145.5959,156.0583,256.4431,136.3466,252.9328,192.1271,136.3276,58.48907,246.8053,21.61225,20.98227,53477.75,963.944,245.5867,138.6409,3.001288,500.7734,1667.509,58689.97,209.2433,200.3049,18849.52,1945.426,2228.964,579.811,203.2368,217.0018,15607.59,1591.599,5380.9,1067.225,610.9075,134.4817,47.91389,103.0437,104.1067,62.04011,113.3239,2.790651
10,2107,44841.7542,2116.6418,2108,83.38699,250.161,1632.086,2217.774,83.38699,48732.77,583.7131,667.0959,416.9349,11216.95,35251.1,232770.1,12633.35,50881.45,543.3197,25005490,205.8078,25.05817,187.4518,64.90414,32.35788,16.07003,17973.04,0,14559.03,37.32693,88.22412,128060.8,11930.28,10.62633,390.4884,0,71.43811,80.09689,1388484,0,342.1549,938.7559,5042.767,59.75602,6062.854,1763.085,3238.522,133.2997,4658.001,258.9651,399.8231,13.41696,144.3891,40.92822,2847.48,858.3405,4285.727,2154.897,421.3743,329.3253,335.4871,293.8914,494.8572,963.8902,178.4599,142.441,312.2289,186.2571,241.9089,224.2795,119.679,41.32977,278.5919,23.67203,15.04878,53667.98,908.2018,223.3474,118.9757,6.00322,563.9945,1659.161,58644.1,230.777,187.4785,19104.69,1921.384,2345.711,610.6674,232.7755,232.6269,15886.18,1661.863,5410.742,1033.87,586.9742,318.5965,85.05513,205.4483,175.9465,111.9792,113.4553,2.792177
11,2291,44841.7563,2300.6419,2292,0,83.38699,809.28,2887.96,83.38699,58154.16,166.774,723.45,447.555,10217.92,31472.04,194901.4,8445.317,50916.97,410.4203,22531920,41.16143,75.17492,140.3916,0,16.16853,32.14006,18276.06,44.21217,14793.77,24.88462,53.7817,152309,9944.096,31.35954,430.7237,19.32418,63.97312,75.99457,1322883,0,430.1637,704.0991,3905.527,42.84647,5896.641,2507.632,10582.39,370.8869,5230.076,230.9161,530.2714,5.134678,120.1169,28.13415,1767.199,1136.708,5564.754,21211.46,391.6916,258.9479,103.1737,250.6378,2797.369,886.1349,174.5214,58.50372,226.9282,310.0757,908.5625,120.5017,245.2,66.91486,364.7847,22.92572,18.01163,53483.21,943.9373,207.7857,111.5257,2.001288,614.5931,1745.958,60530.75,235.5264,194.2619,19.01227,6.363469,10.00644,5.003219,4.002575,3.001288,10.00644,6.003219,7.317208,6.003863,2.000644,13.00774,4.001932,9.005812,14.83769,8.004507,113.566,2.795228
11,2292,44841.7563,2301.6419,2293,0,0,798.3667,4334.942,0,57530.59,250.161,333.5479,500.3233,9560.127,32185.15,206492.7,8814.085,48431.22,500.3219,25704840,0,0,105.2935,16.22603,16.17894,16.05969,18614.71,29.47478,15247.56,24.88462,37.17749,140114.2,10326.57,10.63317,497.5927,9.662089,106.9999,44.44604,1350707,0,286.7671,665.0729,4370.322,40.68495,5953.203,2677.797,8440.949,315.9441,5145.156,269.2192,614.1573,10.27597,119.4946,28.13414,1950.733,1162.586,5823.321,15425.07,360.334,296.3096,91.63396,234.8103,2240.315,924.676,178.5892,72.5151,217.757,861.5458,673.6104,118.5926,293.4793,72.81925,479.791,33.16482,16.01035,53499.6,924.4006,241.4341,132.425,8.004507,538.191,1717.831,60018.33,207.6894,198.7583,36.9301,20.01288,18.01161,4.158926,3.001932,7.004507,24.22654,16.0103,14.00903,4.432539,4.001932,14.00901,5.003219,9.004524,5.002576,8.005151,113.6749,2.793321
11,2293,44841.7563,2302.6419,2294,250.161,83.38699,1089.415,2549.2,83.33335,57016.54,83.38699,806.8356,750.4828,8688.982,34305.37,212455.2,10366.85,51897.88,416.9363,22566100,41.16143,25.04205,136.6904,0,0,0,18266.37,0,14361.39,49.76924,12.3925,139645.7,10282.8,21.26634,445.8116,9.662089,133.9463,69.63286,1360775,8.655525,382.3572,658.9456,4441.584,94.05229,6101.384,2665.803,7557.603,210.8353,5258.013,316.029,551.3295,5.137983,99.1897,23.44512,2254.038,1015.88,5891.993,11497.45,385.9098,234.4409,93.2522,259.8138,1922.335,829.5709,153.1821,44.05725,220.7078,801.606,651.3635,138.0722,258.4304,65.79256,777.5109,49.67253,16.01032,53561.69,927.9012,246.4653,105.8659,6.00322,585.7247,1754.102,59461.92,225.3413,199.0495,392.8283,106.3818,78.33218,30.34773,13.00837,13.00839,275.7642,82.02219,119.0775,45.02911,23.01486,9.005151,1,10.80383,2,3.001288,113.6281,2.793703
11,2294,44841.7564,2303.6419,2295,218.5318,250.161,1423.447,2348.064,166.774,57202.8,250.9753,473.2876,591.8536,9310.894,32292.63,224278.8,8931.129,51078.95,250.161,22983580,41.16143,38.07698,87.74458,42.30811,16.17894,32.14006,17649.13,44.21217,14825.09,19.271,0,134178.4,10190.73,10.62633,508.7852,9.662089,89.29755,35.59855,1357309,0,391.7081,872.551,4349.088,48.82194,6027.438,2121.995,6024.048,174.8697,4914.484,331.0295,536.2825,5.137983,115.2643,28.13414,2303.528,1061.236,6030.453,9198.037,385.3608,345.0773,222.9849,262.898,1555.474,924.4779,161.3501,96.51187,190.0513,756.7881,592.085,168.1971,267.8725,61.71791,1003.285,69.97147,17.01098,53429.34,974.6084,238.7203,119.9713,5.28465,562.1194,1673.426,59047.12,189.4469,178.8633,2865.65,582.1082,440.5188,113.6368,48.18748,43.34055,2064.515,377.2429,786.0053,196.1383,79.05126,4.001288,4.002575,5.002575,9.005795,6.003863,113.6436,2.793321
11,2295,44841.7564,2304.6419,2296,250.1087,83.38699,1632.424,3033.244,166.7204,53398.98,500.3219,833.8726,833.8726,14313.05,35925.3,212523.8,9691.261,47633.94,333.5479,23357010,108.2095,25.04205,105.2935,15.17045,16.16853,32.14006,16907.92,29.47478,14876.3,24.87662,44.41451,134804.3,10035.5,31.89951,495.0361,9.662089,103.5467,46.47984,1364536,0,490.3965,890.0512,4843.016,75.95053,5578.535,2483.876,5518.848,179.9528,5274.923,329.5938,650.1366,20.55193,169.284,32.82317,2440.976,863.3816,5736.959,7457.596,401.1096,337.2497,265.3877,289.4555,1376.246,824.6265,192.8565,96.49131,231.9525,577.2807,491.4054,179.213,224.7179,64.94679,1046.574,66.86674,14.97057,53831.73,931.0861,227.0887,123.5169,5.00322,564.8723,1596.91,59201.68,212.9776,211.2118,9602.716,1297.586,1265.844,296.058,107.4055,131.586,7187.564,1008.622,2665.264,555.9323,302.0471,1,7.004507,4.001932,5.002575,7.004523,113.7215,2.792177
11,2296,44841.7564,2305.6419,2297,0,166.774,1128.663,3178.537,271.9849,52660.56,388.1078,250.161,1167.746,15625.27,38133.04,217754.2,10880.62,51016.3,250.1623,24494250,169.5504,0,129.5608,0,16.17894,16.07003,17340.01,0,15177.2,37.32693,9.294373,133903.6,10570.94,10.62633,461.9729,0,125.0163,80.09703,1374287,0,398.4339,925.6616,5304.416,73.23318,6428.581,2292.092,4966.018,215.2741,5016.12,298.6005,485.1808,15.41395,132.7586,18.7561,2569.87,918.1077,5514.457,6626.097,419.439,397.2829,317.0463,409.1595,1228.32,844.2595,187.3274,161.3894,220.8895,501.9082,472.2974,232.4873,259.2126,53.13836,923.5142,107.6151,19.0123,53680.62,972.4197,244.5822,130.2109,8.004524,557.7917,1679.215,59489.04,209.1924,187.6832,17506.61,1840.176,2081.81,553.5594,220.8219,203.0248,13992.88,1531.157,4701.05,896.6636,499.4878,4.001932,6.001932,3.001288,3.001288,2.000644,113.7526,2.791414
11,2297,44841.7564,2306.6419,2298,250.161,166.774,895.4361,2783.738,333.5479,51824.98,166.774,1000.158,667.0959,13303.11,32581.55,226902.4,10895.77,51800.83,166.774,23844300,123.4843,9.249989,175.3181,16.22603,32.35788,48.21009,18735.49,0,14942.08,49.76924,74.91167,132926.7,10245.46,0,439.5252,57.97301,59.96221,88.99696,1376037,0,518.9417,918.439,4951.861,69.56187,6624.043,2384.339,4826.542,188.1723,5074.858,312.8774,535.9012,30.82798,121.8186,32.82317,2554.167,873.2581,6007.77,5658.51,370.5435,348.7295,362.948,401.9398,1048.643,821.5264,195.3113,121.52,240.8537,417.2882,369.2345,158.1095,181.5468,60.27264,757.1097,78.19547,16.01032,53775.53,980.6187,238.1791,149.2389,5.003219,539.7681,1633.482,58682.02,208.7056,193.0463,23139.26,2088.146,2607.515,724.4244,241.3354,278.761,19271.98,1766.627,6271.396,1183.324,690.9658,7.004507,9.004507,10.00644,3.000644,7.004507,113.7837,2.790651
11,2298,44841.7564,2307.6419,2299,83.38699,250.161,1354.722,2718.259,250.161,48370.13,333.5479,833.874,416.9349,12639.22,33594.54,225621.6,10392.99,46528.8,250.161,24666720,41.16143,25.05817,122.8424,0,0,44.60061,18408.56,14.73739,14737.26,49.76924,49.57018,127355.1,10615.22,74.43235,505.5913,34.21361,116.0867,49.74763,1383577,0,519.2216,835.2569,4954.445,65.27087,6432.947,2499.773,4737.671,173.3944,4956.491,271.3458,554.0814,10.27597,84.64169,28.13414,2438.826,979.6022,5942.23,4999.064,362.5573,301.8928,435.8208,451.8802,916.1034,938.5953,221.4333,149.7247,245.3187,355.3518,377.928,199.6285,199.7719,74.81808,677.8212,68.07578,20.01293,53683.95,947.2845,241.6186,125.1147,3.001932,545.8086,1623.945,59129.17,208.3718,204.2566,25479.97,2227.647,3131.326,785.0043,311.3001,329.9714,22044.75,1906.937,7154.866,1295.209,816.3638,9.005811,10.00579,6.003219,7.989516,4.002575,113.7523,2.790651
11,2299,44841.7564,2308.6419,2300,333.5479,0,1215.141,2564.994,83.33335,49536.79,166.774,333.5479,387.782,10094.28,36912.98,238694.2,10035.62,52774.97,250.161,23352830,41.16143,75.17451,42.15882,48.67836,48.53708,48.21009,18163.05,14.73739,14166.64,40.04869,24.78499,124847.6,10546.06,31.89951,409.6164,19.32418,71.43826,64.76587,1374792,0,470.0399,944.4794,4949.841,105.8447,6327.282,2300.616,4369.164,200.6697,5534.704,335.6155,547.0436,25.69,123.8318,28.13438,2592.391,974.7669,5996.576,4512.844,420.7658,357.9742,368.0764,461.5716,987.8422,901.1205,208.5689,127.5694,286.6987,340.697,342.8027,181.0521,168.7255,45.4043,533.732,38.20975,14.00903,53604.67,961.4431,242.4465,111.7091,7.003863,516.4777,1607.714,59054.27,201.9541,198.3841,26571.73,2255.931,3355.938,850.3709,355.2976,333.6082,23598.42,2004.179,7598.632,1364.037,847.4167,5.00322,3.688788,6.00388,10.00644,6.00322,113.7837,2.790651
11,2300,44841.7564,2309.6419,2301,166.774,83.38699,1143.807,3314.043,0,49127.41,250.161,250.161,500.3219,20267.11,36314.93,221475.5,10038.75,48958.75,583.7089,24501210,41.16143,0,113.04,32.45207,32.35788,64.28011,18136.81,44.21217,13632.5,52.5882,19.94417,131172.5,10772.47,21.26634,377.2961,9.662089,53.05513,44.49819,1378725,0,414.5816,1036.056,5092,89.50742,6396.575,2453.983,4437.228,184.0809,4949.528,320.305,483.3478,25.69,154.7948,32.82317,2920.48,964.7677,6034.194,4113.708,401.9056,390.7969,443.3666,468.7673,824.9924,896.5342,199.3448,117.2101,258.8366,280.8188,326.1959,230.629,196.6727,69.02136,488.2406,51.58301,11.0071,53936.34,936.3168,209.5332,124.7321,5.003236,519.684,1534.177,57857,214.7753,193.6482,27414.56,2327.315,3273.765,864.1984,325.1813,311.7278,24126.07,2060.678,7770.058,1429.814,909.7507,13.00837,9.005151,3.751127,13.00774,7.457924,113.737,2.791795
11,2301,44841.7564,2310.6419,2302,0,83.38699,1763.204,2064.992,131.1065,53127.33,333.5493,491.3657,1000.647,13821.87,38736.32,230642.2,9639.046,52067.52,210.259,23340850,164.6457,50.11634,70.19567,0.2218403,16.17894,64.28011,17202.23,29.47478,14710.99,62.21155,74.35498,126602.2,10091.05,74.43235,467.9721,19.32418,160.7357,44.41128,1369551,0,559.0574,1085.055,5176.151,107.8472,6458.223,2539.46,4335.3,209.336,5387.126,263.6433,485.5922,20.55193,144.6242,42.20122,2887.433,1019.945,5899.121,3665.277,380.5514,327.4995,384.2839,425.7766,783.0577,797.7662,144.2184,134.8131,260.2243,307.325,312.2678,189.0172,149.931,61.0106,465.5361,34.38859,18.01162,53487.65,871.2457,204.5106,122.0238,4.002575,548.1909,1660.711,58085.18,203.7621,179.9715,27444.06,2319.085,3327.254,846.441,313.2358,339.2754,24427.84,2037.21,7944.929,1384.092,935.6146,21.89692,15.03313,12.00774,12.27352,8.005151,113.6439,2.794084
12,2452,44841.7582,2461.642,2453,0,83.38699,1894,2231.441,80.07815,40650.43,83.38699,416.9349,667.0959,55278.79,35472.69,115141.8,8295.277,41969,333.5479,21858340,41.16143,50.11634,193.0384,16.22603,16.17894,0,19348.76,0,16802.59,12.44231,0,353163.8,13755.08,56.27419,897.5632,0,89.2977,35.59855,1123366,16.23398,208.9534,438.4023,2523.87,72.15248,4098.462,1152.732,9442.64,309.1521,7060.662,253.5849,695.6122,41.10403,154.62,32.82317,1302.507,458.3512,8342.028,13953.96,233.6147,362.8315,208.4112,646.7065,1621.569,674.468,166.2141,41.43713,377.2747,108.0673,230.433,146.9545,64.18869,43.29778,115.0595,13.37335,12.00773,52854.32,848.1166,177.5644,75.28341,8.005151,772.7581,2279.189,52180.81,222.0265,171.4172,5.002576,4.001932,6.003863,0,1,3.000644,3.001288,4.001932,2.845581,0.9062502,1.000644,12.00774,7.004507,7.003863,8.005152,5.002575,114.3162,2.78531
12,2453,44841.7582,2462.642,2454,0,0,1215.141,3835.334,328.8262,52877.8,333.5479,188.5979,416.9349,23430.98,32880.83,174785.2,9084.691,47494.53,166.774,23350150,82.32287,75.17451,70.19567,32.44163,16.17894,16.07003,19047.75,14.73739,16806.4,37.32693,12.3925,261550.3,16438.57,10.63317,650.9508,0,86.64682,62.29761,1300989,0,322.8828,568.1054,3618.949,49.58505,5131.88,1645.356,8408.737,260.0305,7667.433,371.4799,830.93,46.24194,190.4256,51.57934,1851.858,844.426,9685.212,14684.7,360.7205,523.3462,228.1946,729.7175,2168.683,786.6518,198.6889,83.80512,608.3958,178.9303,771.9015,153.7083,138.8971,43.29795,118.1118,15.38084,20.98229,54022.77,921.7798,203.1856,126.6699,3.001288,905.147,2583.505,56538.84,183.6062,179.2245,13.00837,14.00905,10.00644,9.005151,3.001932,0.2814311,14.00901,6.003863,11.00708,3.001288,6.003863,10.71002,3.001288,7.942611,7.003863,2.000644,114.1911,2.788362
12,2454,44841.7582,2463.642,2455,83.38699,83.33335,1229.317,2676.89,57.65429,52401.32,0,416.9363,714.981,17514.46,33456.72,184214,9386.653,48268.45,83.38699,23884100,82.32287,56.23405,122.8427,48.6781,16.17894,32.14006,19437.25,44.21217,16685.7,24.88462,12.3925,245830.7,16250.62,11.7754,590.4513,28.98627,59.63034,26.69892,1313856,0,353.3008,772.1102,3676.552,48.23392,5242.503,1520.587,6862.093,216.7613,7407.235,377.3674,994.9253,46.24185,154.2303,93.78102,2039.786,876.9592,9733.331,12481.29,372.2874,583.5208,194.5301,737.2924,1828.49,776.598,194.7836,85.46464,498.0523,228.764,656.624,137.7,141.9033,59.04246,144.9792,15.28379,10.00646,53710.88,932.5491,222.9323,111.8775,6.00322,849.044,2618.146,57422.42,198.2857,190.058,44.02845,19.12175,15.2911,7.004523,5.003219,3.001288,30.45716,12.00776,14.00901,5.002576,5.002576,6.003863,6.001932,2,7.004507,4.001932,114.1599,2.789125
12,2455,44841.7582,2464.642,2456,83.38699,83.38699,1751.138,2718.252,166.7204,51811.66,359.9321,83.38699,695.7643,12970.36,34867,211547.4,9418.292,51138.65,325.8933,23467510,41.16143,25.04205,122.8427,0,16.16853,0,19131.29,29.47478,15616.66,24.88462,12.3925,222021.2,15666.34,31.89267,548.9821,9.662089,71.43811,53.39783,1335046,0,308.9785,756.6793,3877.992,40.68509,5249.259,1511.343,6241.953,179.6924,7242.024,338.5213,849.7145,46.24201,191.5536,32.82317,2053.915,842.362,10023.38,10612.3,336.2269,650.5313,225.9771,825.6623,1667.674,758.3394,191.5488,117.4937,664.2709,275.9093,641.2537,182.7175,159.5268,61.01067,117.7253,22.46299,19.66894,53896.59,906.1488,238.3192,112.8311,8.004507,899.5267,2489.195,57333.04,248.1664,206.2772,104.0678,33.36529,30.01937,11.0071,9.005812,9.005811,69.00573,20.42724,39.02524,19.01225,9.005795,4.001932,3.001288,4.001288,5.057299,3.001932,114.0817,2.790269
12,2456,44841.7582,2465.642,2457,0,166.7204,1000.648,3768.459,250.1087,54531.6,83.38699,250.161,750.4828,7804.693,33766.42,237889.7,9350.836,47946.09,500.3219,23172870,164.6457,0,157.9402,26.96952,86.04567,48.21009,18299.06,44.21217,16379.97,37.32693,49.56998,200289.7,16783.07,31.89951,621.7214,28.98643,107.1573,80.09689,1336814,0,345.2433,771.0723,4172.971,73.23331,4959.944,1643.694,4957.534,203.1243,7374.196,372.2381,857.03,35.96588,128.684,75.96777,2347.677,889.915,9610.925,9019.792,331.4674,558.59,247.6614,751.7313,1576.996,863.9219,197.2053,88.72221,681.2446,344.0921,560.6744,152.5034,169.9981,62.97887,164.2216,11.46284,14.00902,53635.95,983.3707,212.4587,120.6401,3.001288,947.9231,2596.369,58146.41,222.5334,203.4988,384.1449,110.7365,78.67623,28.01813,9.005795,11.00708,245.5663,87.23662,146.8063,41.95683,18.01164,2,2.000644,2,2.001304,3.001932,114.0663,2.791414
12,2457,44841.7582,2466.642,2458,166.774,83.33335,1551.143,2968.262,0,48258.77,250.161,292.6688,796.4144,12792.83,34038.53,232598.8,9928.599,53946.02,896.2513,26389700,123.4843,50.11634,79.75846,64.90414,48.53682,0,18996.22,0,15434.05,12.44231,12.3925,204177.3,16737.22,21.2595,483.0209,0,89.29755,76.88141,1364900,0,423.3579,843.9921,4109.654,58.30993,5712.447,1620.029,4566.345,145.9952,7301.167,306.7396,878.2092,10.27597,114.5155,37.51219,2477.877,892.0597,9831.534,7735.033,398.2682,727.7148,245.9775,832.97,1439.578,858.1281,177.2768,93.23399,672.804,363.9213,564.9454,165.6091,191.081,62.97881,173.2327,10.74645,19.53604,53987.49,944.2349,227.0576,112.8859,7.004507,887.2093,2582.878,57852.84,207.2611,169.5252,1575.61,350.8115,256.8115,79.62196,36.02328,29.01879,1037.505,248.0419,485.8506,110.072,47.03046,1,4.002575,2.001288,5.002576,3.001932,114.0974,2.790651
12,2458,44841.7583,2467.642,2459,0,164.6567,965.142,3301.824,166.774,51677.3,416.9363,308.3039,250.161,12698.49,35643.48,233780.5,9715.967,50407.18,667.1,26475260,41.16143,0,175.4895,48.6781,32.35788,32.14006,18947.54,35.74969,14939.92,37.32713,47.77888,202209.2,16774.95,10.63317,470.4667,24.64588,52.5319,62.29776,1373037,0,341.3384,748.2161,4340.553,40.68495,5818.747,1409.503,4209.694,122.5634,7656.91,432.5323,814.3165,35.96597,184.1427,42.20122,2505.731,903.1973,9819.274,6740.094,372.645,648.9168,285.4547,785.449,1266.821,794.3099,184.3679,98.41357,660.9199,332.1882,476.8004,140.693,177.0179,74.10309,166.1599,29.50792,22.01418,54338.95,950.9281,225.6833,109.5873,8.004507,906.9379,2630.731,57357.95,207.6852,192.6091,3983.231,697.8546,568.1226,154.8925,47.45262,67.04343,2659.149,502.5661,1103.107,259.4353,124.0692,2.125644,4.001932,4.001948,2.000644,1,114.0974,2.790651
