,AbsTime,RelTime,Cycle,m17.009 (B_m17.009) (Corr),m18.018 (B_m18.018) (Corr),m18.887 (B_m18.887) (Corr),m18.940 (B_m18.940) (Corr),m19.015 (B_m19.015) (Corr),m19.454 (B_m19.454) (Corr),m19.739 (B_m19.739) (Corr),m20.008 (B_m20.008) (Corr),m21.009 (B_m21.009) (Corr),m27.001 (B_m27.001) (Corr),m28.991 (B_m28.991) (Corr),m29.975 (B_m29.975) (Corr),m30.986 (B_m30.986) (Corr),m31.974 (B_m31.974) (Corr),m32.973 (B_m32.973) (Corr),m33.005 (B_m33.005) (Corr),m33.969 (B_m33.969) (Corr),m37.015 (B_m37.015) (Corr),m37.642 (B_m37.642) (Corr),m37.692 (B_m37.692) (Corr),m38.002 (B_m38.002) (Corr),m39.002 (B_m39.002) (Corr),m41.006 (B_m41.006) (Corr),m42.002 (B_m42.002) (Corr),m43.017 (B_m43.017) (Corr),m43.975 (B_m43.975) (Corr),m44.994 (B_m44.994) (Corr),m45.962 (B_m45.962) (Corr),m46.993 (B_m46.993) (Corr),m50.999 (B_m50.999) (Corr),m53.013 (B_m53.013) (Corr),m55.014 (B_m55.014) (Corr),m57.037 (B_m57.037) (Corr),m59.027 (B_m59.027) (Corr),m60.025 (B_m60.025) (Corr),m61.016 (B_m61.016) (Corr),m62.992 (B_m62.992) (Corr),m69.041 (B_m69.041) (Corr),m71.050 (B_m71.050) (Corr),m73.028 (B_m73.028) (Corr),m75.023 (B_m75.023) (Corr),m77.009 (B_m77.009) (Corr),m78.018 (B_m78.018) (Corr),m81.019 (B_m81.019) (Corr),m83.058 (B_m83.058) (Corr),m88.050 (B_m88.050) (Corr),m89.043 (B_m89.043) (Corr),m90.924 (B_m90.924) (Corr),m91.019 (B_m91.019) (Corr),m93.009 (B_m93.009) (Corr),m94.015 (B_m94.015) (Corr),m95.026 (B_m95.026) (Corr),m96.028 (B_m96.028) (Corr),m97.059 (B_m97.059) (Corr),m103.044 (B_m103.044) (Corr),m117.061 (B_m117.061) (Corr),m149.025 (B_m149.025) (Corr),m203.960 (B_m203.960) (Corr),m204.933 (B_m204.933) (Corr),m205.922 (B_m205.922) (Corr),m217.913 (B_m217.913) (Corr),m223.045 (B_m223.045) (Corr),m225.025 (B_m225.025) (Corr),m281.052 (B_m281.052) (Corr),m283.022 (B_m283.022) (Corr),m286.981 (B_m286.981) (Corr),m329.810 (B_m329.810) (Corr),m330.843 (B_m330.843) (Corr),m331.863 (B_m331.863) (Corr),m341.023 (B_m341.023) (Corr),m355.128 (B_m355.128) (Corr),m356.139 (B_m356.139) (Corr),m357.085 (B_m357.085) (Corr),m358.077 (B_m358.077) (Corr),m359.037 (B_m359.037) (Corr),m371.124 (B_m371.124) (Corr),m372.129 (B_m372.129) (Corr),m373.085 (B_m373.085) (Corr),m374.076 (B_m374.076) (Corr),m375.062 (B_m375.062) (Corr),m429.098 (B_m429.098) (Corr),m430.094 (B_m430.094) (Corr),m431.090 (B_m431.090) (Corr),m432.082 (B_m432.082) (Corr),m445.108 (B_m445.108) (Corr),m446.110 (B_m446.110) (Corr),m447.100 (B_m447.100) (Corr),m448.091 (B_m448.091) (Corr),m449.089 (B_m449.089) (Corr),E/N_Act [Td],p-Drift_Act [mbar],group_id
1831,44843.8363,1831.0008,1832.0,3502.324,85062.66,4574.1,6647.323,26627790.0,4209613.0,27997.95,101883.9,44541280.0,1298.137,53410.27,31483.99,488.6858,277389.2,6871.61,17203.24,682.698,3580682.0,1293.531,2201.833,7915.616999999999,10712.48,2266.7929999999997,693.8813,2862.77,171.8053,7457.274,440.1884,806.9545,250.9864,37.5354,4379.846,896.8994,7444.887,320.6045,627.5244,294.7422,415.7372,156.0434,446.5451,289.5741,933.72,206.9189,75.13264000000001,254.2336,654.9872,103.0264,99.69021,147.0785,152.0775,51.99774,1269.496,74.53697,82.54838000000001,59.342819999999996,83.9216,56.990669999999994,166922.2,1181.18,76.04954000000001,83.9142,127.1451,93.51749000000001,116.8843,54.0351,27.016779999999997,947.4145,91366.11,181.4293,10.00647,14969.41,1357.868,1041.415,186.9654,55.80178000000001,8198.024,882.7394,2426.894,333.8302,180.2349,6.0038800000000005,3.001288,5.002575,1.0,4.001932,8.004507,7.004507,3.001288,4.001932,113.3018,2.79561,215
1832,44843.8363,1832.0008,1833.0,3073.4809999999998,86278.48,5512.257,6883.023,26656870.0,4272351.0,25266.91,103674.9,44014760.0,1034.009,55793.56,30913.16,423.1129,282743.2,6683.562,16679.41,778.8268,3569844.0,1391.124,1974.9579999999999,8224.559000000001,11067.46,1970.485,710.7881,2717.562,120.2011,7256.4619999999995,398.6456,767.8058,189.2954,37.53524,4286.09,939.1099,7564.01,308.6133,535.9122,290.6678,319.4529,182.4269,541.579,305.9635,872.5163,186.561,139.9025,237.3484,691.7161,97.97388000000001,118.6235,178.2464,152.078,63.02183,1280.518,76.44854000000001,97.80886,51.27728,77.92734,58.1538,166640.9,1207.345,74.04819,107.0814,146.1762,82.05357,109.2928,45.02917,30.0194,957.9055,90898.12,153.1705,13.00773,34514.45,2274.406,2300.1820000000002,345.5897,97.12581999999999,19533.54,1599.3470000000002,5582.754,688.6872,355.1137,7.003863000000001,6.00322,4.940035,2.0,4.001932,5.0032190000000005,4.001932,2.000644,4.001932,113.3655,2.795228,215
1833,44843.8363,1833.0008,1834.0,3898.73,84561.8,5216.747,5008.0779999999995,27271050.0,4172819.0,24886.94,110750.7,45611420.0,623.4938,55354.45,31442.44,396.1841,284482.8,6402.233,16892.13,677.0802,3614648.0,1420.283,2120.797,8113.51,11149.67,2258.716,720.4526,2870.717,133.5688,6876.876,432.791,771.2499,204.2593,21.31514,4519.371,964.6501,7328.469,280.4497,654.8432,319.9509,376.2435,115.0695,623.2268,299.53,880.1679,148.1608,134.7207,248.4802,623.8705,142.0234,86.39766999999999,193.0994,137.7418,74.83876,1178.5919999999999,82.18191999999999,97.00673,36.0938,71.56988,69.15313,168626.9,1154.235,42.339909999999996,96.0743,151.1836,104.2584,125.1223,67.04385,39.025240000000004,956.1174,91261.48,144.2471,17.01096,54216.3,2787.723,3378.901,510.3492,148.1518,31501.13,2044.139,8565.529,1015.842,561.4587,11.0071,5.002575,7.003863000000001,3.000644,2.000644,3.001288,13.008389999999999,3.001932,4.0651150000000005,113.3965,2.794466,215
1834,44843.8363,1834.0008,1835.0,3125.587,86527.87,6069.303000000001,6194.991999999999,26578090.0,4164318.0,24733.81,101021.3,46326960.0,1004.095,53245.5,30553.92,351.9637,289321.6,5985.437,14973.84,699.3531,3536868.0,1237.464,1974.0410000000002,7806.098000000001,10845.64,1996.971,776.2454,3022.188,135.7544,6686.5380000000005,337.1131,757.8837,209.2417,40.06447,4488.765,958.1789,7373.255999999999,277.3358,618.2201,275.2819,389.3137,171.2979,630.2983,300.9659,954.7169,236.8583,134.7208,256.147,624.6423,110.4958,90.88309,199.8464,167.3589,78.77748000000001,1245.056,84.04092,91.12793,52.361309999999996,91.40902,74.43703000000001,166023.6,1197.4089999999999,70.04556,98.0716,139.1603,87.05334,141.2264,66.19933,36.023379999999996,952.1575,91179.92,174.1614,11.00708,67463.81,3069.2,4190.971,619.1492,204.0513,40048.09,2291.85,10604.49,1157.022,676.6359,12.00773,7.003863000000001,4.001932,7.003863000000001,8.004507,9.005152,9.005811,5.001932,7.003863000000001,113.2517,2.794466,215
1835,44843.8363,1835.0008,1836.0,3434.41,80276.7,5425.535,5518.295999999999,27005470.0,4227527.0,27395.36,103199.9,47184510.0,857.3135,53862.96,29596.9,376.9092,292027.7,5676.5109999999995,14538.42,742.2946,3623338.0,1400.489,1968.255,7984.655,10621.36,2185.144,824.2574,2810.353,110.9216,7021.727,371.2311,692.4733,147.7643,32.843270000000004,4344.417,930.9377,7252.130999999999,302.1393,629.1285,270.8637,280.6382,182.2062,630.3005,344.9707,905.6003,200.0031,126.9485,274.4831,701.5002,112.0953,109.3713,208.9538,107.4919,72.86899,1225.516,72.62576,96.60938,50.90232,85.04594,72.1107,166603.1,1169.871,75.9873,107.0739,124.1181,111.3171,120.0812,58.03762,34.02202,985.96,90377.15,174.235,16.0103,73643.07,3249.9990000000003,4419.064,631.5433,232.3969,44767.82,2451.3089999999997,11864.24,1327.2320000000002,758.4191,42.84015,22.0142,21.013560000000002,8.004507,33.0213,17.01095,14.008370000000001,8.004522999999999,3.001288,113.3173,2.795228,215
1836,44843.8364,1836.0008,1837.0,3924.315,81936.15,5179.745,5736.701,27095160.0,4240012.0,27527.51,104373.7,45693920.0,929.8076,52647.56,32076.9,430.2565,289697.0,5898.593000000001,14702.78,706.9286,3426427.0,1283.59,2034.904,7946.581999999999,10691.06,2156.926,824.3885,3019.515,139.4074,6963.321999999999,321.8768,588.5009,137.0708,23.459629999999997,4337.485,985.4108,7129.3859999999995,277.4584,631.5956,274.5248,411.5633,175.1985,675.6193,333.2975,951.2239,196.9659,144.7603,245.0203,645.749,121.4929,107.2305,168.8785,150.0846,47.26635,1239.129,107.0276,96.63903,54.106669999999994,71.93299,58.15405,166513.5,1180.547,77.05025,76.5499,152.1375,98.21583000000001,120.2214,61.110130000000005,42.4259,1026.694,90623.79,160.1853,13.00842,75150.3,3223.489,4715.927,652.1565,204.1853,45569.86,2348.79,12053.07,1377.0639999999999,771.4392,121.0971,50.03263,35.0227,18.01164,88.40154,37.02394,48.03109,23.014860000000002,12.00773,113.3328,2.7948470000000003,215
1909,44843.8372,1909.0009,1910.0,3252.1440000000002,90025.76,4577.11,6796.329000000001,27139320.0,4300414.0,25569.87,100642.7,45037040.0,2157.621,57853.95,33634.31,2791.7340000000004,467571.2,8137.7480000000005,19011.83,1000.497,3690598.0,1088.593,1581.963,7442.5509999999995,12498.45,6616.903,223.6535,3820.357,179.6322,67243.12,704.6204,719.9653,234.8817,450.686,15888.38,1203.657,12242.0,351.8391,664.3938,399.4886,1934.501,156.3379,2405.403,317.485,969.637,193.0338,144.8821,10860.33,619.8564,101.6877,73.54647,143.3151,154.9541,88.34765,1150.45,72.86477,217.6283,68.35624,74.93015,70.3028,166819.3,1216.778,50.8925,96.06678000000001,65.04244,46.80387,65.04227,15.009670000000002,3.001932,1501.695,89234.66,173.45,4.001288,798.1513,127.1053,120.0628,29.01887,14.00901,456.7783,90.05884,169.096,50.032509999999995,34.02196,15.00906,5.7843290000000005,10.00644,3.001288,8.004522999999999,8.004507,6.003863,5.002576,5.002576,113.3605,2.788362,216
1910,44843.8372,1910.0009,1911.0,4256.082,85506.31,5913.312,5207.707,27390890.0,4283324.0,25640.21,104860.8,45688990.0,2039.7779999999998,58295.76,31998.11,3021.09,453813.4,8112.531,17903.84,1106.93,3633436.0,933.3467,1539.7910000000002,7309.275,12331.92,6125.025,343.4656,3893.6740000000004,273.5726,69649.66,766.6766,704.1657,229.1694,365.9915,16947.22,1177.806,16981.87,603.6086,767.1006,280.889,2162.458,230.1882,2871.262,303.5191,845.3932,175.1534,132.0695,10866.9,641.8841,104.0455,120.732,183.209,138.7512,47.26635,1217.507,55.41799,244.0347,41.889179999999996,59.955740000000006,54.66457,161476.3,1185.825,43.997279999999996,97.07854,58.037690000000005,43.02452,86.05613000000001,19.01227,4.001932,1469.412,85114.59,178.2271,7.0038800000000005,596.2922,131.1004,82.89763,23.014870000000002,13.00837,364.5892,79.80185999999999,168.1504,48.03115,30.019370000000002,10.00581,8.004507,4.002575,2.001288,14.00903,3.000644,5.7296059999999995,3.001288,5.002592,113.2812,2.789125,216
1911,44843.8372,1911.0009,1912.0,3932.961,85959.25,4898.857,6293.036,27402380.0,4318232.0,26788.19,99620.38,43864780.0,1660.918,59580.77,33282.42,2770.823,445011.8,8251.846,17506.56,948.3002,3464563.0,1125.587,1631.925,7641.416,12227.52,6343.291,420.847,3445.3940000000002,244.6274,69955.12,640.2963,882.3064,188.5156,400.8684,16651.06,1287.5819999999999,19661.69,544.906,727.1022,389.183,2072.151,166.4982,2701.8109999999997,309.5681,873.5518,191.5691,173.2105,11348.77,557.9756,95.2035,94.80779,138.8386,180.1223,72.39986999999999,1200.053,68.84519,293.4074,36.65287,61.442609999999995,70.94624,159914.7,1165.038,56.036359999999995,85.0557,51.033120000000004,46.029140000000005,76.04601,36.02335,6.00322,1513.025,85537.72,159.3797,5.002576,437.739,105.8579,49.03181,16.01032,7.0038800000000005,229.806,77.05029,106.0733,34.02196,22.0142,9.005151,6.003863,7.003863000000001,2.0,6.003879,3.001288,5.002576,3.001288,10.00644,113.6069,2.791795,216
1912,44843.8372,1912.0009,1913.0,4669.759,86855.7,5107.753,5829.48,26991000.0,4319142.0,24780.72,106765.2,45260840.0,1896.335,56137.64,33990.19,3010.76,442856.3,7804.669,17750.43,898.9857,3518406.0,1162.625,1546.6570000000002,7022.686,12452.7,6382.177,482.9433,3391.377,201.1487,70026.4,569.0454,753.3215,204.2415,365.534,17212.16,1239.34,21040.14,538.0202,715.4617,381.4164,2278.665,172.0449,2821.881,333.2321,915.9186,184.7408,149.9333,11358.9,692.6653,125.0299,116.8312,159.6393,161.2091,78.66994,1210.907,66.89206999999999,217.635,26.18062,51.935829999999996,70.13911,165455.8,1264.742,58.037769999999995,79.19708,63.04128000000001,56.03646,83.32794,44.02851,5.0032190000000005,1478.639,88060.27,166.298,6.003863,566.7563,117.0912,92.81036,20.01288,13.00844,327.6004,81.05286,127.1012,48.06237,21.01354,10.00579,3.001288,7.769338,5.0032190000000005,4.001932,3.000644,4.001288,3.001288,0.0,113.3193,2.79294,216
1913,44843.8373,1913.0009,1914.0,3769.5820000000003,87002.2,5896.795999999999,5946.584,26536110.0,4344080.0,24649.53,103323.7,47302140.0,1469.0179999999998,56650.63,32521.59,2818.781,443231.3,7980.358,17400.31,967.456,3727182.0,1156.131,1776.454,7598.76,11753.14,6385.266,484.2281,3619.735,201.9557,68937.12,751.6555,769.9023,188.9348,340.3348,17062.91,1167.825,21872.91,565.2213,670.1404,366.8252,2356.3779999999997,218.1936,2754.612,365.2925,905.4957,208.9327,186.0724,11407.48,672.2421,129.9308,105.8682,153.3428,151.1082,84.00879,1308.797,72.4764,255.3365,39.88453,51.86557,67.45853000000001,165558.3,1185.864,56.0364,95.06229,66.04308,48.874990000000004,113.0775,39.025459999999995,8.004507,1590.372,89308.72,159.1926,5.550446,1027.009,221.5326,117.7011,29.01884,14.016860000000001,606.5589,132.1191,238.3966,52.03396,30.1367,9.005152,4.001932,9.004522999999999,3.001288,3.001288,3.001288,5.0019480000000005,1.0,2.915295,113.3985,2.792177,216
1914,44843.8373,1914.0009,1915.0,3243.683,81692.2,5442.766,6357.888000000001,26927630.0,4348709.0,25577.19,104293.8,46448210.0,1700.7020000000002,56931.32,32773.86,2645.236,444209.4,7271.307,17067.11,1075.238,3547848.0,1316.3570000000002,1889.999,7599.608,11962.23,6289.945,519.5573,3109.657,194.1296,68464.21,785.0441,757.9658,223.4579,399.941,17468.65,1254.1960000000001,21960.14,580.257,707.1095,468.6115,2206.617,199.5393,2809.522,305.8804,927.1448,161.722,161.9652,11190.75,676.7943,109.1988,106.5745,163.7185,149.9204,74.94626,1267.945,76.19429000000001,290.3181,68.06989,88.4125,74.43694,165225.0,1161.048,60.038940000000004,83.25008000000001,59.45701999999999,64.03806,95.85557,57.03706,8.005151,1552.531,88102.2,167.2155,7.0038800000000005,1907.9,314.5813,227.0143,48.0311,17.02661,1014.069,211.261,387.0432,82.0265,33.138659999999994,8.005151,4.001932,4.001932,3.001288,3.001932,5.00322,5.808425,4.001288,2.001288,113.2057,2.792177,216
1915,44843.8373,1915.0009,1916.0,3188.947,85388.36,5058.481,6965.496999999999,26879080.0,4317912.0,26125.54,100226.7,45724880.0,1709.5620000000001,58960.55,32628.36,2518.16,439559.4,7490.9169999999995,15825.83,782.0158,3533235.0,1246.684,1896.9270000000001,7691.066,11836.52,5789.299,567.7003,2822.847,248.0569,67045.91,739.496,787.2373,244.1129,343.2419,17085.1,1196.44,21901.02,583.9686,657.0366,449.6424,2503.658,233.5566,2736.52,332.9961,1025.522,179.2365,129.9849,11277.51,665.0915,89.93209,108.4291,195.5431,162.0977,68.9302,1224.042,87.55716,241.1422,59.3429,82.42303000000001,62.80613,165829.8,1141.004,55.035790000000006,80.05252,72.04694,49.02407,95.06206999999999,48.414229999999996,11.00708,1452.3020000000001,88884.03,175.2324,3.001288,2778.691,397.1833,293.111,60.98485,29.018720000000002,1461.899,227.0498,529.0464,99.11176,54.160230000000006,14.008370000000001,3.001288,3.001288,6.003863,12.0071,3.001288,6.003236,3.000644,4.002575,113.1574,2.792177,216
1916,44843.8373,1916.0009,1917.0,3007.5170000000003,79637.72,5386.944,6725.201999999999,26894570.0,4312922.0,26598.23,104094.9,47082500.0,1686.171,56509.11,32880.99,2820.047,446282.6,7662.361999999999,15485.34,938.1194,3555490.0,1054.444,1514.756,7504.973000000001,12416.21,5679.1230000000005,689.7253,2533.973,246.3669,68014.54,686.5943,776.1708,172.9293,441.1324,16729.2,1332.412,21845.44,651.1947,731.7596,452.1475,2380.396,250.2133,2709.812,298.7569,933.2141,178.5698,141.5532,10935.98,754.0456,126.763,126.7565,153.3583,148.0755,63.99881,1216.952,81.7264,281.8193,53.58171,67.43204,72.46526999999999,164749.1,1214.011,66.23071,77.05029,58.03774,40.018809999999995,93.06102,51.03303,10.00645,1449.12,88773.07,165.0435,10.00644,3479.551,493.6419,315.9519,58.03762,32.03634,1856.139,282.5912,601.7708,115.0862,75.08017,15.00901,9.005811,10.00644,2.0,10.00579,2.000644,12.00708,2.0,2.0,113.6069,2.791795,216
1917,44843.8373,1917.0009,1918.0,2953.925,82695.66,5707.161,5296.137,27004260.0,4371874.0,27121.22,105076.7,46723260.0,1656.567,56980.3,33002.29,2737.6,441488.8,6786.415,14748.65,1018.618,3598009.0,1139.4080000000001,1644.745,7265.428000000001,12151.17,5968.709,542.9052,2651.39,221.8442,66415.9,697.4476,885.4426,189.3137,380.0863,16769.84,1377.964,22024.04,589.3965,726.2412,488.5282,2215.916,277.7604,2865.552,328.2549,907.356,177.6645,150.2668,11035.5,694.29,140.1198,103.8415,140.9674,178.7222,70.89959,1249.826,82.18167,268.598,43.63449,78.41383,68.89452,164347.6,1185.599,49.82922,81.95985999999999,77.05041,41.56178,110.3135,46.0299,11.00644,1467.4520000000002,87698.7,155.2911,5.002575,3769.847,536.3298,351.8308,71.04633000000001,35.02272,1999.28,330.7682,659.1922,155.2485,75.07271999999999,34.02138,17.01095,10.00644,10.00646,22.0142,2.000644,14.85984,4.001288,3.001288,113.3985,2.792177,216
1918,44843.8373,1918.0009,1919.0,3214.362,78437.64,4629.741,6730.254,27165180.0,4362120.0,26681.02,102027.6,44015430.0,1373.317,56998.69,32438.61,2843.2659999999996,446836.0,7214.479,14781.73,1005.683,3476146.0,1208.295,1865.477,8231.358,12550.56,5796.155,528.1974,2645.888,222.6149,67517.96,618.9896,729.0505,224.1876,342.0745,16809.7,1354.624,21349.71,578.7593,664.0969,434.7411,2500.272,263.1842,2707.349,338.8573,983.0726,215.3314,165.8115,10694.7,735.2075,108.963,120.1321,190.9464,128.065,66.96077,1258.454,68.15366,260.1024,48.87057,64.43999000000001,62.80217,165576.5,1164.961,67.82535,75.04909,93.40479,40.02599,126.1008,55.035790000000006,12.00773,1472.745,88846.05,162.1391,6.003863,4093.027,551.2417,346.8134,71.84356,33.02138,2108.486,351.6846,755.306,132.1194,80.05214000000001,125.1002,31.02014,22.0142,7.004507,64.04115999999999,25.01611,30.0194,14.00903,9.005811,113.2848,2.791414,216
1919,44843.8373,1919.0009,1920.0,3734.923,81160.15,5672.134,5559.201999999999,26635470.0,4457118.0,27034.44,103676.1,47883080.0,1115.387,57541.95,32292.52,2639.428,436304.5,7077.298000000001,14574.93,785.7281,3561819.0,1334.3270000000002,1943.319,7484.297,12341.08,5564.898,548.5427,2633.745,224.5529,64988.05,731.343,693.545,176.9168,393.4275,17027.39,1339.342,21685.79,602.4593,706.649,405.1111,2381.3070000000002,265.7491,2880.008,268.7591,869.3608,198.6256,164.4446,11323.72,686.1329,105.6287,126.0434,173.5348,168.0933,73.48495,1193.882,87.91553,280.4276,44.60257,62.9414,66.29549,163907.9,1231.9,59.038340000000005,97.06215999999999,120.7491,54.03511999999999,111.9123,55.03566,10.00644,1460.96,87680.69,158.2773,13.00837,4187.919,597.3745,407.6736,60.00779,44.02851,2183.384,368.0084,741.1255,135.1322,84.0547,394.1444,116.0868,72.78165,25.01618,252.2381,74.04409,96.0663,39.02519,26.01681,113.6069,2.791795,216
1983,44843.8381,1983.0009,1984.0,4454.420999999999,88698.73,5157.238,5516.1759999999995,27340400.0,4354724.0,25064.37,100568.6,43673430.0,393.3114,57411.88,33336.15,187.899,462001.9,9365.122,24628.2,1058.688,3591747.0,916.9841,1662.879,7051.734,10251.62,834.8922,132.3831,1007.2689999999999,92.74739,882.2156,383.3455,1063.073,302.363,18.764570000000003,3562.035,399.5457,621.6889,66.40009,541.3552,95.15788,205.2066,129.5502,133.3188,242.7876,819.9023,176.5874,87.5181,94.57245,567.5734,84.59354,110.0184,141.3238,102.0517,37.4192,1205.079,53.51386,58.42896999999999,56.4179,62.26795,34.89223,171822.9,1196.693,60.039080000000006,79.92739,108.4101,43.024409999999996,33.146440000000005,8.098977,5.0032190000000005,1529.989,93210.23,156.1342,23.59336,69.04484000000001,24.7347,18.01161,10.00644,6.0038800000000005,36.67995,19.74713,25.01611,11.0071,3.001932,1151.623,243.4408,187.2356,55.6915,754.7173,160.6975,257.4802,84.05471999999999,39.025240000000004,113.4755,2.788743,                      Jar_BLK_18
1984,44843.8381,1984.0009,1985.0,3335.539,83301.8,4721.887,6265.965999999999,27218420.0,4427203.0,26862.29,101488.2,45190820.0,257.9191,54693.24,33675.47,319.976,450250.5,9129.655,24175.9,1168.5539999999999,3657055.0,1169.03,1910.0870000000002,7140.355,10174.77,781.2725,48.29611,1013.015,89.04545999999999,706.7607,352.089,1176.047,313.3545,18.76758,3580.789,416.3796,895.7828,70.30591,386.1171,84.19103,231.2649,141.3662,194.4636,285.681,860.8961,167.172,105.6354,71.68732,584.2944,103.4725,134.1032,156.7566,125.8688,74.93858,1154.826,80.0244,66.83185999999999,32.80076,56.26189,50.01222,165261.2,1195.0910000000001,64.04176,76.34331999999999,90.06255,34.022040000000004,32.020720000000004,12.007760000000001,6.003236,1458.608,89047.33,170.2098,14.00903,122.8607,41.652029999999996,24.703429999999997,9.005811999999999,10.00645,55.03224,23.03051,39.02527,13.0084,10.00645,633.8813,156.175,125.2637,24.0155,460.6326,133.1126,174.0255,50.673559999999995,28.01806,113.4135,2.790269,                      Jar_BLK_18
1985,44843.8381,1985.0009,1986.0,3285.187,91915.47,5073.848,6151.838000000001,27126860.0,4417905.0,25244.84,101800.0,45933920.0,277.7579,57013.53,33351.02,183.5185,445502.3,9440.6,23485.78,1003.9639999999999,3638466.0,1295.144,1838.8339999999998,7990.828,9464.114,629.5402,68.99428,855.1638,111.7044,712.5076,316.7754,1111.583,253.5548,46.91896,3703.703,408.1376,1048.59,78.11789,437.1734,102.4075,175.6607,122.5172,206.0402,256.9771,934.2151,158.0813,75.13263,86.6737,652.3228,84.07160999999999,110.0203,147.1349,123.8987,61.18316,1288.25,77.12765999999999,50.857659999999996,41.88913,61.44263,53.695269999999994,163454.6,1166.047,69.04491,87.36993000000001,76.34605,34.02203,24.014860000000002,10.00646,2.0,1492.306,88433.91,148.987,10.00515,78.04739000000001,24.0155,18.01166,6.003863,4.002575,55.00439,20.01291,35.02265,12.00773,1.906834,374.0596,99.2835,85.05561,28.01803,257.369,83.05416,121.0864,33.02128,14.008389999999999,113.3825,2.791032,                      Jar_BLK_18
1986,44843.8381,1986.0009,1987.0,3250.211,92057.98,4484.349,4603.957,27197000.0,4476170.0,21793.22,108675.0,45525150.0,365.4495,55046.93,33279.13,234.6679,441421.1,9069.818000000001,23282.79,842.3133,3510469.0,1334.0,1817.246,7766.213000000001,10622.85,725.262,68.99439,822.9789,109.4682,546.8344,341.2473,1123.123,223.6525,37.53524,3813.68,332.4005,1249.388,124.9719,508.4248,109.6773,228.1203,118.64,216.8511,316.1323,973.3028,182.8024,90.02945,91.46316,648.0094,81.69651,113.3932,143.339,151.7183,78.77773,1131.37,74.53694,51.81428,28.144140000000004,56.22083000000001,46.52319,166741.9,1186.697,67.20783,83.37134,67.33230999999999,42.02722,49.03168,18.01096,5.0032190000000005,1521.6689999999999,90485.8,180.0318,4.001932,83.05421,23.01484,32.02065,9.005794999999999,4.002575,51.03175,24.01547,18.01162,12.007760000000001,6.0038800000000005,225.4931,73.04735,54.0351,13.26636,145.5754,47.45264,70.04561,25.6181,13.00837,113.4634,2.791414,                      Jar_BLK_18
1987,44843.8381,1987.0009,1988.0,3085.361,80047.1,4650.101,6360.085999999999,26859770.0,4431760.0,26562.94,105855.3,44988700.0,138.8785,57575.31,33820.2,326.967,441740.3,9490.372,22222.08,863.4285,3606036.0,1310.83,1925.638,7515.576,9760.9,594.6857,68.99428,923.1334,146.807,626.3259,323.2024,1024.732,238.5206,28.15137,3900.656,332.0531,1204.347,105.4594,538.987,94.99235999999999,231.1432,81.67809,178.7699,277.9749,926.1812,193.0137,69.95089,74.15929,619.3408,77.60444,132.9761,158.1329,146.9207,89.73248000000001,1215.5439999999999,100.9655,75.34501,19.19906,76.42867,48.84917,167094.5,1191.036,72.96931,104.4266,47.30422,40.47929,34.02135,16.0103,3.001932,1529.516,89066.85,171.0968,11.00708,136.1219,43.027879999999996,46.02989,9.005794999999999,7.004523,104.0681,29.0188,40.02598,13.00837,10.00645,114.0891,39.02531,29.01874,11.00708,78.05064,32.02065,43.02779,12.00773,10.00581,113.462,2.791032,                      Jar_BLK_18
1988,44843.8381,1988.0009,1989.0,3925.164,83049.7,5199.787,6446.91,26808180.0,4429946.0,27392.65,103302.3,48197260.0,246.797,57590.14,32734.55,277.3606,441747.7,9488.273000000001,23025.09,958.7439,3540912.0,1182.343,1790.17,7777.153,10756.81,626.8932,83.74545,869.0901,89.04545999999999,621.606,294.3936,1049.437,242.8117,18.76758,4013.8140000000003,379.0827,1280.588,83.78715,471.4171,103.0292,179.2368,81.67809,186.4919,248.3074,795.1773,186.3885,92.57986,107.4921,619.1103,97.52769,107.2456,165.0637,150.9284,78.77072,1209.2089999999998,72.62594,61.27646,31.416729999999998,50.95237,52.49284,166275.6,1221.042,57.037130000000005,76.03408,42.027229999999996,26.01616,27.01744,12.00773,4.001288,1541.8210000000001,89755.22,142.0258,7.003863000000001,277.3796,80.05196,63.04091,22.0142,9.005827,136.1367,56.7166,72.04671,18.011,12.00774,76.13551,26.01684,28.0181,5.292468,42.02724,21.24025,30.0194,9.005794999999999,5.0032190000000005,113.3982,2.791414,                      Jar_BLK_18
1989,44843.8381,1989.0009,1990.0,3573.97,84656.68,5673.071,7292.65,26450860.0,4461150.0,27540.62,103221.5,46186590.0,158.7186,56133.04,33001.52,220.7893,436929.7,8976.113000000001,21546.1,996.6973,3543118.0,1281.715,1820.211,7842.590999999999,9960.888,625.7281,82.79335999999999,685.2018,76.32454,555.712,346.3849,964.413,203.5492,9.383792,3962.113,396.7203,1387.886,105.459,509.9224,98.83251,205.9764,91.10271,180.3964,234.2197,942.1827,197.3759,85.49415,103.8809,629.1416,98.87479,108.4541,160.2469,131.6922,61.052440000000004,1129.654,66.89109,50.76941,32.09852,72.65878000000001,55.96398000000001,166153.2,1170.4660000000001,46.23312,93.42065,48.28914,34.452009999999994,28.0181,19.01162,6.003863,1507.3210000000001,89690.03,157.2052,3.001288,437.6325,89.61316,62.0404,12.0071,18.011589999999998,212.447,78.70746,97.06326,23.01484,19.01164,39.02523,10.44422,20.01291,6.002575,39.02458,12.00774,20.51322,10.00581,3.000644,113.3156,2.789888,                      Jar_BLK_18
