,AbsTime,RelTime,Cycle,m15.010 (B_m15.010) (Corr),m15.973 (B_m15.973) (Corr),m16.982 (B_m16.982) (Corr),m17.009 (B_m17.009) (Corr),m18.018 (B_m18.018) (Corr),m18.886 (B_m18.886) (Corr),m18.940 (B_m18.940) (Corr),m19.016 (B_m19.016) (Corr),m19.454 (B_m19.454) (Corr),m19.737 (B_m19.737) (Corr),m20.009 (B_m20.009) (Corr),m21.008 (B_m21.008) (Corr),m26.999 (B_m26.999) (Corr),m27.988 (B_m27.988) (Corr),m28.991 (B_m28.991) (Corr),m29.975 (B_m29.975) (Corr),m30.989 (B_m30.989) (Corr),m31.976 (B_m31.976) (Corr),m32.973 (B_m32.973) (Corr),m33.005 (B_m33.005) (Corr),m33.968 (B_m33.968) (Corr),m36.641 (B_m36.641) (Corr),m36.917 (B_m36.917) (Corr),m37.017 (B_m37.017) (Corr),m37.663 (B_m37.663) (Corr),m37.752 (B_m37.752) (Corr),m38.004 (B_m38.004) (Corr),m39.002 (B_m39.002) (Corr),m41.007 (B_m41.007) (Corr),m42.002 (B_m42.002) (Corr),m43.016 (B_m43.016) (Corr),m43.975 (B_m43.975) (Corr),m45.002 (B_m45.002) (Corr),m45.962 (B_m45.962) (Corr),m47.035 (B_m47.035) (Corr),m48.022 (B_m48.022) (Corr),m48.979 (B_m48.979) (Corr),m49.978 (B_m49.978) (Corr),m50.999 (B_m50.999) (Corr),m53.014 (B_m53.014) (Corr),m55.014 (B_m55.014) (Corr),m57.037 (B_m57.037) (Corr),m59.023 (B_m59.023) (Corr),m60.023 (B_m60.023) (Corr),m61.011 (B_m61.011) (Corr),m62.003 (B_m62.003) (Corr),m63.002 (B_m63.002) (Corr),m65.030 (B_m65.030) (Corr),m69.041 (B_m69.041) (Corr),m71.048 (B_m71.048) (Corr),m73.032 (B_m73.032) (Corr),m74.027 (B_m74.027) (Corr),m75.019 (B_m75.019) (Corr),m77.010 (B_m77.010) (Corr),m78.017 (B_m78.017) (Corr),m79.022 (B_m79.022) (Corr),m81.017 (B_m81.017) (Corr),m83.059 (B_m83.059) (Corr),m85.058 (B_m85.058) (Corr),m87.031 (B_m87.031) (Corr),m88.048 (B_m88.048) (Corr),m89.035 (B_m89.035) (Corr),m90.925 (B_m90.925) (Corr),m91.020 (B_m91.020) (Corr),m93.013 (B_m93.013) (Corr),m94.016 (B_m94.016) (Corr),m95.027 (B_m95.027) (Corr),m96.029 (B_m96.029) (Corr),m97.057 (B_m97.057) (Corr),m101.057 (B_m101.057) (Corr),m103.045 (B_m103.045) (Corr),m105.032 (B_m105.032) (Corr),m107.032 (B_m107.032) (Corr),m109.059 (B_m109.059) (Corr),m111.078 (B_m111.078) (Corr),m117.060 (B_m117.060) (Corr),m125.093 (B_m125.093) (Corr),m143.113 (B_m143.113) (Corr),m149.027 (B_m149.027) (Corr),m151.034 (B_m151.034) (Corr),m203.960 (B_m203.960) (Corr),m204.933 (B_m204.933) (Corr),m205.922 (B_m205.922) (Corr),m207.005 (B_m207.005) (Corr),m217.909 (B_m217.909) (Corr),m223.046 (B_m223.046) (Corr),m224.050 (B_m224.050) (Corr),m225.026 (B_m225.026) (Corr),m228.995 (B_m228.995) (Corr),m266.983 (B_m266.983) (Corr),m268.971 (B_m268.971) (Corr),m281.054 (B_m281.054) (Corr),m282.058 (B_m282.058) (Corr),m283.028 (B_m283.028) (Corr),m285.015 (B_m285.015) (Corr),m286.988 (B_m286.988) (Corr),m297.068 (B_m297.068) (Corr),m299.047 (B_m299.047) (Corr),m329.812 (B_m329.812) (Corr),m330.846 (B_m330.846) (Corr),m331.860 (B_m331.860) (Corr),m341.026 (B_m341.026) (Corr),m342.022 (B_m342.022) (Corr),m343.009 (B_m343.009) (Corr),m355.131 (B_m355.131) (Corr),m356.143 (B_m356.143) (Corr),m357.094 (B_m357.094) (Corr),m358.080 (B_m358.080) (Corr),m359.040 (B_m359.040) (Corr),m360.035 (B_m360.035) (Corr),m371.127 (B_m371.127) (Corr),m372.127 (B_m372.127) (Corr),m373.088 (B_m373.088) (Corr),m374.079 (B_m374.079) (Corr),m375.072 (B_m375.072) (Corr),m376.054 (B_m376.054) (Corr),m429.097 (B_m429.097) (Corr),m430.093 (B_m430.093) (Corr),m431.089 (B_m431.089) (Corr),m432.081 (B_m432.081) (Corr),m433.068 (B_m433.068) (Corr),m445.114 (B_m445.114) (Corr),m446.115 (B_m446.115) (Corr),m447.099 (B_m447.099) (Corr),m448.096 (B_m448.096) (Corr),m449.089 (B_m449.089) (Corr),E/N_Act [Td],p-Drift_Act [mbar],group_id
427,44843.7564,427.0002,428.0,6092.2080000000005,316.3935,1093.643,3773.663,85659.66,5834.451999999999,4745.130999999999,26974050.0,4518550.0,25928.05,106087.4,44923300.0,2727.1040000000003,246.9713,56747.18,31481.4,664.917,350635.2,9805.506,27754.77,1010.7339999999999,248.9569,261.6264,3461517.0,2510.732,1179.6019999999999,7921.909000000001,13135.87,6508.724,770.8832,7509.786,184.5018,10215.43,537.2965,497.6849,5.484323000000001,355.9119,46.2873,398.3809,85.97207,5657.107,2170.5229999999997,14418.75,514.0812,1426.529,156.5645,421.1773,35.13998,1482.215,351.0622,1174.983,171.8249,821.7544,970.8964,195.7785,116.2625,318.2518,1163.72,212.6005,193.7786,331.7296,170.3343,145.138,290.7859,279.9613,114.2259,2504.049,116.9849,244.982,131.5606,106.467,56.27834,173.4171,180.5112,134.6676,57.71456,161.1233,182.8202,167.9067,56.328590000000005,171584.4,1261.958,58.709959999999995,120.4474,88.81577,534.8086,96.0667,204.091,17.01096,67.88797,24.01547,277.5953,60.07023,135.1105,49.03175,32.0207,114.0893,83.63284,1200.7930000000001,94604.35,178.9765,78.05082,25.46959,28.018079999999998,40692.68,2492.19,2746.3459999999995,386.4956,168.0509,43.37177,22208.46,1721.007,6284.357,763.6853,396.3027,81.81905,13050.65,1367.8310000000001,1136.54,208.0917,69.04482,8598.692,1041.01,2195.647,395.523,182.1351,113.2981,2.7933209999999997,148
428,44843.7565,428.0002,429.0,5651.603,648.8013,1084.035,3067.448,85380.67,5281.874,5808.534000000001,27166680.0,4637310.0,25494.78,102416.1,47403360.0,2593.371,282.253,56823.94,31509.98,575.629,345418.1,8932.376,26776.81,844.595,180.6773,274.059,3440930.0,2715.571,1137.583,7738.892,13059.19,6094.363,715.4255,7367.135,169.3707,10206.6,507.6911,523.3671,28.64273,265.5855,20.573610000000002,318.3379,128.1656,5692.736,2188.026,14343.78,588.9984,1555.09,205.5603,384.8084,22.62132,1714.838,328.3033,1123.624,176.1709,763.3004,926.481,228.8699,173.0111,294.8763,1128.49,210.0849,214.0543,267.819,190.2356,128.0838,287.1284,256.9781,112.6254,2491.145,150.4158,279.9265,139.4525,131.502,64.80545,150.0579,230.0737,127.4043,61.44347,160.37,236.1032,160.5799,59.471959999999996,170767.6,1347.493,76.04968000000001,144.1712,99.06885,536.4866,99.07983,168.5988,11.00644,89.05845,28.018079999999998,282.7285,67.04356,143.261,84.05462,35.02263,107.4874,81.70961,1257.14,94041.39,157.2021,83.94527,28.01807,19.01227,65121.12,3049.7290000000003,4179.460999999999,582.5889,244.9447,54.035030000000006,37513.96,2176.0660000000003,10091.36,1172.192,623.2585,106.8432,10062.1,1183.9,939.3951,178.6804,74.57172,6537.265,898.0933,1837.158,366.4734,165.1846,113.5568,2.7940840000000002,148
488,44843.7571,488.0002,489.0,1000.645,417.0992,1226.055,4123.34,83476.67,6603.348000000001,5461.865,26625200.0,4536613.0,28589.32,104841.8,44472860.0,1231.546,235.1183,61243.15,35061.72,2709.4629999999997,506286.9,5165.0,3247.3759999999997,1041.664,228.6176,110.7484,3822082.0,1824.693,1035.123,6979.041,11172.0,4613.066,1231.377,2467.585,260.8045,75027.4,908.1247,501.3306,65.38349000000001,446.8975,51.41595,44.83696,326.695,12055.23,1459.1979999999999,30022.31,847.6008,1372.4129999999998,130.8107,519.9866,38.654090000000004,2015.376,289.9156,3985.364,265.0984,860.7119,991.9239,260.5693,118.9447,243.5933,6287.946,195.7434,873.381,337.8262,141.388,134.2048,254.4184,292.2931,84.68434,2350.364,115.0594,267.6828,733.3396,123.921,69.92152,97.81581,107.5823,81.32731,49.33745,44.22582,41.022,168.2211,57.478159999999995,166692.0,1252.646,64.0418,158.4952,79.33308000000001,871.551,138.1527,296.6211,15.009689999999999,17.01098,7.0038800000000005,249.4706,65.22991,99.7487,11.00708,8.005151,95.0583,79.03582,1660.6329999999998,90231.7,155.1863,99.06494,33.02135,46.16263,163.5311,46.43633,64.04163,22.0142,33.0213,13.00837,68.04433,22.01362,42.02714,8.005151,12.00773,6.00322,29584.37,2246.931,2191.343,431.4882,139.1203,18018.96,1700.641,4331.512,705.7582,380.0239,113.7072,2.788362,149
489,44843.7572,489.0002,490.0,1169.703,583.7116,1304.881,2806.8559999999998,84857.97,4166.394,6190.651,26997070.0,4666594.0,26814.96,104690.1,46810170.0,789.2489,194.0488,60342.01,33494.37,2466.856,481825.8,5472.416,5015.81,1062.218,143.6436,221.0148,3632480.0,2185.5789999999997,1036.132,7493.004,11662.41,4426.897,1339.299,2780.086,325.463,73144.99,916.7982,539.4349,16.45306,415.0417,41.14747,94.65605,284.0098,12555.38,1722.5929999999998,31255.71,907.8248,1362.4360000000001,127.0733,462.2677,45.3182,2041.146,348.1206,3807.3559999999998,225.2323,777.1895,1058.722,245.651,146.0836,202.9509,6215.021,239.5297,769.5771,328.1691,140.1413,146.8064,265.7675,278.2943,85.96989,2180.0370000000003,128.8105,283.607,735.6075,123.5801,66.51066999999999,150.0638,112.5866,106.6924,53.95049,42.305820000000004,42.256809999999994,175.7215,62.919380000000004,165146.4,1224.2839999999999,81.26413000000001,168.2238,88.93328000000001,906.8451,139.1571,299.442,17.011,13.00837,9.005794999999999,263.5511,61.60273000000001,79.05148,25.01615,7.004507,148.7567,78.09447,1634.394,90706.33,182.5068,138.1343,39.463,30.54314,517.8721,114.0967,107.097,31.12165,51.03315,18.011589999999998,243.0627,51.032959999999996,110.0796,53.03442,21.01354,12.00773,30916.19,2251.139,2266.71,410.7903,149.1591,19362.31,1726.1660000000002,4475.909000000001,732.7675,390.158,113.6761,2.789125,149
490,44843.7572,490.0002,491.0,2372.97,806.2062,1457.0020000000002,3701.9970000000003,82115.04,5080.907,7655.482,26746040.0,4662616.0,24875.04,110376.1,42924640.0,1338.124,374.11,60492.5,33756.87,2276.388,477186.2,6277.839,10308.62,937.621,152.6216,208.2381,3553283.0,2234.055,1089.797,7644.8,12381.59,5462.727,1425.829,3055.4240000000004,273.4981,73030.63,831.4777,786.2351,32.7774,409.0336,61.720909999999996,146.0219,286.7949,12561.57,1852.6329999999998,31030.67,863.7553,1373.7910000000002,138.2854,591.018,31.62593,2537.5820000000003,369.2007,3955.087,223.0948,875.5223,928.541,247.1026,167.6052,217.857,6724.878000000001,213.4001,678.3735,348.2806,175.1593,153.245,286.1875,310.5262,133.2276,2313.472,160.785,295.9679,800.4072,120.6346,59.68918000000001,204.8677,168.8968,111.6451,52.45168,63.93068,90.13669,205.2792,65.00904,163143.0,1279.297,59.96085,175.2166,100.0066,940.4286,154.4665,298.4358,25.01613,9.052716,9.005794999999999,269.4374,55.035709999999995,88.0575,15.21296,7.004507,147.5334,88.05743000000001,1626.9470000000001,88605.05,187.2691,123.2165,35.0226,36.02335,419.3568,90.05881,141.125,29.01874,56.032869999999996,15.00901,206.3372,53.03448,108.8598,31.02004,20.0129,6.00322,31757.07,2285.331,2374.538,429.8539,139.4568,19960.95,1770.729,4828.501,764.7335,442.428,113.6951,2.791032,149
491,44843.7572,491.0002,492.0,3318.7529999999997,563.3508,1346.908,4343.529,81185.12,4723.67,5913.703,26751420.0,4692136.0,22806.06,107007.8,47572690.0,1817.4289999999999,211.6892,59451.06,32933.22,2573.8070000000002,471712.3,7262.244000000001,15264.42,1175.687,188.5329,290.2715,3461512.0,2287.976,1130.383,7951.432,12263.16,5579.213000000001,1395.882,3613.427,273.6103,72836.46,810.6799,943.2846,56.91064,390.7792,20.57369,208.8607,296.9408,12895.83,1840.184,32042.74,821.5756,1463.944,138.2859,465.4205,28.112170000000003,2685.406,307.9218,3863.909,226.0395,822.7094,997.0896,193.9458,149.9487,220.9807,6522.916,239.0243,809.791,288.6383,168.178,153.392,256.7581,341.0605,112.2561,2422.22,154.4775,319.5012,734.7458,109.5152,69.92197,196.7998,160.9376,133.9572,41.961220000000004,98.58405,138.8096,194.5882,64.21398,164473.6,1197.469,82.05364,185.0181,99.0686,955.7068,140.1609,326.199,8.005151,16.0103,12.00774,256.5161,58.037769999999995,70.20193,22.01355,5.0032190000000005,129.1066,92.05306999999999,1631.1689999999999,89051.74,154.9005,157.1686,45.02916,53.03434,376.0603,101.0622,125.1,35.02263,45.02563,23.01484,200.7108,69.04491,84.05499,21.26369,21.01359,9.005794999999999,33194.9,2278.377,2430.004,449.298,159.706,20682.27,1886.254,4978.215,831.5945,452.4505,113.652,2.794466,149
492,44843.7572,492.0002,493.0,4805.486,917.2595,1230.289,4035.3979999999997,81807.91,6982.637,4953.002,26481250.0,4710023.0,25730.46,107838.4,44920060.0,1383.73,193.1868,60112.99,33715.14,2457.563,464827.1,9577.591,23745.64,1131.806,293.9694,143.0891,3615155.0,2540.616,956.4835,7635.576999999999,12292.88,6212.9130000000005,1435.03,3379.4770000000003,388.0618,72439.15,872.0379,1048.355,49.358990000000006,341.0021,66.86456,287.8428,299.8897,12770.58,2218.423,31285.74,905.9966,1452.625,117.0215,577.3035,63.25232,2924.1940000000004,341.8362,3610.445,276.7157,854.6791,1022.35,195.5728,157.8471,256.5682,6528.578,198.9668,791.5107,324.581,159.0065,136.542,292.5325,277.0771,133.9203,2375.826,123.1069,271.4433,690.553,127.0573,54.57294,210.9411,172.953,135.2285,79.42699,109.66,144.8334,174.5753,71.09358,171783.6,1295.708,72.04683,180.5228,100.0025,993.3937,145.442,321.5222,20.012929999999997,18.01161,6.003863,249.7989,64.76098,85.05206,12.00774,7.003863000000001,120.7144,82.05351999999999,1737.844,92794.18,202.3163,123.0951,37.89949,40.02584,350.706,110.3341,119.1001,28.018109999999997,54.03505,21.114620000000002,157.0201,45.959509999999995,99.05334,25.01615,17.01098,7.004507,33276.76,2325.181,2433.426,426.2598,147.9813,21231.17,1777.3010000000002,5032.245,833.2061,444.7315,113.4414,2.79294,149
493,44843.7572,493.0002,494.0,5949.710999999999,500.3219,1436.8020000000001,2546.595,85603.52,5869.169,6475.148,26609480.0,4711199.0,25549.45,107502.0,45444010.0,1512.6870000000001,168.5522,59041.08,33282.28,2293.864,465816.1,11335.12,30218.16,986.8983,202.245,167.9708,3552772.0,2279.618,1293.134,7879.311,12167.34,6023.18,1402.273,3773.132,273.9231,70521.01,939.8146,1170.693,32.90593,350.3081,46.2907,352.2447,295.5935,12226.4,2145.013,30737.89,915.0971,1396.604,142.0097,517.0883,52.709990000000005,2953.289,389.7336,3739.712,290.3694,840.0316,1052.452,232.8735,151.3848,270.3509,6429.479,240.7208,705.0668,320.148,172.5059,126.9492,279.6702,260.6234,127.2196,2229.5429999999997,145.6534,300.6978,750.4493,124.1458,95.50331,194.3228,143.479,148.5273,76.27186,108.3036,186.1055,200.7206,64.37589,169493.0,1308.515,58.96011,189.5198,105.0763,1038.64,143.4338,315.1572,16.01037,16.0103,10.00644,245.5069,58.03767,106.0804,20.012929999999997,8.005167,123.5741,84.64527,1745.171,92918.11,177.2339,127.1016,50.03246,36.820679999999996,622.3693,141.473,152.1544,37.86833,44.02858,22.014229999999998,267.2111,90.05875999999999,137.1479,40.025940000000006,28.018159999999998,5.0032190000000005,33291.24,2268.698,2375.261,454.4289,152.1551,21282.12,1823.97,5014.883,801.6872,406.1809,113.4396,2.791795,149
494,44843.7572,494.0002,495.0,7766.665,583.7102,1181.595,4685.236,82042.87,5928.744000000001,5837.5,26624070.0,4707142.0,27169.76,109200.0,45968860.0,1656.358,299.8946,61972.6,31611.27,2400.343,461932.6,11163.37,32989.88,1043.746,217.4472,212.1736,3548960.0,2220.351,1055.1860000000001,8300.864,12200.33,5958.335999999999,1425.51,3695.3940000000002,281.1134,69804.47,831.3516,1390.517,43.87467,385.7538,61.088280000000005,376.4648,277.3283,12682.42,2054.492,30464.21,883.7974,1537.1170000000002,93.436,480.06,42.16791,2856.1220000000003,432.377,3583.761,255.8488,825.2615,1087.434,208.1551,145.9782,278.7795,6643.812,250.2044,766.707,299.3292,177.1885,153.0611,264.5994,279.0295,100.2701,2364.206,116.575,292.9889,745.1985,153.5433,85.57705,238.5347,188.6841,141.7379,61.9587,112.6152,184.3022,232.0446,67.52796,168493.2,1267.778,65.0659,181.5197,84.00803,998.2453,138.1776,308.7515,19.0123,20.106820000000003,15.26764,267.3707,69.32628000000001,121.0937,27.01744,10.00644,118.5255,75.04545999999999,1735.375,91392.83,195.3235,129.4074,39.025259999999996,33.021359999999994,2433.474,402.9269,335.8446,72.04694,78.05093000000001,15.0722,1229.261,225.3712,486.6693,96.06271,59.038380000000004,21.01354,33137.62,2293.854,2395.333,429.7051,158.1762,21245.72,1928.155,4892.715999999999,782.4584,419.2453,113.6811,2.791795,149
495,44843.7572,495.0002,496.0,6749.33,500.3219,2050.98,3284.889,84607.11,5542.81,4903.992,26858570.0,4695178.0,25706.9,105240.5,48605390.0,1667.32,282.2524,60742.64,33432.55,2390.806,463875.5,12238.94,35012.79,1106.097,240.786,141.4495,3572939.0,2547.144,1267.208,7695.437,12540.87,5979.518,1459.249,3633.462,254.219,69530.59,871.9699,1346.7089999999998,42.54642,286.4787,51.434020000000004,514.7493,275.2498,12192.02,2243.134,29866.1,859.8472,1360.136,185.1653,547.0654,63.51283000000001,2966.833,367.7518,3808.51,284.8041,865.7169,1017.311,197.7816,164.9015,289.9728,6321.696999999999,239.2092,721.8516,346.0373,139.2653,146.0337,283.4667,281.3655,97.13914,2373.127,132.7825,316.7441,797.9818,127.6847,77.13004000000001,198.4613,176.9106,123.1376,55.44916,138.8762,188.2761,206.7506,85.06801,168490.9,1188.0,76.7375,207.0559,90.01204,1043.174,143.9727,312.8033,12.1947,35.02257,17.01096,296.1124,76.56541,137.1335,44.028529999999996,8.005151,128.4539,102.0781,1590.954,90790.44,182.2369,122.4851,40.02596,35.03822,11698.75,1149.0,1008.627,158.2663,120.2301,26.01681,5966.87,685.5916,1958.535,322.7996,143.1487,31.02001,32788.37,2173.867,2355.113,415.1876,167.2048,20953.15,1803.2679999999998,4918.107,854.1083,424.3855,113.3912,2.791795,149
496,44843.7572,496.0002,497.0,7354.28,333.5479,1500.984,3368.428,79610.26,4799.032999999999,6257.281999999999,27082290.0,4690394.0,25355.02,108239.1,48669700.0,1519.3239999999998,248.5208,59561.14,33535.6,2384.929,457229.4,11982.06,36699.71,1039.731,297.0557,265.2182,3489766.0,2430.089,1217.815,7951.437,12556.25,6251.476,1361.3,3498.4440000000004,318.023,67737.72,962.9885,1402.078,38.16531,366.5159,71.98973000000001,494.9404,290.8831,12631.21,2270.2960000000003,30290.46,849.9302,1535.8829999999998,142.0231,607.0353,49.195890000000006,3031.0190000000002,366.6041,3906.762,294.8992,746.3217,1016.877,201.2177,178.7562,277.3416,6331.904,224.0039,637.4535,311.898,172.036,157.7112,346.9793,309.7872,115.1794,2268.058,144.3311,319.5734,716.3129,121.2072,66.0047,213.2911,193.2236,137.5141,69.24091,146.8378,189.547,219.046,80.55941,166668.3,1280.643,65.45679,208.3521,95.05865,1053.961,160.2042,319.8299,13.602520000000002,60.015640000000005,19.01225,322.5692,86.05254000000001,168.2247,53.03436,31.356209999999997,128.1386,108.0819,1669.4360000000001,90075.55,187.1738,125.4516,44.02845,32.09884,36715.91,2482.959,2644.8259999999996,395.9157,196.261,47.030390000000004,20211.26,1638.1860000000001,5953.299,750.9281,419.0501,77.83178000000001,30721.53,2217.749,2268.718,419.2733,130.1033,19840.03,1671.766,4870.052,747.0258,386.6015,113.6656,2.792177,149
497,44843.7572,497.0002,498.0,7718.895,667.0972,1208.954,3275.915,87833.36,3933.191,5690.8240000000005,27281000.0,4684882.0,25332.28,102979.8,46819910.0,1393.474,223.6446,59283.94,33339.27,2588.66,445370.8,13391.9,38211.82,1221.496,197.5105,300.2018,3414228.0,2721.0190000000002,1289.424,7805.6669999999995,12549.09,5545.39,1258.5610000000001,3718.414,299.1635,66221.3,955.8205,1266.1580000000001,43.87458,403.7237,51.4341,455.5946,255.8115,12876.52,2134.284,28865.41,830.166,1580.34,123.3224,577.9194,63.25209,3018.197,361.2139,4134.661,273.0632,829.0641,950.4628,215.0821,201.122,320.6061,6260.491999999999,233.6926,681.1987,395.1693,144.5207,156.0825,373.8502,303.1018,98.53177,2404.731,144.8319,357.8445,670.0967,113.653,68.21632,185.8664,163.3384,156.1494,68.56227,119.4219,179.8164,203.703,82.46345,167830.5,1256.5410000000002,71.69518000000001,187.2879,104.083,943.9811,137.7826,316.8145,20.01291,103.0201,34.96799,304.7257,95.11279,149.16,68.04422,55.48919,130.4078,88.05726999999999,1663.1960000000001,90250.72,177.2408,127.8444,53.4565,37.02394,76068.41,3339.763,4919.017,735.392,266.3004,72.04672,44321.51,2374.745,12363.58,1359.1689999999999,787.9927,120.0969,28071.23,2109.924,2149.089,387.9285,121.0828,18100.12,1673.705,4404.188,657.0623,384.7525,113.7294,2.791795,149
498,44843.7573,498.0002,499.0,7555.6140000000005,583.7089,1115.7939999999999,4202.3279999999995,80511.69,5708.8,5533.826,26573990.0,4648846.0,27652.98,105995.2,47986370.0,1912.861,246.9713,60355.88,33529.54,2444.061,451261.8,12148.12,36999.7,849.257,241.2071,141.4492,3602584.0,2569.928,1142.575,8484.110999999999,12481.74,6019.714,1424.374,3868.074,311.9343,64576.24,837.1677,1439.808,38.39035,302.8723,36.003890000000006,471.1621,242.8441,12363.25,2278.3520000000003,27957.4,884.1211,1470.808,167.267,523.6462,27.535420000000002,2954.972,448.1355,4340.229,272.3015,903.8993,955.1156,187.7745,179.0936,358.9077,6059.026,218.2639,661.363,261.3934,146.6095,165.5139,312.0992,342.5015,114.5337,2266.7,120.1058,324.3001,733.8597,118.6787,69.92158,215.4697,152.0689,137.7631,67.43816,149.4947,201.1471,234.2682,64.40258,166957.1,1207.274,70.96011,166.8982,95.06951,869.0143,111.2161,287.2793,22.01418,127.8592,43.02789,311.657,68.04439,144.241,91.05962,49.38355,116.5518,93.061,1616.3329999999999,89696.36,166.6842,118.092,49.03172,44.028459999999995,114629.6,3733.9240000000004,7604.941999999999,1065.329,456.2309,87.52586,71086.69,2707.12,19724.6,1909.155,1282.556,177.2145,24206.24,1955.205,1898.224,320.7303,117.4673,15824.23,1500.5829999999999,3743.9320000000002,637.5607,351.8043,113.6639,2.791032,149
587,44843.7583,587.0002,588.0,586.9337,643.9704,1750.8410000000001,3868.619,87722.6,4751.423,6093.659000000001,27204440.0,4249995.0,27175.41,108074.9,45617920.0,297.6659,248.0113,60041.15,33360.18,422.5382,451376.8,4460.1140000000005,2650.303,1117.556,153.1129,184.7882,3691867.0,1389.185,829.1457,6328.045999999999,9120.04,907.7153,325.194,1062.665,181.4459,10841.27,422.8795,323.5955,10.96865,449.4925,41.14399,64.76443,65.68325,3677.886,698.3427,10001.93,343.8239,1007.2130000000001,107.3638,371.2767,21.08401,292.8341,185.343,598.7177,92.21579,524.8747,1025.526,171.5297,73.92825,124.354,571.4835,145.9097,155.4337,231.3132,119.6085,137.0647,150.837,200.7201,61.89753,1242.295,76.44694,149.4358,99.3789,75.05057,39.22422,56.85279,75.07061,51.39002,37.46555,22.58471,13.27179,46.41248,20.69203,160248.5,1203.491,69.04485,88.05790999999999,88.05768,219.3267,40.02595,158.3154,10.00644,6.00322,1.0,41.40953,13.0084,23.01418,6.00322,1.0,22.88974,17.01098,1241.816,88879.42,168.2133,19.01227,8.004507,5.0032190000000005,64.04157,20.01294,38.0247,9.005152,16.00675,4.67445,10.0058,8.005151,14.65005,9.005794999999999,11.78103,5.00322,586.5615,150.1495,89.05793,26.01674,9.005794999999999,363.684,97.9781,138.1195,47.03038,22.014229999999998,113.5539,2.789125,150
588,44843.7583,588.0002,589.0,924.2079,416.8813,2008.151,3872.031,91479.02,5344.273,4257.643,27168410.0,4382914.0,25004.99,106402.9,46256590.0,579.7543,194.0479,58073.83,32776.29,585.272,415937.9,4174.219,2403.719,878.3923,250.1867,247.9164,3486819.0,1785.495,935.8931,6603.313,10311.34,1651.807,680.0007,1506.781,184.5266,11261.18,634.9036,363.0948,32.90602,494.2737,51.43435,24.909329999999997,58.829240000000006,4109.366,951.9875,14236.45,504.1345,1023.8539999999999,108.3859,386.9183,7.027984,486.8679,250.616,758.1488,127.9127,652.3322,898.7451,234.4061,100.0218,103.6355,541.276,144.2333,224.8855,268.7263,144.7312,127.6947,189.4836,259.6639,94.52453,1580.5829999999999,103.2038,167.6548,119.7857,67.9462,33.20145,80.02377,76.61131,54.218059999999994,37.4656,24.99297,9.652217,85.03999,37.253009999999996,162020.8,1184.066,67.5752,85.29887,91.05959,221.4178,31.113870000000002,149.4601,7.004507,6.003863,3.001288,103.4856,24.0155,42.02726,9.005794999999999,5.00322,63.85389,37.9777,1212.04,89625.55,169.8239,25.01547,10.00644,3.517889,77.04945,17.01098,55.035740000000004,19.01225,8.005151,3.001288,19.01227,11.00644,19.012320000000003,9.005811,10.00644,3.001932,378.0571,100.0653,79.05131,17.00745,11.00708,260.0392,67.04353,106.0693,27.01745,16.01035,113.3024,2.79294,150
589,44843.7583,589.0002,590.0,1167.423,416.9363,1612.6960000000001,4061.5840000000003,88355.59,3957.897,5691.772,27581840.0,4516856.0,29135.92,106665.1,44638120.0,1055.961,271.1236,58037.54,33311.99,823.8394,401736.0,4231.210999999999,3994.284,1074.003,148.3603,176.8118,3607290.0,1789.279,1139.315,7116.201999999999,10630.26,2279.856,672.5278,2580.069,93.39331999999999,11166.37,501.9296,342.7351,27.421609999999998,530.2407,77.12958,29.8912,65.68634,4440.788,1119.78,14956.1,510.0683,1141.423,142.023,365.6224,14.90015,613.4656,194.0551,712.4283,98.16575,657.9316,999.5504,226.044,116.2321,106.0649,578.7981,127.5236,179.4534,255.4842,109.9568,139.8258,193.6841,240.9655,88.39236,1658.819,89.82515,186.5188,119.5766,61.087230000000005,39.570570000000004,113.654,133.1853,76.96701999999999,36.98545,40.26638,26.54366,90.72324,28.73896,171401.8,1268.749,60.85207,77.38635,98.06416,209.3351,46.02639,161.2156,8.005167,8.005152,6.0038800000000005,157.1943,35.02262,39.02527,13.008389999999999,2.000644,79.33301999999999,54.46495,1299.9089999999999,94827.66,161.1976,25.01611,8.004507,3.000644,160.1926,45.98284,63.08786,21.01355,16.01032,7.004507,67.04366,24.01489,38.0246,13.00837,7.004507,8.004507,298.8072,70.04552,61.039590000000004,17.39402,5.002576,185.7705,56.38824,75.04897,36.0233,16.00969,113.2078,2.7940840000000002,150
