,AbsTime,RelTime,Cycle,m15.030 (B_m15.030) (Corr),m15.992 (B_m15.992) (Corr),m17.030 (B_m17.030) (Corr),m18.015 (B_m18.015) (Corr),m18.908 (B_m18.908) (Corr),m18.965 (B_m18.965) (Corr),m19.036 (B_m19.036) (Corr),m19.474 (B_m19.474) (Corr),m19.600 (B_m19.600) (Corr),m19.923 (B_m19.923) (Corr),m19.941 (B_m19.941) (Corr),m20.031 (B_m20.031) (Corr),m21.029 (B_m21.029) (Corr),m26.017 (B_m26.017) (Corr),m27.025 (B_m27.025) (Corr),m28.004 (B_m28.004) (Corr),m29.014 (B_m29.014) (Corr),m29.737 (B_m29.737) (Corr),m30.013 (B_m30.013) (Corr),m30.647 (B_m30.647) (Corr),m30.694 (B_m30.694) (Corr),m30.737 (B_m30.737) (Corr),m31.546 (B_m31.546) (Corr),m31.700 (B_m31.700) (Corr),m31.893 (B_m31.893) (Corr),m32.026 (B_m32.026) (Corr),m32.981 (B_m32.981) (Corr),m33.198 (B_m33.198) (Corr),m33.246 (B_m33.246) (Corr),m33.297 (B_m33.297) (Corr),m33.338 (B_m33.338) (Corr),m33.992 (B_m33.992) (Corr),m36.012 (B_m36.012) (Corr),m37.031 (B_m37.031) (Corr),m38.027 (B_m38.027) (Corr),m39.022 (B_m39.022) (Corr),m40.024 (B_m40.024) (Corr),m41.033 (B_m41.033) (Corr),m42.005 (B_m42.005) (Corr),m43.011 (B_m43.011) (Corr),m43.994 (B_m43.994) (Corr),m45.022 (B_m45.022) (Corr),m45.986 (B_m45.986) (Corr),m46.996 (B_m46.996) (Corr),m47.993 (B_m47.993) (Corr),m50.000 (B_m50.000) (Corr),m51.019 (B_m51.019) (Corr),m51.939 (B_m51.939) (Corr),m52.030 (B_m52.030) (Corr),m53.021 (B_m53.021) (Corr),m54.023 (B_m54.023) (Corr),m55.035 (B_m55.035) (Corr),m55.934 (B_m55.934) (Corr),m56.058 (B_m56.058) (Corr),m57.064 (B_m57.064) (Corr),m57.937 (B_m57.937) (Corr),m58.043 (B_m58.043) (Corr),m59.050 (B_m59.050) (Corr),m60.019 (B_m60.019) (Corr),m61.027 (B_m61.027) (Corr),m62.025 (B_m62.025) (Corr),m63.022 (B_m63.022) (Corr),m64.025 (B_m64.025) (Corr),m65.033 (B_m65.033) (Corr),m66.044 (B_m66.044) (Corr),m67.054 (B_m67.054) (Corr),m68.044 (B_m68.044) (Corr),m69.061 (B_m69.061) (Corr),m70.074 (B_m70.074) (Corr),m71.074 (B_m71.074) (Corr),m72.056 (B_m72.056) (Corr),m73.039 (B_m73.039) (Corr),m73.961 (B_m73.961) (Corr),m74.035 (B_m74.035) (Corr),m75.034 (B_m75.034) (Corr),m75.948 (B_m75.948) (Corr),m76.030 (B_m76.030) (Corr),m77.033 (B_m77.033) (Corr),m77.966 (B_m77.966) (Corr),m78.037 (B_m78.037) (Corr),m79.016 (B_m79.016) (Corr),m80.027 (B_m80.027) (Corr),m81.024 (B_m81.024) (Corr),m82.019 (B_m82.019) (Corr),m83.076 (B_m83.076) (Corr),m83.937 (B_m83.937) (Corr),m84.072 (B_m84.072) (Corr),m85.075 (B_m85.075) (Corr),m85.947 (B_m85.947) (Corr),m87.043 (B_m87.043) (Corr),m87.930 (B_m87.930) (Corr),m89.055 (B_m89.055) (Corr),m90.031 (B_m90.031) (Corr),m91.043 (B_m91.043) (Corr),m92.038 (B_m92.038) (Corr),m93.038 (B_m93.038) (Corr),m94.041 (B_m94.041) (Corr),m95.047 (B_m95.047) (Corr),m96.046 (B_m96.046) (Corr),m96.995 (B_m96.995) (Corr),m98.034 (B_m98.034) (Corr),m99.019 (B_m99.019) (Corr),m101.940 (B_m101.940) (Corr),m102.939 (B_m102.939) (Corr),m103.942 (B_m103.942) (Corr),m105.036 (B_m105.036) (Corr),m105.931 (B_m105.931) (Corr),m107.013 (B_m107.013) (Corr),m108.031 (B_m108.031) (Corr),m109.031 (B_m109.031) (Corr),m112.011 (B_m112.011) (Corr),m117.933 (B_m117.933) (Corr),m118.934 (B_m118.934) (Corr),m119.941 (B_m119.941) (Corr),m123.936 (B_m123.936) (Corr),m126.896 (B_m126.896) (Corr),m127.028 (B_m127.028) (Corr),m143.894 (B_m143.894) (Corr),m147.060 (B_m147.060) (Corr),m149.042 (B_m149.042) (Corr),m151.019 (B_m151.019) (Corr),m152.992 (B_m152.992) (Corr),m178.916 (B_m178.916) (Corr),m179.883 (B_m179.883) (Corr),m202.934 (B_m202.934) (Corr),m203.943 (B_m203.943) (Corr),m204.937 (B_m204.937) (Corr),m206.991 (B_m206.991) (Corr),m209.010 (B_m209.010) (Corr),m216.916 (B_m216.916) (Corr),m217.911 (B_m217.911) (Corr),m220.922 (B_m220.922) (Corr),m221.921 (B_m221.921) (Corr),m223.055 (B_m223.055) (Corr),m224.055 (B_m224.055) (Corr),m225.030 (B_m225.030) (Corr),m227.006 (B_m227.006) (Corr),m228.981 (B_m228.981) (Corr),m230.920 (B_m230.920) (Corr),m234.917 (B_m234.917) (Corr),m266.986 (B_m266.986) (Corr),m267.979 (B_m267.979) (Corr),m268.968 (B_m268.968) (Corr),m281.040 (B_m281.040) (Corr),m282.043 (B_m282.043) (Corr),m283.014 (B_m283.014) (Corr),m284.016 (B_m284.016) (Corr),m284.995 (B_m284.995) (Corr),m286.968 (B_m286.968) (Corr),m299.025 (B_m299.025) (Corr),m329.420 (B_m329.420) (Corr),m329.843 (B_m329.843) (Corr),m330.865 (B_m330.865) (Corr),m331.906 (B_m331.906) (Corr),m341.006 (B_m341.006) (Corr),m342.008 (B_m342.008) (Corr),m342.984 (B_m342.984) (Corr),m355.109 (B_m355.109) (Corr),m356.125 (B_m356.125) (Corr),m357.099 (B_m357.099) (Corr),m358.063 (B_m358.063) (Corr),m359.039 (B_m359.039) (Corr),m360.005 (B_m360.005) (Corr),m360.984 (B_m360.984) (Corr),m371.073 (B_m371.073) (Corr),m372.073 (B_m372.073) (Corr),m373.056 (B_m373.056) (Corr),m374.047 (B_m374.047) (Corr),m375.039 (B_m375.039) (Corr),m376.027 (B_m376.027) (Corr),m377.022 (B_m377.022) (Corr),m429.097 (B_m429.097) (Corr),m430.086 (B_m430.086) (Corr),m431.070 (B_m431.070) (Corr),m432.055 (B_m432.055) (Corr),m433.042 (B_m433.042) (Corr),m434.017 (B_m434.017) (Corr),m445.061 (B_m445.061) (Corr),m446.062 (B_m446.062) (Corr),m447.039 (B_m447.039) (Corr),m448.036 (B_m448.036) (Corr),m449.029 (B_m449.029) (Corr),E/N_Act [Td],p-Drift_Act [mbar],group_id
2568,44842.0251,2568.0015,2569.0,3260.9390000000003,26536.76,3500.361,34601.04,2184.6929999999998,2334.856,30898300.0,39053.58,12753.92,4017.048,3813.845,36145.98,47812.22,485.8974,909.2639,6915.5,34676.32,230.2762,5840712.0,1186.577,949.9895,1433.5279999999998,221.7519,816.5674,376.5789,3521754.0,36579.11,4153.138,3334.283,2486.468,2081.88,11194350.0,335.0939,1060755.0,784.9873,3543.18,135.7635,2496.513,1266.678,14093.35,6208.812,14805.99,40077.55,496.0002,432.0624,974.7538,206.2037,114.1604,1128.604,190.1664,181.3505,1467.9620000000002,121.9774,476.4398,1310.7220000000002,41.09466,195.6622,3515.509,1464.598,1772.5020000000002,178.4351,408.412,43.01271,53.64641999999999,96.48646,812.8731,168.6156,506.2569,180.5182,311.6376,95.60618000000001,1130.359,348.3993,915.1401,525.6725,226.7253,105.9983,644.4211,310.6773,308.4065,148.6997,259.8334,634.8127,264.9734,270.8686,52.56791,125.5053,97.04951,41.57309,189.2065,68.44835,204.7614,221.3761,167.1909,77.29248,146.0058,5562.210999999999,853.3626,121.3163,119.1503,374.8959,136.1457,242.4299,92.61516999999999,82.89832,113.4454,879.485,73.36992,667.6158,557.7999,50.52225,23.77019,42.7076,241.4481,245.1462,42.8199,34.602129999999995,88.82903,28.24336,118.9843,29.891029999999997,34.106590000000004,30.917440000000003,12.63701,1116.4260000000002,63247.27,600.1843,90.20352,34.02199,48.25793,71.04635999999999,1040.751,51.03315,363.9256,74.04845,170.3073,26.01681,18.01161,28.018159999999998,60.03566,62.0403,25.01265,23.01483,628.4942,141.6433,191.8046,46.02987,58.7179,17.17513,129.1141,448.02,289381.5,437.5845,8208.85,98.36909,27.01742,26.15747,50829.57,2696.408,4451.647,644.7781,196.1701,54.644740000000006,33.02131,977.7532,161.1937,3092.4559999999997,384.0952,292.4164,62.78304,28.01805,37548.61,2330.295,2748.23,521.5581,142.7866,36.42199,550.488,137.115,893.2826,221.835,106.0694,112.8839,2.804765,27
2569,44842.0251,2569.0015,2570.0,4008.8909999999996,27978.87,3257.033,37330.84,1744.2979999999998,2291.864,30883350.0,36435.28,15112.13,3161.054,2315.554,34973.51,46183.21,562.7715,756.3075,6712.276,34870.45,220.3674,5691336.0,1182.02,889.1565,1194.411,189.2488,845.5305,516.9719,3470879.0,37391.28,4165.24,3272.15,2539.23,2109.936,11057190.0,335.0937,1059198.0,988.8311,3265.0640000000003,178.4839,2673.0159999999996,1259.138,14578.22,6248.154,15487.21,40947.89,660.7241,519.5565,1005.793,193.1245,101.686,1144.2089999999998,176.0929,186.9248,1429.2720000000002,64.91463,578.4645,1367.775,78.08041,122.9591,3807.982,1460.145,1747.229,153.9051,573.2366,53.76588,56.22002,124.0545,776.3656,219.2336,539.9334,163.5045,322.8652,95.91781,1772.319,395.9257,1058.076,581.522,270.429,139.9288,618.4844,283.9989,281.7963,256.9051,336.9861,834.9603,308.8655,342.539,56.019980000000004,122.0358,131.0997,28.608520000000002,180.5236,64.03249,215.5689,248.4064,171.9237,91.49132,168.3263,5849.558000000001,794.8743,118.2265,136.5075,385.248,117.3041,247.0873,92.621,83.53203,120.493,915.4218,75.38914,638.3325,523.3246,51.11437,23.7702,29.743579999999998,272.1759,253.702,45.00843,29.01458,79.8731,49.21451,111.6573,40.86668,37.18877,39.322359999999996,11.05151,1100.6589999999999,63354.7,614.6304,111.3412,47.03051,52.7061,51.03317,1038.62,52.71391,425.1729,74.43127,154.1852,40.025940000000006,24.773789999999998,37.64156,68.27884,192.7396,34.02199,56.70094,587.6214,120.976,266.5636,54.87934,74.80653000000001,19.903470000000002,117.3138,467.0045,287365.6,391.2665,8578.545,128.4767,48.03117,35.02268,205415.5,6170.528,22453.78,3003.801,1387.043,231.4018,63.62709,6646.625,723.413,22066.95,1648.83,1517.84,233.8859,89.05814000000001,48704.96,2438.446,3375.781,547.491,208.6013,44.81031,656.145,167.1862,1107.493,217.3101,139.1205,112.7069,2.804384,27
2570,44842.0251,2570.0015,2571.0,3162.402,29648.01,3454.7490000000003,37785.02,2861.098,3084.171,30077860.0,36670.53,14340.25,4185.898,3965.241,33297.52,46060.29,453.7214,593.1136,6589.762,34980.02,206.4831,5589636.0,1185.492,911.788,1314.89,340.8459,919.5142,519.6605,3473434.0,37360.65,4293.365,3378.991,2715.5490000000004,2080.113,11285870.0,325.7866,1047608.0,945.1237,3728.34,129.5472,2565.516,1289.671,13707.97,5863.896,17385.76,41294.2,557.2605,361.2994,1128.2060000000001,213.0591,97.52498,1087.539,204.2384,182.3658,1647.3039999999999,131.7906,520.8079,1414.455,64.74029,191.6911,4040.87,1543.578,1767.6129999999998,135.1693,670.7112,53.766059999999996,98.38519000000001,103.3789,741.9583,233.7159,536.9986,228.4361,288.2765,95.61654,2342.7729999999997,473.974,1189.065,736.1191,215.2251,123.9972,692.1951,281.3783,261.2612,228.0847,360.2355,1147.407,363.6471,280.9424,67.79531999999999,147.9726,177.1944,48.502,188.4656,69.67316,193.9859,242.068,227.9223,95.59895999999999,180.8191,5953.505,869.4116,139.3793,219.9333,332.5825,117.4191,255.2418,88.32719,91.53361,133.0356,839.1929,73.37,668.1291,591.6078,53.67981999999999,26.45715,36.77725,227.9594,238.7546,41.106640000000006,43.964659999999995,74.42433,65.96114,118.0986,48.77512,55.70774,41.240429999999996,20.09369,1148.772,61820.39,623.9672,137.8097,46.17053,60.023340000000005,70.04221,1005.415,64.94853,449.6449,97.06734,191.3656,31.78622,35.02267,63.04101,74.04852,317.6667,90.95011,76.86253,575.1723,127.1232,357.1176,79.73962,114.9064,49.07869,133.1202,443.4084,290412.5,421.4645,8735.667,179.7363,61.039590000000004,48.60957,262867.3,10042.73,45759.36,5397.359,3831.058,575.8817,142.5878,17568.4,1435.049,54055.8,2566.339,3587.08,514.2558,136.6184,60714.7,2501.257,4019.6259999999997,755.5874,233.3388,45.02924,787.1445,178.3398,1335.866,293.289,173.954,112.578,2.804003,27
2571,44842.0252,2571.0015,2572.0,3423.0429999999997,26235.01,3703.4590000000003,39010.73,1865.639,2973.5809999999997,30017080.0,37028.94,15770.17,3023.6479999999997,3108.9040000000005,32674.19,44397.3,684.4356,993.6068,7099.2080000000005,33423.51,269.9431,5663911.0,954.1638,831.9634,1243.624,220.8892,739.2613,671.9399,3592629.0,37375.96,4278.729,3971.993,2703.883,2427.928,11003580.0,262.1736,1043626.0,924.2448,3637.627,233.8149,2641.57,1231.974,13290.44,5894.39,19665.17,39962.5,648.2186,399.2648,1105.421,303.7104,74.38269,1067.512,204.2114,216.0074,1560.265,116.8044,448.914,1319.6729999999998,71.24166,204.9323,4318.0,1741.781,1707.894,178.3043,697.4893,85.94183000000001,94.144,127.9447,927.4343,189.5806,461.4342,166.6019,302.1956,128.1841,2932.917,424.558,1155.3110000000001,760.363,214.8407,148.5956,633.3527,271.2286,316.4613,269.1277,347.0752,1276.249,398.1049,363.4879,67.51154,151.3198,179.2939,32.33457,194.6335,79.14371,213.9729,240.7619,252.5873,111.6172,149.9668,5857.4619999999995,982.5359,156.8655,178.1223,379.0689,146.2218,256.6653,94.53232,93.43587,109.1419,942.173,68.70621,663.9899,553.5297,55.2586,19.58022,39.71949,231.7885,225.2791,56.025619999999996,44.305640000000004,92.09273,84.22482,125.2669,52.8845,76.50072,42.378609999999995,23.80634,1161.35,61022.7,549.7643,144.1088,39.43172,73.04772,62.040380000000006,1043.986,43.02792,439.9705,93.3502,167.591,47.030559999999994,63.04113,74.5721,67.27804,440.8754,100.0654,93.06114000000001,509.6306,119.612,394.2173,86.94731999999999,146.1651,60.03904,121.1013,462.5045,288848.4,401.3255,8892.624,189.2553,62.040490000000005,51.03308,282546.6,11982.7,59801.75,6620.07,6557.7609999999995,908.2717,189.0502,27415.62,1942.8770000000002,78367.33,2726.3540000000003,5300.728,720.254,227.4938,61124.55,2461.725,4194.917,708.1917,230.3516,65.04219,765.301,170.3688,1336.065,286.5722,177.8909,112.9106,2.801714,27
2572,44842.0252,2572.0015,2573.0,1672.145,29102.78,3163.699,37897.04,2455.38,2668.413,30408410.0,35705.52,14722.86,4549.431,3743.2540000000004,32765.05,46565.0,491.7036,1154.603,6404.813,33769.29,162.2363,5514792.0,1308.198,857.5356,1019.4119999999999,280.2021,941.271,486.9509,3610908.0,36234.83,4633.062,3452.882,2756.906,2309.5170000000003,11091130.0,280.8273,1037536.0,924.189,3727.847,188.5608,3130.9390000000003,1422.54,12341.71,5813.2519999999995,23684.74,40095.81,691.0037,499.6562,1051.763,188.1455,129.3408,988.4655,216.7174,218.8397,1599.626,134.1572,510.5471,1543.513,84.17231,247.4409,4298.237,1616.2839999999999,1788.885,151.1255,742.5187,64.51911,69.92532,175.7446,765.1379,245.5269,523.5941,251.3403,331.8187,89.44801,2991.263,490.5022,1174.139,648.4734,220.695,148.6639,661.0905,312.48,341.0057,300.369,335.7698,1279.73,391.9539,346.6817,68.62786,146.6246,129.8475,65.39108,161.6347,92.73669,237.1828,228.0426,208.3285,100.4613,145.7556,6056.9980000000005,869.0909,137.3185,254.624,416.4954,148.3147,295.0757,92.02041,101.8958,156.5306,875.8146,71.70255,649.3288,551.1443,60.73511,23.770220000000002,47.074870000000004,227.3838,235.3023,39.91608,42.61029,95.14047,79.05785999999999,115.4916,47.26173,65.93972,32.26443,19.214570000000002,1135.787,60144.94,583.3106,155.311,44.02856,53.034440000000004,85.0555,1013.048,43.02782,399.9971,74.33753,165.2145,33.936040000000006,50.03248,63.78006,72.04720999999999,455.4225,95.94946,85.05554000000001,505.0847,127.7859,466.1183,92.06015,139.2019,50.821979999999996,114.0893,441.6029,289519.2,385.2764,8940.06,175.9016,55.035669999999996,51.79918,292633.2,12536.13,66844.38,7103.754,8015.101,1128.479,261.5974,32215.63,2040.726,90531.7,2666.612,6119.397,781.8071,227.5127,48057.96,2457.67,3226.719,618.613,190.2605,39.02518,607.2703,172.9743,1072.308,224.1387,151.3025,112.7795,2.800188,27
2573,44842.0252,2573.0015,2574.0,2547.576,27845.56,2619.389,36944.64,2849.54,2339.094,30292310.0,36240.81,14831.1,3286.062,2956.414,33549.05,45625.74,475.8515,1165.766,7028.92,33448.84,398.2191,5550830.0,939.4522,835.0592,1134.068,239.8139,857.7797,646.691,3621204.0,36724.59,5106.156,3585.955,2648.9,2289.904,11088840.0,288.5522,1036034.0,983.7592,3682.421,182.7561,3182.9109999999996,1371.594,13027.77,5503.073,26128.56,40175.55,632.3531,439.3512,1079.815,253.9408,150.0517,955.8494,192.3277,198.216,1573.9479999999999,141.8498,578.4479,1579.859,61.64206,174.048,4772.978,1749.66,1693.2879999999998,146.0107,688.275,98.50139,98.81074,152.5378,804.5615,252.2565,575.2517,188.6757,392.0526,120.2922,2815.532,446.544,1150.817,710.6987,262.9311,174.5883,651.3776,278.2671,315.1555,317.9622,334.6243,1310.105,350.6485,354.7062,65.37415,130.9928,155.5742,34.64425,153.1531,84.19782,213.4063,235.6923,227.1219,126.1098,185.5829,6235.3859999999995,968.9742,142.0286,234.656,386.6677,132.1685,245.6927,87.37855,108.804,130.4986,925.8479,93.97925,746.2317,590.4805,51.95292,33.33401,45.07516,244.2244,237.7039,55.21442,25.89025,98.41348,68.14471999999999,107.7286,63.96787,73.89808000000001,34.60396,21.09836,1083.188,59565.9,565.0374,137.5463,39.72876,54.03513,72.06260999999999,1019.7710000000001,44.0286,298.5099,66.33207,162.209,38.02458,59.038219999999995,68.04426,72.6568,476.4503,103.0674,130.1183,523.3184,119.1,445.5346,95.06974,127.4882,67.55945,109.0898,416.1552,291383.5,351.0103,8998.128,170.218,53.20644,36.16398,298399.8,12709.25,67910.04,7436.6669999999995,8176.369000000001,1103.948,222.8296,33079.45,2114.239,93308.95,2655.364,6397.22,880.5048,256.4645,31144.85,2176.482,2219.009,427.8386,136.5022,43.70798,415.2738,132.1084,723.5794,178.2193,108.8759,112.9721,2.800188,27
2574,44842.0252,2574.0015,2575.0,3246.9770000000003,28234.08,4120.420999999999,36181.95,2407.014,2649.8540000000003,30665010.0,36360.93,15847.62,3632.1209999999996,4192.677,34988.7,44687.7,611.8105,1406.616,7275.951,34933.46,294.9749,5571111.0,1162.721,752.0035,1299.047,298.5609,680.5867,613.0292,3581853.0,37555.38,4484.729,3360.933,2865.525,2295.1279999999997,11113190.0,307.1696,1040502.0,875.6668,4006.4390000000003,173.4754,2951.1609999999996,1403.443,12979.84,5717.804,28581.37,40641.79,578.6941,433.0508,1163.235,188.1649,106.5289,1063.354,241.6015,210.8784,1463.2020000000002,129.8296,507.9691,1496.531,65.75166,255.6377,5164.642,1582.1889999999999,1798.888,141.5896,766.151,82.44152,101.8988,104.9268,776.0221,249.1705,656.939,239.5536,390.9376,104.87,2865.798,423.5212,1184.202,624.7657,233.4067,129.1568,629.3608,295.3024,289.101,243.3764,359.1673,1190.889,360.771,398.7243,76.68589,146.7375,139.0186,49.71094,152.3263,61.82435,237.5412,287.6321,292.945,113.5478,167.912,5901.798000000001,916.0115,147.4091,214.9583,422.156,147.4835,229.7033,78.81116,82.89799000000001,149.4898,878.0056,60.4599,589.2802,564.9866,69.46831999999999,37.44855,31.450309999999998,229.4958,200.89,58.758669999999995,52.57528000000001,78.95878,61.663140000000006,81.03471,40.23794,90.89001,31.25617,17.2876,1150.3419999999999,58901.78,573.8094,119.2249,55.035880000000006,73.04764,88.05745999999999,1051.244,53.065830000000005,271.7251,69.04494,156.4754,32.02075,49.0318,62.57195,44.02855,454.6751,93.06107,112.6083,510.0396,117.9322,384.6145,90.05884,151.1793,69.04500999999999,106.6359,420.4201,293695.6,363.0811,9088.63,151.1802,53.36271,33.021440000000005,297251.7,12309.95,65579.27,7125.71,7791.0509999999995,1031.142,222.928,30841.01,1975.079,89120.82,2713.9629999999997,6182.014,834.0593,275.5533,19276.74,1682.5620000000001,1465.5410000000002,278.8074,108.0705,33.8656,286.9337,83.42945,516.6946,100.0654,84.05464,112.7774,2.799043,27
2575,44842.0252,2575.0015,2576.0,3299.531,26030.15,2465.154,35822.0,2056.355,3000.03,31132720.0,36903.64,16140.2,3892.361,4172.5109999999995,33006.62,45433.21,559.6817,1327.273,6667.045999999999,34929.87,182.8329,5637106.0,1058.955,797.2429,1369.592,264.949,911.9149,417.4383,3612514.0,37151.16,4879.721,3410.778,3206.086,2492.402,11259270.0,336.058,1037481.0,924.7431,3687.865,190.3429,3365.435,1373.065,12763.67,5796.514,31652.18,40256.09,680.1425,437.1465,1072.631,207.4291,95.50126,936.1897,264.791,189.6768,1744.908,151.055,533.4049,1508.8570000000002,53.40897,263.2503,5461.121999999999,1599.3529999999998,1597.879,126.8149,874.5378,69.32868,101.899,129.6274,857.1124,224.6721,546.8413,252.4466,277.8799,101.7858,2866.427,451.1779,1231.568,714.5961,229.1887,159.1726,656.8319,292.9619,289.2606,293.3076,345.9193,1234.287,366.6301,397.7826,62.95287,137.5167,212.5132,53.12121,167.4848,70.50104,202.6218,247.2333,255.6837,97.63320999999999,173.7169,5911.1669999999995,862.0084,143.8425,224.0617,404.4948,158.2612,244.1539,78.64068,109.1008,124.4634,888.7042,78.24239,660.7688,656.992,63.448769999999996,25.25585,20.59521,223.6726,219.0636,49.1933,38.99541,78.02551,56.84551,92.86454,45.986309999999996,65.93972,37.30574,12.0562,1160.458,58824.12,587.7092,132.1647,36.02341,66.34011,76.04984,999.7897,51.93987,234.2715,67.33289,134.1499,48.03107,51.03322,60.039080000000006,73.04784000000001,445.3547,104.9123,116.6686,497.9221,120.5666,367.9462,73.64957,133.4614,50.0324,97.06376999999999,426.2887,292925.4,353.7299,9166.458,136.1151,47.05393,36.132709999999996,288052.5,12226.87,62416.14,6867.346,7025.201,985.2364,220.1671,28223.33,1891.392,83711.7,2761.3540000000003,5597.795999999999,748.3843,222.4212,17324.12,1552.7679999999998,1404.807,249.1596,89.81624000000001,44.028529999999996,278.5743,85.05547,464.5712,112.0769,80.05215,112.922,2.799043,27
2576,44842.0252,2576.0015,2577.0,4084.276,27139.49,2997.8979999999997,36557.75,2341.705,2835.21,30403940.0,35806.86,13457.25,3186.8190000000004,3139.55,30300.16,47539.77,668.562,1323.9879999999998,6816.414000000001,33654.47,280.9475,5619485.0,932.0001,1081.785,1308.558,272.0703,981.0915,417.2463,3544845.0,38666.59,4590.598,3630.9179999999997,2692.447,2279.635,11155580.0,297.8611,1034240.0,938.183,3852.097,188.5605,3621.989,1498.993,12967.77,5984.284000000001,33131.52,41098.34,565.7803,360.6449,955.0544,170.321,92.00171999999999,1040.126,261.768,190.9941,1563.723,143.6158,471.3018,1492.122,86.29907,225.4257,5621.585999999999,1647.364,1870.76,176.2613,736.8539,43.01271,112.4404,128.6446,914.7483,251.9184,611.1754,211.8055,315.2868,145.2688,2779.164,436.8413,1213.473,651.0459,264.1071,188.3551,680.4366,216.5871,297.0609,279.2844,387.0091,1165.9460000000001,339.5071,381.9657,53.26773000000001,145.0401,187.4443,53.77075,203.906,59.685469999999995,216.1154,235.1795,246.4048,91.53062,180.5612,6081.274,879.72,134.5867,198.3925,384.8336,173.6772,284.9595,109.7768,115.3073,109.195,852.3935,88.37744,656.7364,566.8325,78.94126,24.97729,39.74252,213.3256,235.1207,57.86196999999999,39.8591,87.62878,70.44309,87.19534,40.23794,86.40398,35.28133,16.07495,1170.038,58129.12,567.1625,139.4036,44.42731,63.24425,67.85683,946.6292,56.81816,389.8312,65.3316,178.6115,43.027770000000004,39.02525,69.04494,77.15177,404.697,94.53841,104.072,482.7624,102.0703,378.1478,89.64435,114.7501,65.04231,111.0836,427.5514,291531.9,347.9906,9070.93,166.2,57.03696,44.216159999999995,286053.9,11856.76,59055.89,6657.095,6344.988,865.6491,229.1095,25912.97,1799.004,78087.2,2697.638,5285.28,667.5336,244.4543,34149.34,2227.202,2477.069,477.4668,167.1858,41.02648,432.3871,124.4476,741.0291,177.2144,106.6592,112.6964,2.7986619999999998,27
2659,44842.0262,2659.0015,2660.0,2168.085,30568.4,1969.057,37672.2,2416.618,2751.808,31170940.0,11247.12,9999.438,2657.012,2573.139,25334.31,38350.7,271.9133,736.45,8536.952,29524.38,264.7002,5587172.0,958.5006,859.112,1033.891,169.8063,940.1876,515.631,3831898.0,38049.96,5495.222,4229.231,3915.3590000000004,3257.667,13873960.0,399.5782,614580.2,476.1609,2716.366,120.6783,1659.648,941.4069,4063.528,5875.04,8846.08,44068.66,551.4043,503.7698,1322.305,245.1216,116.2128,1089.003,214.6287,136.9255,1024.728,90.88063000000001,343.8494,831.167,32.87573,144.9735,810.9186,1500.479,707.0652,117.7672,364.3422,67.81658,69.15629,55.135059999999996,341.4585,129.4465,278.1835,127.2028,179.8169,58.91693000000001,1101.066,334.0589,927.7177,400.2295,191.8882,119.4976,501.7241,255.3992,238.6598,202.7829,270.9286,373.0256,200.6265,170.2444,29.05505,62.75249,113.1447,46.98624,142.0504,59.61638000000001,168.6391,216.6293,129.9344,75.25851999999999,74.6432,4964.292,591.5277,96.22281,140.8234,248.521,99.15808,263.5421,89.95857,72.83247,79.56458,833.8424,63.24755,587.5919,303.1093,58.41648000000001,19.313270000000003,42.98339,192.601,159.2626,46.53497,34.3142,135.3654,98.67766999999999,70.94054,32.65737,21.60089,38.95212,8.037457,1181.996,36294.71,446.8497,191.673,60.039,56.03645,44.30216,947.0671,48.03106,1320.9620000000002,167.2088,382.4766,43.02789,19.01227,37.02397,66.04316999999999,16.01032,11.0071,11.00708,104.7946,38.02458,80.90411,17.01098,19.69238,9.005794999999999,21.01354,454.4744,285771.5,299.7315,10208.84,277.5728,84.05481999999999,58.037690000000005,39.02534,25.01616,178.2414,49.031859999999995,61.03611,31.02004,14.00901,15.00966,13.07092,13.008389999999999,9.005794999999999,12.00774,18.011589999999998,11.00708,185630.1,1872.5420000000001,16843.03,2726.348,1274.513,220.3913,2485.27,476.1611,6060.052,803.7561,556.1741,113.5948,2.78798,28
